game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2024-01-06,202401060WAS,NYK,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202401060WAS.html,39.22,4,8,.500,0,0,0,0,2,17,19,2,4,2,5,3,8,11.1,+26,,
2024-01-06,202401060WAS,NYK,Julius Randle,https://www.basketball-reference.com/boxscores/202401060WAS.html,37.72,13,23,.565,3,8,10,13,3,4,7,5,1,0,2,2,39,31.9,+24,.375,.769
2024-01-06,202401060WAS,NYK,Jalen Brunson,https://www.basketball-reference.com/boxscores/202401060WAS.html,34.93,10,18,.556,4,8,9,9,0,3,3,8,0,0,2,2,33,28.1,+20,.500,1.000
2024-01-06,202401060WAS,NYK,OG Anunoby,https://www.basketball-reference.com/boxscores/202401060WAS.html,31.22,4,7,.571,1,3,0,0,2,3,5,2,1,0,1,3,9,8.2,+11,.333,
2024-01-06,202401060WAS,NYK,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202401060WAS.html,26.37,4,10,.400,2,7,0,0,1,4,5,3,1,0,1,1,10,8.2,+3,.286,
2024-01-06,202401060WAS,NYK,Josh Hart,https://www.basketball-reference.com/boxscores/202401060WAS.html,32.3,3,8,.375,1,4,2,2,2,2,4,1,0,0,2,1,9,4.9,+24,.250,1.000
2024-01-06,202401060WAS,NYK,Quentin Grimes,https://www.basketball-reference.com/boxscores/202401060WAS.html,14.83,2,5,.400,2,4,0,0,0,1,1,1,1,0,1,1,6,3.9,-6,.500,
2024-01-06,202401060WAS,NYK,Miles McBride,https://www.basketball-reference.com/boxscores/202401060WAS.html,13.07,2,6,.333,1,2,0,0,1,0,1,5,1,0,0,2,5,6.0,-4,.500,
2024-01-06,202401060WAS,NYK,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202401060WAS.html,7.7,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,1,2,1.3,-8,,
2024-01-06,202401060WAS,NYK,Jericho Sims,https://www.basketball-reference.com/boxscores/202401060WAS.html,1.85,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7,,
2024-01-06,202401060WAS,NYK,Malachi Flynn,https://www.basketball-reference.com/boxscores/202401060WAS.html,0.8,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-3,,
2024-01-06,202401060WAS,WAS,Deni Avdija,https://www.basketball-reference.com/boxscores/202401060WAS.html,33.0,9,13,.692,2,4,3,5,3,7,10,6,2,0,4,5,23,21.1,-7,.500,.600
2024-01-06,202401060WAS,WAS,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202401060WAS.html,31.78,10,21,.476,4,10,3,4,0,2,2,2,0,1,3,3,27,14.4,-8,.400,.750
2024-01-06,202401060WAS,WAS,Daniel Gafford,https://www.basketball-reference.com/boxscores/202401060WAS.html,30.63,2,2,1.000,0,0,2,4,4,8,12,3,1,1,1,5,6,10.6,-8,,.500
2024-01-06,202401060WAS,WAS,Jordan Poole,https://www.basketball-reference.com/boxscores/202401060WAS.html,29.88,4,10,.400,1,5,1,2,0,3,3,4,2,0,2,3,10,6.7,-1,.200,.500
2024-01-06,202401060WAS,WAS,Tyus Jones,https://www.basketball-reference.com/boxscores/202401060WAS.html,27.97,4,13,.308,2,6,1,2,0,1,1,8,0,0,2,0,11,7.0,-1,.333,.500
2024-01-06,202401060WAS,WAS,Bilal Coulibaly,https://www.basketball-reference.com/boxscores/202401060WAS.html,27.77,2,5,.400,0,2,0,0,2,1,3,3,0,0,3,3,4,0.9,-22,.000,
2024-01-06,202401060WAS,WAS,Delon Wright,https://www.basketball-reference.com/boxscores/202401060WAS.html,16.58,1,6,.167,0,1,0,0,0,3,3,3,0,0,0,0,2,1.2,-20,.000,
2024-01-06,202401060WAS,WAS,Corey Kispert,https://www.basketball-reference.com/boxscores/202401060WAS.html,14.67,3,4,.750,1,2,1,1,0,2,2,1,0,1,4,0,8,4.4,-20,.500,1.000
2024-01-06,202401060WAS,WAS,Mike Muscala,https://www.basketball-reference.com/boxscores/202401060WAS.html,13.92,0,4,.000,0,3,1,2,3,3,6,0,0,0,1,0,1,-0.2,-13,.000,.500
2024-01-06,202401060WAS,WAS,Jared Butler,https://www.basketball-reference.com/boxscores/202401060WAS.html,3.45,3,3,1.000,2,2,0,0,0,0,0,2,0,0,0,0,8,8.5,+5,1.000,
2024-01-06,202401060WAS,WAS,Anthony Gill,https://www.basketball-reference.com/boxscores/202401060WAS.html,3.45,1,1,1.000,1,1,0,0,0,2,2,0,0,0,0,0,3,3.3,+5,1.000,
2024-01-06,202401060WAS,WAS,Johnny Davis,https://www.basketball-reference.com/boxscores/202401060WAS.html,3.45,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,+5,,
2024-01-06,202401060WAS,WAS,Eugene Omoruyi,https://www.basketball-reference.com/boxscores/202401060WAS.html,3.45,0,1,.000,0,1,0,0,0,1,1,1,0,0,0,1,0,-0.1,+5,.000,
