game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2020-02-21,202002210LAL,MEM,Ja Morant,https://www.basketball-reference.com/boxscores/202002210LAL.html,30.52,5,14,.357,0,0,7,10,.700,0,1,1,3,0,0,5,1,17,5.0,-6,
2020-02-21,202002210LAL,MEM,Dillon Brooks,https://www.basketball-reference.com/boxscores/202002210LAL.html,26.13,3,14,.214,1,3,0,3,.000,1,1,2,2,1,0,0,6,7,-1.8,-2,.333
2020-02-21,202002210LAL,MEM,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202002210LAL.html,24.05,4,11,.364,0,0,0,1,.000,4,7,11,0,2,0,3,4,8,3.8,-17,
2020-02-21,202002210LAL,MEM,Kyle Anderson,https://www.basketball-reference.com/boxscores/202002210LAL.html,22.28,3,5,.600,1,2,0,0,,1,5,6,3,1,0,3,1,7,6.6,-17,.500
2020-02-21,202002210LAL,MEM,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202002210LAL.html,16.37,1,3,.333,0,1,5,8,.625,1,3,4,1,1,0,0,3,7,6.2,-21,.000
2020-02-21,202002210LAL,MEM,Brandon Clarke,https://www.basketball-reference.com/boxscores/202002210LAL.html,32.5,7,11,.636,0,1,0,1,.000,8,2,10,4,1,1,1,2,14,17.6,+8,.000
2020-02-21,202002210LAL,MEM,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202002210LAL.html,23.83,1,8,.125,0,2,1,2,.500,0,1,1,4,0,0,2,3,3,-2.7,-12,.000
2020-02-21,202002210LAL,MEM,Josh Jackson,https://www.basketball-reference.com/boxscores/202002210LAL.html,22.7,9,12,.750,2,4,0,0,,1,2,3,0,0,0,1,3,20,14.3,+3,.500
2020-02-21,202002210LAL,MEM,Gorgui Dieng,https://www.basketball-reference.com/boxscores/202002210LAL.html,20.95,6,6,1.000,1,1,1,1,1.000,0,10,10,0,2,0,0,4,14,15.6,+10,1.000
2020-02-21,202002210LAL,MEM,Tyus Jones,https://www.basketball-reference.com/boxscores/202002210LAL.html,17.48,3,8,.375,0,1,2,5,.400,0,1,1,5,1,0,1,0,8,6.2,-6,.000
2020-02-21,202002210LAL,MEM,Marko Gudurić,https://www.basketball-reference.com/boxscores/202002210LAL.html,3.18,0,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,0,
2020-02-21,202002210LAL,LAL,LeBron James,https://www.basketball-reference.com/boxscores/202002210LAL.html,35.58,10,17,.588,1,4,11,12,.917,0,3,3,7,0,2,1,0,32,29.9,+6,.250
2020-02-21,202002210LAL,LAL,Anthony Davis,https://www.basketball-reference.com/boxscores/202002210LAL.html,30.55,8,17,.471,2,4,10,15,.667,5,8,13,4,1,7,4,2,28,27.1,+11,.500
2020-02-21,202002210LAL,LAL,Avery Bradley,https://www.basketball-reference.com/boxscores/202002210LAL.html,29.0,6,10,.600,2,4,0,0,,0,5,5,1,3,1,1,2,14,13.5,+2,.500
2020-02-21,202002210LAL,LAL,Danny Green,https://www.basketball-reference.com/boxscores/202002210LAL.html,25.63,1,3,.333,1,3,0,0,,0,3,3,3,3,2,1,1,3,7.3,+26,.333
2020-02-21,202002210LAL,LAL,JaVale McGee,https://www.basketball-reference.com/boxscores/202002210LAL.html,14.32,1,2,.500,0,0,0,0,,0,5,5,0,0,1,1,5,2,0.2,+5,
2020-02-21,202002210LAL,LAL,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202002210LAL.html,24.18,4,12,.333,1,6,3,5,.600,1,4,5,1,1,0,4,4,12,2.4,+1,.167
2020-02-21,202002210LAL,LAL,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202002210LAL.html,23.38,4,13,.308,0,4,0,2,.000,0,4,4,3,0,0,0,5,8,1.0,+9,.000
2020-02-21,202002210LAL,LAL,Alex Caruso,https://www.basketball-reference.com/boxscores/202002210LAL.html,23.05,3,5,.600,1,2,2,2,1.000,2,2,4,1,1,0,0,1,9,10.0,+23,.500
2020-02-21,202002210LAL,LAL,Rajon Rondo,https://www.basketball-reference.com/boxscores/202002210LAL.html,16.23,2,4,.500,1,2,0,2,.000,1,1,2,5,0,0,1,0,5,5.7,-7,.500
2020-02-21,202002210LAL,LAL,Dwight Howard,https://www.basketball-reference.com/boxscores/202002210LAL.html,15.82,2,3,.667,0,0,0,2,.000,3,2,5,0,0,1,1,4,4,2.7,-18,
2020-02-21,202002210LAL,LAL,Jared Dudley,https://www.basketball-reference.com/boxscores/202002210LAL.html,2.25,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,
