game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2024-04-09,202404090ATL,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202404090ATL.html,47.68,4,8,.500,2,2,1.000,0,0,0,7,7,7,3,1,5,2,10,10.9,+12,
2024-04-09,202404090ATL,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202404090ATL.html,47.65,13,25,.520,4,13,.308,3,4,0,5,5,4,0,0,3,4,33,20.0,+15,.750
2024-04-09,202404090ATL,MIA,Jimmy Butler,https://www.basketball-reference.com/boxscores/202404090ATL.html,44.02,7,14,.500,1,3,.333,10,13,0,8,8,9,3,0,3,1,25,25.1,+2,.769
2024-04-09,202404090ATL,MIA,Nikola Jović,https://www.basketball-reference.com/boxscores/202404090ATL.html,39.52,8,12,.667,5,8,.625,2,2,0,8,8,1,0,0,1,2,23,19.1,-1,1.000
2024-04-09,202404090ATL,MIA,Caleb Martin,https://www.basketball-reference.com/boxscores/202404090ATL.html,27.1,0,9,.000,0,6,.000,0,0,0,2,2,3,2,2,0,0,0,-0.2,-4,
2024-04-09,202404090ATL,MIA,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202404090ATL.html,35.45,5,10,.500,3,7,.429,0,2,1,6,7,2,0,0,1,3,13,8.9,+7,.000
2024-04-09,202404090ATL,MIA,Jaime Jaquez Jr.,https://www.basketball-reference.com/boxscores/202404090ATL.html,21.88,1,2,.500,1,1,1.000,0,0,2,2,4,1,0,0,2,2,3,1.9,-5,
2024-04-09,202404090ATL,MIA,Delon Wright,https://www.basketball-reference.com/boxscores/202404090ATL.html,20.7,3,4,.750,1,2,.500,0,0,1,1,2,2,0,0,1,1,7,6.4,+6,
2024-04-09,202404090ATL,MIA,Kevin Love,https://www.basketball-reference.com/boxscores/202404090ATL.html,5.98,1,4,.250,1,3,.333,0,0,1,2,3,0,0,0,2,1,3,-0.5,-2,
2024-04-09,202404090ATL,ATL,Dejounte Murray,https://www.basketball-reference.com/boxscores/202404090ATL.html,48.7,12,31,.387,3,12,.250,2,2,4,9,13,13,4,0,4,4,29,25.1,+4,1.000
2024-04-09,202404090ATL,ATL,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202404090ATL.html,46.63,10,23,.435,2,8,.250,1,2,1,10,11,3,2,1,0,4,23,17.4,0,.500
2024-04-09,202404090ATL,ATL,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202404090ATL.html,44.63,4,17,.235,1,11,.091,2,2,0,1,1,2,1,1,5,3,11,-2.1,-22,1.000
2024-04-09,202404090ATL,ATL,Clint Capela,https://www.basketball-reference.com/boxscores/202404090ATL.html,36.6,3,8,.375,0,0,,0,0,6,5,11,2,0,0,1,1,6,7.3,-11,
2024-04-09,202404090ATL,ATL,Jalen Johnson,https://www.basketball-reference.com/boxscores/202404090ATL.html,23.72,6,7,.857,1,1,1.000,0,0,2,6,8,3,1,0,1,2,13,15.0,-14,
2024-04-09,202404090ATL,ATL,Vit Krejci,https://www.basketball-reference.com/boxscores/202404090ATL.html,32.02,0,3,.000,0,2,.000,0,0,1,3,4,1,2,0,1,4,0,-0.4,+7,
2024-04-09,202404090ATL,ATL,Bruno Fernando,https://www.basketball-reference.com/boxscores/202404090ATL.html,21.4,4,5,.800,0,0,,4,4,0,4,4,0,0,0,0,2,12,10.5,+5,1.000
2024-04-09,202404090ATL,ATL,Garrison Mathews,https://www.basketball-reference.com/boxscores/202404090ATL.html,21.08,4,10,.400,3,9,.333,0,1,2,1,3,0,1,0,1,2,11,6.1,+10,.000
2024-04-09,202404090ATL,ATL,Kobe Bufkin,https://www.basketball-reference.com/boxscores/202404090ATL.html,10.52,2,9,.222,0,3,.000,0,1,1,3,4,3,1,0,2,1,4,0.4,-8,.000
2024-04-09,202404090ATL,ATL,Wesley Matthews,https://www.basketball-reference.com/boxscores/202404090ATL.html,4.7,0,0,,0,0,,2,2,0,0,0,1,1,0,0,0,2,3.7,-1,1.000
