game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2023-04-05,202304050IND,NYK,Q1,Quentin Grimes,https://www.basketball-reference.com/boxscores/202304050IND.html,12.0,3,6,.500,2,4,.500,0,1,.000,0,2,2,2,0,0,0,0,8,6.6,+9
2023-04-05,202304050IND,NYK,Q1,Obi Toppin,https://www.basketball-reference.com/boxscores/202304050IND.html,12.0,2,3,.667,0,1,.000,4,4,1.000,0,2,2,3,0,0,1,1,8,8.0,+9
2023-04-05,202304050IND,NYK,Q1,Immanuel Quickley,https://www.basketball-reference.com/boxscores/202304050IND.html,6.97,3,5,.600,3,4,.750,0,0,,0,2,2,4,0,0,0,0,9,10.1,+16
2023-04-05,202304050IND,NYK,Q1,Josh Hart,https://www.basketball-reference.com/boxscores/202304050IND.html,9.57,1,2,.500,0,0,,0,0,,1,2,3,0,1,0,0,0,2,3.3,+13
2023-04-05,202304050IND,NYK,Q1,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202304050IND.html,8.48,4,5,.800,0,0,,1,3,.333,1,3,4,0,1,2,0,0,9,10.3,+16
2023-04-05,202304050IND,NYK,Q1,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202304050IND.html,3.52,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-7
2023-04-05,202304050IND,NYK,Q1,Miles McBride,https://www.basketball-reference.com/boxscores/202304050IND.html,5.03,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,0,0,0.0,-7
2023-04-05,202304050IND,NYK,Q1,Evan Fournier,https://www.basketball-reference.com/boxscores/202304050IND.html,2.43,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4
2023-04-05,202304050IND,NYK,Q2,Quentin Grimes,https://www.basketball-reference.com/boxscores/202304050IND.html,7.47,3,4,.750,2,3,.667,0,0,,1,1,2,0,1,0,0,0,8,8.4,-1
2023-04-05,202304050IND,NYK,Q2,Obi Toppin,https://www.basketball-reference.com/boxscores/202304050IND.html,6.78,4,7,.571,3,6,.500,0,0,,0,0,0,1,0,0,1,1,11,7.0,+3
2023-04-05,202304050IND,NYK,Q2,Immanuel Quickley,https://www.basketball-reference.com/boxscores/202304050IND.html,12.0,4,7,.571,0,2,.000,1,1,1.000,0,1,1,3,1,0,1,0,9,8.1,-6
2023-04-05,202304050IND,NYK,Q2,Josh Hart,https://www.basketball-reference.com/boxscores/202304050IND.html,6.78,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,2,1,0,-2.1,+3
2023-04-05,202304050IND,NYK,Q2,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202304050IND.html,5.32,0,0,,0,0,,0,0,,0,1,1,0,0,2,0,3,0,0.5,+1
2023-04-05,202304050IND,NYK,Q2,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202304050IND.html,6.68,2,3,.667,0,0,,0,0,,2,4,6,1,0,0,1,2,4,4.2,-7
2023-04-05,202304050IND,NYK,Q2,Miles McBride,https://www.basketball-reference.com/boxscores/202304050IND.html,4.53,0,3,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,1,0,-1.8,-5
2023-04-05,202304050IND,NYK,Q2,Evan Fournier,https://www.basketball-reference.com/boxscores/202304050IND.html,5.22,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,0,0,1,0,0.6,-9
2023-04-05,202304050IND,NYK,Q2,Jericho Sims,https://www.basketball-reference.com/boxscores/202304050IND.html,5.22,0,0,,0,0,,0,0,,2,0,2,0,0,0,0,1,0,1.0,-9
2023-04-05,202304050IND,NYK,Q3,Quentin Grimes,https://www.basketball-reference.com/boxscores/202304050IND.html,12.0,2,5,.400,0,3,.000,0,0,,0,0,0,2,1,0,1,2,4,1.9,+4
2023-04-05,202304050IND,NYK,Q3,Obi Toppin,https://www.basketball-reference.com/boxscores/202304050IND.html,12.0,3,3,1.000,2,2,1.000,1,1,1.000,0,1,1,0,0,0,0,0,9,8.4,+4
2023-04-05,202304050IND,NYK,Q3,Immanuel Quickley,https://www.basketball-reference.com/boxscores/202304050IND.html,10.9,5,9,.556,2,3,.667,1,2,.500,1,0,1,0,1,0,1,2,13,8.2,+7
2023-04-05,202304050IND,NYK,Q3,Josh Hart,https://www.basketball-reference.com/boxscores/202304050IND.html,12.0,1,1,1.000,1,1,1.000,0,0,,1,2,3,5,2,0,1,0,3,8.5,+4
2023-04-05,202304050IND,NYK,Q3,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202304050IND.html,7.97,1,5,.200,0,0,,0,0,,4,2,6,1,0,0,1,0,2,2.0,-1
2023-04-05,202304050IND,NYK,Q3,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202304050IND.html,4.03,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,+5
2023-04-05,202304050IND,NYK,Q3,Miles McBride,https://www.basketball-reference.com/boxscores/202304050IND.html,1.1,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2,0.3,-3
2023-04-05,202304050IND,NYK,Q4,Quentin Grimes,https://www.basketball-reference.com/boxscores/202304050IND.html,12.0,6,8,.750,1,3,.333,3,3,1.000,1,1,2,1,1,0,0,0,16,15.5,+2
2023-04-05,202304050IND,NYK,Q4,Obi Toppin,https://www.basketball-reference.com/boxscores/202304050IND.html,12.0,2,5,.400,0,3,.000,0,0,,0,0,0,2,1,0,2,1,4,1.3,+2
2023-04-05,202304050IND,NYK,Q4,Immanuel Quickley,https://www.basketball-reference.com/boxscores/202304050IND.html,9.98,2,5,.400,2,4,.500,2,2,1.000,1,1,2,2,0,0,0,0,8,7.7,+10
