game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,OT2,TOTAL
2025-04-01,202504010DEN,MIN,https://www.basketball-reference.com/boxscores/202504010DEN.html,26,26,32,28,13,15,140
2025-04-01,202504010DEN,DEN,https://www.basketball-reference.com/boxscores/202504010DEN.html,32,21,26,33,13,14,139
