game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2019-12-26,201912260OKC,MEM,https://www.basketball-reference.com/boxscores/201912260OKC.html,23,26,37,24,110
2019-12-26,201912260OKC,OKC,https://www.basketball-reference.com/boxscores/201912260OKC.html,18,29,27,23,97
