game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2025-01-07,202501070DEN,BOS,https://www.basketball-reference.com/boxscores/202501070DEN.html,37,20,31,30,118
2025-01-07,202501070DEN,DEN,https://www.basketball-reference.com/boxscores/202501070DEN.html,25,32,26,23,106
