game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2019-11-11,201911110NOP,HOU,https://www.basketball-reference.com/boxscores/201911110NOP.html,109.4,0.588,16.1,17.1,0.259,111.5
2019-11-11,201911110NOP,NOP,https://www.basketball-reference.com/boxscores/201911110NOP.html,109.4,0.505,13.7,23.1,0.211,106.0
