game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2020-12-26,202012260NYK,PHI,Ben Simmons,https://www.basketball-reference.com/boxscores/202012260NYK.html,32.88,5,9,.556,0,0,5,8,.625,1,8,9,6,1,2,3,4,15,14.6,+22,
2020-12-26,202012260NYK,PHI,Joel Embiid,https://www.basketball-reference.com/boxscores/202012260NYK.html,30.65,10,20,.500,2,4,5,7,.714,4,6,10,2,1,1,1,3,27,21.7,+18,.500
2020-12-26,202012260NYK,PHI,Tobias Harris,https://www.basketball-reference.com/boxscores/202012260NYK.html,30.17,7,14,.500,2,5,1,2,.500,2,3,5,2,0,2,0,2,17,13.9,+32,.400
2020-12-26,202012260NYK,PHI,Seth Curry,https://www.basketball-reference.com/boxscores/202012260NYK.html,29.88,6,8,.750,3,4,2,2,1.000,0,4,4,3,1,0,0,0,17,18.1,+23,.750
2020-12-26,202012260NYK,PHI,Danny Green,https://www.basketball-reference.com/boxscores/202012260NYK.html,28.03,2,6,.333,2,6,0,0,,1,4,5,3,4,0,1,2,6,8.8,+19,.333
2020-12-26,202012260NYK,PHI,Shake Milton,https://www.basketball-reference.com/boxscores/202012260NYK.html,22.53,4,8,.500,0,2,2,2,1.000,0,1,1,0,0,0,3,3,10,2.1,-4,.000
2020-12-26,202012260NYK,PHI,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202012260NYK.html,18.0,1,7,.143,1,5,0,0,,0,3,3,1,0,0,3,1,3,-3.3,-4,.200
2020-12-26,202012260NYK,PHI,Mike Scott,https://www.basketball-reference.com/boxscores/202012260NYK.html,16.77,1,5,.200,1,5,0,0,,0,2,2,0,0,0,0,0,3,0.5,-8,.200
2020-12-26,202012260NYK,PHI,Dwight Howard,https://www.basketball-reference.com/boxscores/202012260NYK.html,15.4,4,7,.571,0,0,1,1,1.000,3,3,6,0,1,1,0,4,9,8.8,-1,
2020-12-26,202012260NYK,PHI,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202012260NYK.html,8.82,1,4,.250,0,0,0,0,,1,1,2,3,0,0,1,0,2,1.7,+2,
2020-12-26,202012260NYK,PHI,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202012260NYK.html,6.87,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,1.0,+1,
2020-12-26,202012260NYK,NYK,RJ Barrett,https://www.basketball-reference.com/boxscores/202012260NYK.html,37.07,2,15,.133,0,6,6,8,.750,1,5,6,4,0,0,4,0,10,0.5,-16,.000
2020-12-26,202012260NYK,NYK,Julius Randle,https://www.basketball-reference.com/boxscores/202012260NYK.html,34.58,11,15,.733,2,2,1,2,.500,3,4,7,3,1,0,4,4,25,19.3,-20,1.000
2020-12-26,202012260NYK,NYK,Reggie Bullock,https://www.basketball-reference.com/boxscores/202012260NYK.html,27.38,2,7,.286,1,4,1,2,.500,0,3,3,2,0,0,0,4,6,2.2,-13,.250
2020-12-26,202012260NYK,NYK,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202012260NYK.html,24.98,5,8,.625,0,0,1,2,.500,5,4,9,0,1,2,0,3,11,12.9,-19,
2020-12-26,202012260NYK,NYK,Elfrid Payton,https://www.basketball-reference.com/boxscores/202012260NYK.html,18.23,0,6,.000,0,3,0,0,,0,3,3,1,0,0,0,1,0,-3.0,-15,.000
2020-12-26,202012260NYK,NYK,Alec Burks,https://www.basketball-reference.com/boxscores/202012260NYK.html,30.7,6,13,.462,4,6,6,6,1.000,0,5,5,3,2,1,5,4,22,15.0,-4,.667
2020-12-26,202012260NYK,NYK,Kevin Knox,https://www.basketball-reference.com/boxscores/202012260NYK.html,28.55,3,6,.500,1,3,0,0,,3,1,4,3,0,0,1,2,7,6.7,-9,.333
2020-12-26,202012260NYK,NYK,Dennis Smith Jr.,https://www.basketball-reference.com/boxscores/202012260NYK.html,17.63,1,5,.200,0,2,2,2,1.000,0,2,2,2,1,0,1,4,4,1.3,+1,.000
2020-12-26,202012260NYK,NYK,Nerlens Noel,https://www.basketball-reference.com/boxscores/202012260NYK.html,15.97,2,5,.400,0,0,0,1,.000,1,3,4,1,1,1,1,1,4,3.5,+1,
2020-12-26,202012260NYK,NYK,Frank Ntilikina,https://www.basketball-reference.com/boxscores/202012260NYK.html,2.45,0,1,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,.000
2020-12-26,202012260NYK,NYK,Theo Pinson,https://www.basketball-reference.com/boxscores/202012260NYK.html,2.45,0,2,.000,0,2,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-3,.000
