game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2020-01-26,202001260MEM,PHO,Q1,Deandre Ayton,https://www.basketball-reference.com/boxscores/202001260MEM.html,9.58,1,3,.333,0,0,0,0,0,3,3,0,1,0,0,0,2,2.2,-9,,
2020-01-26,202001260MEM,PHO,Q1,Devin Booker,https://www.basketball-reference.com/boxscores/202001260MEM.html,10.38,2,6,.333,0,0,2,2,0,0,0,1,0,1,1,1,6,2.6,-8,1.000,
2020-01-26,202001260MEM,PHO,Q1,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202001260MEM.html,8.65,2,4,.500,0,1,0,0,0,1,1,0,0,0,2,0,4,0.3,-10,,.000
2020-01-26,202001260MEM,PHO,Q1,Ricky Rubio,https://www.basketball-reference.com/boxscores/202001260MEM.html,8.65,0,4,.000,0,0,0,0,0,0,0,2,0,0,0,0,0,-1.4,-10,,
2020-01-26,202001260MEM,PHO,Q1,Dario Šarić,https://www.basketball-reference.com/boxscores/202001260MEM.html,9.23,0,2,.000,0,2,1,2,0,0,0,1,1,0,0,0,1,0.9,-9,.500,.000
2020-01-26,202001260MEM,PHO,Q1,Mikal Bridges,https://www.basketball-reference.com/boxscores/202001260MEM.html,4.12,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2,-4,,
2020-01-26,202001260MEM,PHO,Q1,Jevon Carter,https://www.basketball-reference.com/boxscores/202001260MEM.html,4.97,1,1,1.000,1,1,0,0,0,0,0,1,0,0,0,1,3,3.0,-6,,1.000
2020-01-26,202001260MEM,PHO,Q1,Cheick Diallo,https://www.basketball-reference.com/boxscores/202001260MEM.html,1.07,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-2,,
2020-01-26,202001260MEM,PHO,Q1,Elie Okobo,https://www.basketball-reference.com/boxscores/202001260MEM.html,3.35,0,0,,0,0,0,0,0,1,1,0,1,0,1,1,0,-0.1,-2,,
2020-01-26,202001260MEM,PHO,Q2,Deandre Ayton,https://www.basketball-reference.com/boxscores/202001260MEM.html,12.0,2,6,.333,0,0,1,2,3,1,4,2,0,0,0,1,5,4.6,+1,.500,
2020-01-26,202001260MEM,PHO,Q2,Devin Booker,https://www.basketball-reference.com/boxscores/202001260MEM.html,8.95,4,7,.571,3,4,0,0,0,2,2,0,0,0,2,0,11,6.3,0,,.750
2020-01-26,202001260MEM,PHO,Q2,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202001260MEM.html,12.0,3,6,.500,1,1,4,5,0,2,2,2,0,0,0,1,11,9.2,+1,.800,1.000
2020-01-26,202001260MEM,PHO,Q2,Ricky Rubio,https://www.basketball-reference.com/boxscores/202001260MEM.html,8.8,0,3,.000,0,1,0,0,0,1,1,0,1,0,1,1,0,-2.2,+7,,.000
2020-01-26,202001260MEM,PHO,Q2,Dario Šarić,https://www.basketball-reference.com/boxscores/202001260MEM.html,4.3,0,0,,0,0,0,0,1,0,1,1,0,0,0,0,0,1.4,+1,,
2020-01-26,202001260MEM,PHO,Q2,Mikal Bridges,https://www.basketball-reference.com/boxscores/202001260MEM.html,4.1,0,0,,0,0,0,0,0,1,1,1,1,0,0,0,0,2.0,-1,,
2020-01-26,202001260MEM,PHO,Q2,Jevon Carter,https://www.basketball-reference.com/boxscores/202001260MEM.html,3.05,0,1,.000,0,1,0,0,0,0,0,0,1,1,1,1,0,-0.4,+1,,.000
2020-01-26,202001260MEM,PHO,Q2,Cheick Diallo,https://www.basketball-reference.com/boxscores/202001260MEM.html,3.6,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,1.3,+1,,
2020-01-26,202001260MEM,PHO,Q2,Elie Okobo,https://www.basketball-reference.com/boxscores/202001260MEM.html,3.2,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-6,,
2020-01-26,202001260MEM,PHO,Q3,Deandre Ayton,https://www.basketball-reference.com/boxscores/202001260MEM.html,9.83,3,8,.375,0,0,2,3,3,4,7,0,2,1,0,1,8,8.8,+2,.667,
2020-01-26,202001260MEM,PHO,Q3,Devin Booker,https://www.basketball-reference.com/boxscores/202001260MEM.html,12.0,5,8,.625,2,4,1,2,0,0,0,2,0,0,1,2,13,8.6,+8,.500,.500
2020-01-26,202001260MEM,PHO,Q3,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202001260MEM.html,5.47,0,2,.000,0,1,0,0,0,1,1,1,0,0,0,3,0,-1.6,-2,,.000
2020-01-26,202001260MEM,PHO,Q3,Ricky Rubio,https://www.basketball-reference.com/boxscores/202001260MEM.html,5.75,0,1,.000,0,0,0,0,0,1,1,0,1,0,1,0,0,-0.4,-2,,
2020-01-26,202001260MEM,PHO,Q3,Dario Šarić,https://www.basketball-reference.com/boxscores/202001260MEM.html,5.33,0,2,.000,0,1,4,4,1,0,1,1,0,0,0,1,4,3.6,0,1.000,.000
2020-01-26,202001260MEM,PHO,Q3,Mikal Bridges,https://www.basketball-reference.com/boxscores/202001260MEM.html,6.67,0,2,.000,0,1,0,0,1,2,3,2,0,0,0,1,0,0.9,+8,,.000
2020-01-26,202001260MEM,PHO,Q3,Jevon Carter,https://www.basketball-reference.com/boxscores/202001260MEM.html,6.53,2,3,.667,1,1,0,0,0,0,0,1,1,0,0,0,5,5.4,+10,,1.000
2020-01-26,202001260MEM,PHO,Q3,Ty Jerome,https://www.basketball-reference.com/boxscores/202001260MEM.html,6.25,1,2,.500,1,2,0,0,0,1,1,0,0,0,0,1,3,1.9,+10,,.500
2020-01-26,202001260MEM,PHO,Q3,Cheick Diallo,https://www.basketball-reference.com/boxscores/202001260MEM.html,2.17,0,0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3,+6,,
2020-01-26,202001260MEM,PHO,Q4,Deandre Ayton,https://www.basketball-reference.com/boxscores/202001260MEM.html,8.13,1,2,.500,0,0,0,0,1,0,1,0,0,1,1,1,2,1.0,-2,,
2020-01-26,202001260MEM,PHO,Q4,Devin Booker,https://www.basketball-reference.com/boxscores/202001260MEM.html,8.13,0,3,.000,0,3,6,6,0,0,0,2,0,0,0,0,6,5.3,-2,1.000,.000
2020-01-26,202001260MEM,PHO,Q4,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202001260MEM.html,12.0,3,7,.429,1,2,5,5,1,4,5,0,0,0,3,1,12,6.8,-2,1.000,.500
2020-01-26,202001260MEM,PHO,Q4,Ricky Rubio,https://www.basketball-reference.com/boxscores/202001260MEM.html,7.78,1,2,.500,1,2,2,4,1,2,3,1,1,0,0,0,5,6.2,+2,.500,.500
2020-01-26,202001260MEM,PHO,Q4,Dario Šarić,https://www.basketball-reference.com/boxscores/202001260MEM.html,3.75,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,
2020-01-26,202001260MEM,PHO,Q4,Mikal Bridges,https://www.basketball-reference.com/boxscores/202001260MEM.html,10.73,2,2,1.000,0,0,0,0,0,0,0,0,1,2,1,2,4,4.0,-1,,
2020-01-26,202001260MEM,PHO,Q4,Jevon Carter,https://www.basketball-reference.com/boxscores/202001260MEM.html,4.2,0,1,.000,0,1,0,0,0,0,0,0,1,0,0,2,0,-0.5,-4,,.000
2020-01-26,202001260MEM,PHO,Q4,Ty Jerome,https://www.basketball-reference.com/boxscores/202001260MEM.html,3.87,1,1,1.000,0,0,0,0,0,2,2,2,0,0,1,0,2,2.7,0,,
2020-01-26,202001260MEM,PHO,Q4,Cheick Diallo,https://www.basketball-reference.com/boxscores/202001260MEM.html,1.38,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.8,+1,,
2020-01-26,202001260MEM,MEM,Q1,Dillon Brooks,https://www.basketball-reference.com/boxscores/202001260MEM.html,8.17,1,2,.500,0,1,0,0,0,0,0,2,1,0,4,1,2,-1.0,+6,,.000
2020-01-26,202001260MEM,MEM,Q1,Ja Morant,https://www.basketball-reference.com/boxscores/202001260MEM.html,7.03,2,5,.400,0,0,0,0,0,0,0,2,0,0,0,1,4,2.3,+6,,
2020-01-26,202001260MEM,MEM,Q1,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202001260MEM.html,9.58,2,5,.400,0,2,0,0,0,3,3,0,0,1,1,0,4,1.9,+9,,.000
2020-01-26,202001260MEM,MEM,Q1,Kyle Anderson,https://www.basketball-reference.com/boxscores/202001260MEM.html,6.82,0,1,.000,0,1,0,0,0,4,4,2,0,0,0,1,0,1.5,+6,,.000
2020-01-26,202001260MEM,MEM,Q1,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202001260MEM.html,9.23,4,4,1.000,0,0,2,2,1,2,3,0,0,0,1,0,10,9.1,+9,1.000,
2020-01-26,202001260MEM,MEM,Q1,Brandon Clarke,https://www.basketball-reference.com/boxscores/202001260MEM.html,5.18,1,2,.500,0,0,2,2,0,1,1,0,1,1,0,0,4,5.0,+6,1.000,
2020-01-26,202001260MEM,MEM,Q1,Solomon Hill,https://www.basketball-reference.com/boxscores/202001260MEM.html,3.83,0,0,,0,0,0,0,0,1,1,3,0,0,0,1,0,2.0,+6,,
2020-01-26,202001260MEM,MEM,Q1,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202001260MEM.html,5.18,1,1,1.000,0,0,0,0,1,1,2,0,0,0,0,0,2,2.7,+6,,
2020-01-26,202001260MEM,MEM,Q1,Tyus Jones,https://www.basketball-reference.com/boxscores/202001260MEM.html,4.97,2,3,.667,0,0,0,0,1,1,2,1,0,0,0,0,4,4.4,+6,,
2020-01-26,202001260MEM,MEM,Q2,Dillon Brooks,https://www.basketball-reference.com/boxscores/202001260MEM.html,7.0,4,7,.571,1,2,0,0,0,2,2,1,1,1,0,0,9,8.7,+4,,.500
2020-01-26,202001260MEM,MEM,Q2,Ja Morant,https://www.basketball-reference.com/boxscores/202001260MEM.html,6.93,1,2,.500,0,0,0,0,0,1,1,1,0,0,0,0,2,2.0,-4,,
2020-01-26,202001260MEM,MEM,Q2,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202001260MEM.html,7.0,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,+4,,.000
2020-01-26,202001260MEM,MEM,Q2,Kyle Anderson,https://www.basketball-reference.com/boxscores/202001260MEM.html,6.93,0,1,.000,0,0,0,0,0,3,3,0,0,1,1,1,0,-0.5,-4,,
2020-01-26,202001260MEM,MEM,Q2,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202001260MEM.html,7.68,1,1,1.000,0,0,0,0,0,2,2,1,1,0,1,1,2,2.6,-2,,
2020-01-26,202001260MEM,MEM,Q2,Brandon Clarke,https://www.basketball-reference.com/boxscores/202001260MEM.html,4.32,0,1,.000,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.4,+1,,
2020-01-26,202001260MEM,MEM,Q2,Solomon Hill,https://www.basketball-reference.com/boxscores/202001260MEM.html,5.0,1,2,.500,1,2,0,0,0,0,0,0,0,0,1,0,3,1.0,-5,,.500
2020-01-26,202001260MEM,MEM,Q2,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202001260MEM.html,5.07,2,3,.667,1,1,0,0,0,0,0,2,1,0,1,2,5,4.3,+3,,1.000
2020-01-26,202001260MEM,MEM,Q2,Tyus Jones,https://www.basketball-reference.com/boxscores/202001260MEM.html,5.07,2,3,.667,1,2,0,0,0,0,0,1,1,0,0,0,5,5.4,+3,,.500
2020-01-26,202001260MEM,MEM,Q2,Marko Gudurić,https://www.basketball-reference.com/boxscores/202001260MEM.html,5.0,0,1,.000,0,0,0,0,0,0,0,0,0,0,2,1,0,-3.1,-5,,
2020-01-26,202001260MEM,MEM,Q3,Dillon Brooks,https://www.basketball-reference.com/boxscores/202001260MEM.html,9.83,4,5,.800,1,1,0,0,0,2,2,0,0,0,1,1,9,6.3,-2,,1.000
2020-01-26,202001260MEM,MEM,Q3,Ja Morant,https://www.basketball-reference.com/boxscores/202001260MEM.html,7.92,0,2,.000,0,0,3,6,0,1,1,1,0,0,2,0,3,-0.6,-4,.500,
2020-01-26,202001260MEM,MEM,Q3,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202001260MEM.html,9.25,2,2,1.000,1,1,3,6,0,0,0,0,1,0,1,1,8,5.8,-5,.500,1.000
2020-01-26,202001260MEM,MEM,Q3,Kyle Anderson,https://www.basketball-reference.com/boxscores/202001260MEM.html,5.75,0,1,.000,0,0,0,0,1,4,5,0,0,0,0,0,0,1.2,+2,,
2020-01-26,202001260MEM,MEM,Q3,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202001260MEM.html,4.62,0,0,,0,0,0,0,0,1,1,0,0,1,1,3,0,-1.2,-3,,
2020-01-26,202001260MEM,MEM,Q3,Brandon Clarke,https://www.basketball-reference.com/boxscores/202001260MEM.html,7.38,1,4,.250,0,0,0,0,3,2,5,0,1,0,1,2,2,1.5,-5,,
