game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2019-12-08,201912080DAL,SAC,https://www.basketball-reference.com/boxscores/201912080DAL.html,90.8,0.594,10.9,18.9,0.106,121.1
2019-12-08,201912080DAL,DAL,https://www.basketball-reference.com/boxscores/201912080DAL.html,90.8,0.576,12.7,26.3,0.081,116.7
