game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-05-02,202105020DAL,SAC,Q1,Buddy Hield,https://www.basketball-reference.com/boxscores/202105020DAL.html,12.0,4,7,.571,3,4,.750,0,0,0,2,2,1,0,0,1,1,11,7.6,+10,
2021-05-02,202105020DAL,SAC,Q1,Marvin Bagley III,https://www.basketball-reference.com/boxscores/202105020DAL.html,6.13,1,1,1.000,1,1,1.000,0,0,0,0,0,1,0,0,0,0,3,3.4,+4,
2021-05-02,202105020DAL,SAC,Q1,Richaun Holmes,https://www.basketball-reference.com/boxscores/202105020DAL.html,2.33,1,1,1.000,0,0,,0,0,0,1,1,2,0,0,0,2,2,2.6,+4,
2021-05-02,202105020DAL,SAC,Q1,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202105020DAL.html,9.92,3,3,1.000,2,2,1.000,1,1,0,1,1,3,0,0,0,0,9,10.5,+10,1.000
2021-05-02,202105020DAL,SAC,Q1,Maurice Harkless,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.52,0,2,.000,0,1,.000,0,0,0,0,0,0,2,0,1,3,0,-1.6,+4,
2021-05-02,202105020DAL,SAC,Q1,Delon Wright,https://www.basketball-reference.com/boxscores/202105020DAL.html,5.87,2,3,.667,0,1,.000,0,0,0,0,0,0,0,0,0,0,4,2.7,+6,
2021-05-02,202105020DAL,SAC,Q1,Damian Jones,https://www.basketball-reference.com/boxscores/202105020DAL.html,9.67,1,1,1.000,0,0,,0,0,2,2,4,1,0,0,0,2,2,3.6,+6,
2021-05-02,202105020DAL,SAC,Q1,Terence Davis,https://www.basketball-reference.com/boxscores/202105020DAL.html,5.87,2,3,.667,1,2,.500,0,0,0,3,3,0,0,0,2,0,5,2.6,+6,
2021-05-02,202105020DAL,SAC,Q1,Justin James,https://www.basketball-reference.com/boxscores/202105020DAL.html,0.7,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0,
2021-05-02,202105020DAL,SAC,Q2,Buddy Hield,https://www.basketball-reference.com/boxscores/202105020DAL.html,8.12,1,2,.500,0,0,,2,2,0,1,1,1,0,0,2,0,4,2.0,+5,1.000
2021-05-02,202105020DAL,SAC,Q2,Marvin Bagley III,https://www.basketball-reference.com/boxscores/202105020DAL.html,8.12,5,6,.833,0,0,,0,0,2,2,4,0,0,0,1,0,10,8.8,+5,
2021-05-02,202105020DAL,SAC,Q2,Richaun Holmes,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.08,3,6,.500,0,0,,2,3,1,2,3,0,0,0,1,0,8,4.9,-10,.667
2021-05-02,202105020DAL,SAC,Q2,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202105020DAL.html,8.6,0,1,.000,0,0,,0,0,0,1,1,2,1,0,1,0,0,1.0,0,
2021-05-02,202105020DAL,SAC,Q2,Delon Wright,https://www.basketball-reference.com/boxscores/202105020DAL.html,4.82,0,0,,0,0,,0,0,0,0,0,0,0,0,1,0,0,-1.0,-8,
2021-05-02,202105020DAL,SAC,Q2,Damian Jones,https://www.basketball-reference.com/boxscores/202105020DAL.html,4.92,1,1,1.000,0,0,,1,1,0,0,0,0,1,0,0,1,3,3.3,+7,1.000
2021-05-02,202105020DAL,SAC,Q2,Terence Davis,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.68,0,2,.000,0,2,.000,0,0,0,1,1,3,0,0,0,3,0,-0.2,-1,
2021-05-02,202105020DAL,SAC,Q2,Justin James,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.27,0,1,.000,0,0,,0,2,0,0,0,0,0,0,1,2,0,-3.3,-10,.000
2021-05-02,202105020DAL,SAC,Q2,Jahmi'us Ramsey,https://www.basketball-reference.com/boxscores/202105020DAL.html,3.4,0,2,.000,0,1,.000,0,0,0,0,0,0,1,0,0,1,0,-0.8,-3,
2021-05-02,202105020DAL,SAC,Q3,Buddy Hield,https://www.basketball-reference.com/boxscores/202105020DAL.html,9.98,2,5,.400,1,1,1.000,0,0,0,1,1,1,0,0,0,1,5,2.9,+5,
2021-05-02,202105020DAL,SAC,Q3,Marvin Bagley III,https://www.basketball-reference.com/boxscores/202105020DAL.html,12.0,4,8,.500,0,1,.000,2,3,2,2,4,2,1,0,0,0,10,10.0,+8,.667
2021-05-02,202105020DAL,SAC,Q3,Richaun Holmes,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.47,3,3,1.000,0,0,,1,1,1,1,2,0,0,0,0,0,7,7.1,+3,1.000
2021-05-02,202105020DAL,SAC,Q3,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202105020DAL.html,4.5,1,4,.250,0,2,.000,0,0,0,0,0,0,0,0,1,0,2,-1.4,-2,
2021-05-02,202105020DAL,SAC,Q3,Maurice Harkless,https://www.basketball-reference.com/boxscores/202105020DAL.html,1.85,0,0,,0,0,,0,0,0,0,0,0,0,0,0,2,0,-0.8,-2,
2021-05-02,202105020DAL,SAC,Q3,Delon Wright,https://www.basketball-reference.com/boxscores/202105020DAL.html,8.38,1,1,1.000,0,0,,0,0,0,0,0,3,1,0,0,0,2,4.8,+11,
2021-05-02,202105020DAL,SAC,Q3,Damian Jones,https://www.basketball-reference.com/boxscores/202105020DAL.html,4.53,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,+5,
2021-05-02,202105020DAL,SAC,Q3,Terence Davis,https://www.basketball-reference.com/boxscores/202105020DAL.html,3.78,0,0,,0,0,,0,0,0,0,0,2,0,0,0,1,0,1.0,+2,
2021-05-02,202105020DAL,SAC,Q3,Justin James,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.5,0,1,.000,0,0,,0,0,0,2,2,0,1,0,0,0,0,0.9,+10,
2021-05-02,202105020DAL,SAC,Q4,Buddy Hield,https://www.basketball-reference.com/boxscores/202105020DAL.html,12.0,2,5,.400,2,5,.400,1,2,0,2,2,0,0,1,1,2,7,3.4,-3,.500
2021-05-02,202105020DAL,SAC,Q4,Marvin Bagley III,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.8,0,1,.000,0,1,.000,0,0,0,1,1,0,0,0,1,0,0,-1.4,+3,
2021-05-02,202105020DAL,SAC,Q4,Richaun Holmes,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.8,0,0,,0,0,,0,0,0,1,1,0,0,0,1,2,0,-1.5,+3,
2021-05-02,202105020DAL,SAC,Q4,Maurice Harkless,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.8,0,0,,0,0,,0,0,0,1,1,0,0,0,1,0,0,-0.7,+3,
2021-05-02,202105020DAL,SAC,Q4,Delon Wright,https://www.basketball-reference.com/boxscores/202105020DAL.html,12.0,4,5,.800,0,1,.000,0,1,0,2,2,2,1,0,2,1,8,6.3,-3,.000
2021-05-02,202105020DAL,SAC,Q4,Damian Jones,https://www.basketball-reference.com/boxscores/202105020DAL.html,4.2,2,2,1.000,0,0,,0,0,0,0,0,1,0,0,1,0,4,3.1,-6,
2021-05-02,202105020DAL,SAC,Q4,Terence Davis,https://www.basketball-reference.com/boxscores/202105020DAL.html,4.2,1,2,.500,1,2,.500,0,0,0,1,1,2,0,0,0,0,3,3.7,-6,
2021-05-02,202105020DAL,SAC,Q4,Justin James,https://www.basketball-reference.com/boxscores/202105020DAL.html,4.2,1,2,.500,0,1,.000,0,0,0,0,0,0,0,0,0,2,2,0.2,-6,
2021-05-02,202105020DAL,DAL,Q1,Luka Dončić,https://www.basketball-reference.com/boxscores/202105020DAL.html,8.22,1,4,.250,1,3,.333,2,2,0,1,1,2,0,0,2,0,5,2.3,-4,1.000
2021-05-02,202105020DAL,DAL,Q1,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202105020DAL.html,8.78,0,1,.000,0,0,,0,0,0,1,1,3,0,0,0,0,0,1.7,-6,
2021-05-02,202105020DAL,DAL,Q1,Maxi Kleber,https://www.basketball-reference.com/boxscores/202105020DAL.html,8.78,0,0,,0,0,,0,0,1,0,1,0,0,0,0,0,0,0.7,-6,
2021-05-02,202105020DAL,DAL,Q1,Josh Richardson,https://www.basketball-reference.com/boxscores/202105020DAL.html,9.35,1,3,.333,0,0,,0,0,0,0,0,2,0,0,0,1,2,1.3,-8,
2021-05-02,202105020DAL,DAL,Q1,Dwight Powell,https://www.basketball-reference.com/boxscores/202105020DAL.html,6.83,3,3,1.000,0,0,,3,5,1,2,3,0,1,1,0,0,9,10.3,-5,.600
2021-05-02,202105020DAL,DAL,Q1,Jalen Brunson,https://www.basketball-reference.com/boxscores/202105020DAL.html,5.87,3,3,1.000,0,0,,0,0,0,0,0,1,0,0,0,1,6,5.4,-6,
2021-05-02,202105020DAL,DAL,Q1,Trey Burke,https://www.basketball-reference.com/boxscores/202105020DAL.html,3.78,1,2,.500,0,0,,0,0,0,0,0,0,0,0,0,0,2,1.0,-6,
2021-05-02,202105020DAL,DAL,Q1,Willie Cauley-Stein,https://www.basketball-reference.com/boxscores/202105020DAL.html,5.17,0,0,,0,0,,1,2,0,0,0,0,0,0,1,0,1,-0.4,-5,.500
2021-05-02,202105020DAL,DAL,Q1,Josh Green,https://www.basketball-reference.com/boxscores/202105020DAL.html,0.95,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0,0,1.0,-1,
2021-05-02,202105020DAL,DAL,Q1,Nicolò Melli,https://www.basketball-reference.com/boxscores/202105020DAL.html,2.27,0,1,.000,0,0,,1,2,0,0,0,0,0,0,0,0,1,-0.1,-3,.500
2021-05-02,202105020DAL,DAL,Q2,Luka Dončić,https://www.basketball-reference.com/boxscores/202105020DAL.html,8.9,3,3,1.000,0,0,,2,3,0,1,1,2,2,0,4,1,8,6.0,+8,.667
2021-05-02,202105020DAL,DAL,Q2,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202105020DAL.html,6.22,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,-4,
2021-05-02,202105020DAL,DAL,Q2,Maxi Kleber,https://www.basketball-reference.com/boxscores/202105020DAL.html,5.85,1,2,.500,1,2,.500,0,0,0,1,1,0,0,0,0,0,3,2.3,-7,
2021-05-02,202105020DAL,DAL,Q2,Josh Richardson,https://www.basketball-reference.com/boxscores/202105020DAL.html,9.4,2,5,.400,1,3,.333,2,2,0,3,3,0,1,0,0,0,7,6.2,+8,1.000
2021-05-02,202105020DAL,DAL,Q2,Dwight Powell,https://www.basketball-reference.com/boxscores/202105020DAL.html,5.85,0,0,,0,0,,4,4,1,1,2,0,1,0,2,3,4,2.8,-7,1.000
2021-05-02,202105020DAL,DAL,Q2,Jalen Brunson,https://www.basketball-reference.com/boxscores/202105020DAL.html,3.1,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,1,0,2,0.7,-5,
2021-05-02,202105020DAL,DAL,Q2,Trey Burke,https://www.basketball-reference.com/boxscores/202105020DAL.html,2.6,0,1,.000,0,0,,2,2,0,0,0,0,0,0,0,1,2,0.9,-5,1.000
2021-05-02,202105020DAL,DAL,Q2,JJ Redick,https://www.basketball-reference.com/boxscores/202105020DAL.html,6.15,0,3,.000,0,3,.000,0,0,0,1,1,0,0,0,0,1,0,-2.2,+10,
2021-05-02,202105020DAL,DAL,Q2,Boban Marjanović,https://www.basketball-reference.com/boxscores/202105020DAL.html,6.28,1,1,1.000,0,0,,0,0,0,2,2,0,1,1,0,1,2,3.6,+7,
2021-05-02,202105020DAL,DAL,Q2,Josh Green,https://www.basketball-reference.com/boxscores/202105020DAL.html,5.65,0,1,.000,0,0,,0,0,1,0,1,0,1,0,0,0,0,1.0,+10,
2021-05-02,202105020DAL,DAL,Q3,Luka Dončić,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.87,3,5,.600,0,1,.000,2,2,0,2,2,1,0,0,0,3,8,5.8,-1,1.000
2021-05-02,202105020DAL,DAL,Q3,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202105020DAL.html,8.45,1,3,.333,0,2,.000,1,2,1,0,1,0,0,0,1,0,3,0.6,-3,.500
2021-05-02,202105020DAL,DAL,Q3,Maxi Kleber,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.47,0,2,.000,0,2,.000,0,0,1,0,1,0,0,0,0,0,0,-0.7,-3,
2021-05-02,202105020DAL,DAL,Q3,Josh Richardson,https://www.basketball-reference.com/boxscores/202105020DAL.html,7.47,1,2,.500,0,1,.000,0,0,0,0,0,0,1,0,0,1,2,1.6,-3,
