game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-04-19,202104190IND,SAS,https://www.basketball-reference.com/boxscores/202104190IND.html,102.7,0.476,10.8,18.4,0.345,106.1
2021-04-19,202104190IND,IND,https://www.basketball-reference.com/boxscores/202104190IND.html,102.7,0.365,5.7,22.6,0.173,91.5
