game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2023-04-11,202304110LAL,MIN,Kyle Anderson,https://www.basketball-reference.com/boxscores/202304110LAL.html,44:39,.429,.429,.357,.000,3.0,10.6,7.0,51.3,4.5,7.8,22.2,19.5,97,98
2023-04-11,202304110LAL,MIN,Mike Conley,https://www.basketball-reference.com/boxscores/202304110LAL.html,43:46,.933,.909,.727,.273,0.0,10.8,5.7,17.6,3.5,2.0,19.6,16.9,133,103
2023-04-11,202304110LAL,MIN,Taurean Prince,https://www.basketball-reference.com/boxscores/202304110LAL.html,43:09,.636,.636,.636,.000,3.1,5.5,4.3,0.0,3.5,0.0,21.4,15.7,85,106
2023-04-11,202304110LAL,MIN,Anthony Edwards,https://www.basketball-reference.com/boxscores/202304110LAL.html,42:49,.240,.176,.529,.235,3.1,19.3,11.7,19.2,1.2,6.1,17.6,25.7,57,103
2023-04-11,202304110LAL,MIN,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202304110LAL.html,41:13,.820,.750,.333,.500,3.2,28.6,16.6,25.0,0.0,6.3,12.0,19.5,147,103
2023-04-11,202304110LAL,MIN,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202304110LAL.html,23:21,.935,.900,.200,.400,0.0,20.2,10.7,16.9,2.2,0.0,0.0,12.2,186,104
2023-04-11,202304110LAL,MIN,Jaylen Nowell,https://www.basketball-reference.com/boxscores/202304110LAL.html,13:22,.643,.643,.429,.000,0.0,8.8,4.7,19.7,0.0,0.0,22.2,32.6,87,113
2023-04-11,202304110LAL,MIN,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202304110LAL.html,10:18,.000,.000,.600,.000,0.0,0.0,0.0,0.0,4.9,0.0,28.6,32.9,0,105
2023-04-11,202304110LAL,MIN,Nathan Knight,https://www.basketball-reference.com/boxscores/202304110LAL.html,2:23,.000,.000,1.000,.000,0.0,49.4,26.2,0.0,0.0,0.0,0.0,20.3,0,100
2023-04-11,202304110LAL,LAL,LeBron James,https://www.basketball-reference.com/boxscores/202304110LAL.html,45:18,.672,.643,.286,.143,2.6,26.3,13.8,29.3,1.1,5.6,18.3,26.1,114,96
2023-04-11,202304110LAL,LAL,Anthony Davis,https://www.basketball-reference.com/boxscores/202304110LAL.html,42:40,.555,.526,.053,.316,24.8,18.6,21.9,19.4,2.4,8.9,18.8,27.0,107,91
2023-04-11,202304110LAL,LAL,Austin Reaves,https://www.basketball-reference.com/boxscores/202304110LAL.html,39:24,.419,.346,.385,.231,3.0,16.8,9.5,12.4,0.0,0.0,17.3,19.0,83,104
2023-04-11,202304110LAL,LAL,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202304110LAL.html,23:53,.111,.111,.444,.000,0.0,16.6,7.8,49.6,2.1,5.3,10.0,18.1,64,95
2023-04-11,202304110LAL,LAL,Jarred Vanderbilt,https://www.basketball-reference.com/boxscores/202304110LAL.html,22:13,.000,.000,.500,.000,0.0,17.9,8.4,6.3,2.3,5.7,33.3,5.8,19,94
2023-04-11,202304110LAL,LAL,Dennis Schröder,https://www.basketball-reference.com/boxscores/202304110LAL.html,32:33,.677,.542,.333,.667,0.0,16.3,7.7,10.9,1.5,0.0,6.1,21.9,138,100
2023-04-11,202304110LAL,LAL,Rui Hachimura,https://www.basketball-reference.com/boxscores/202304110LAL.html,26:36,.615,.500,.625,.500,4.4,5.0,4.7,6.2,0.0,0.0,17.0,19.1,111,105
2023-04-11,202304110LAL,LAL,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202304110LAL.html,17:02,.200,.200,.600,.000,0.0,31.1,14.6,17.8,5.9,0.0,16.7,15.2,54,88
2023-04-11,202304110LAL,LAL,Malik Beasley,https://www.basketball-reference.com/boxscores/202304110LAL.html,13:34,.833,.833,.667,.000,0.0,9.8,4.6,0.0,0.0,0.0,25.0,12.8,103,105
2023-04-11,202304110LAL,LAL,Wenyen Gabriel,https://www.basketball-reference.com/boxscores/202304110LAL.html,1:47,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,106
