game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2019-11-02,201911020GSW,CHO,Dwayne Bacon,https://www.basketball-reference.com/boxscores/201911020GSW.html,37.35,10,21,.476,0,2,.000,5,5,1.000,3,3,6,2,2,0,0,1,25,20.3,+15
2019-11-02,201911020GSW,CHO,Terry Rozier,https://www.basketball-reference.com/boxscores/201911020GSW.html,36.55,8,17,.471,0,4,.000,4,8,.500,0,5,5,7,0,0,2,1,20,13.7,+11
2019-11-02,201911020GSW,CHO,P.J. Washington,https://www.basketball-reference.com/boxscores/201911020GSW.html,32.78,5,8,.625,1,3,.333,0,0,,1,4,5,2,2,0,1,4,11,10.1,-2
2019-11-02,201911020GSW,CHO,Miles Bridges,https://www.basketball-reference.com/boxscores/201911020GSW.html,29.47,1,10,.100,0,4,.000,0,0,,3,5,8,1,0,0,1,3,2,-2.5,-4
2019-11-02,201911020GSW,CHO,Cody Zeller,https://www.basketball-reference.com/boxscores/201911020GSW.html,19.65,4,7,.571,0,2,.000,2,4,.500,4,4,8,0,0,0,1,1,10,8.5,+1
2019-11-02,201911020GSW,CHO,Devonte' Graham,https://www.basketball-reference.com/boxscores/201911020GSW.html,30.67,1,8,.125,0,3,.000,2,2,1.000,2,6,8,3,1,0,5,0,4,0.1,+6
2019-11-02,201911020GSW,CHO,Marvin Williams,https://www.basketball-reference.com/boxscores/201911020GSW.html,24.07,3,7,.429,3,7,.429,2,2,1.000,1,2,3,1,1,0,0,1,11,9.9,0
2019-11-02,201911020GSW,CHO,Malik Monk,https://www.basketball-reference.com/boxscores/201911020GSW.html,20.12,4,7,.571,1,4,.250,0,0,,1,2,3,2,0,0,1,3,9,6.2,+2
2019-11-02,201911020GSW,CHO,Bismack Biyombo,https://www.basketball-reference.com/boxscores/201911020GSW.html,4.88,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-3
2019-11-02,201911020GSW,CHO,Cody Martin,https://www.basketball-reference.com/boxscores/201911020GSW.html,4.47,0,0,,0,0,,1,2,.500,1,1,2,0,0,1,0,0,1,2.3,+4
2019-11-02,201911020GSW,GSW,Ky Bowman,https://www.basketball-reference.com/boxscores/201911020GSW.html,38.7,6,11,.545,2,6,.333,2,2,1.000,1,6,7,4,2,0,2,3,16,14.8,-6
2019-11-02,201911020GSW,GSW,Glenn Robinson III,https://www.basketball-reference.com/boxscores/201911020GSW.html,36.37,6,12,.500,4,7,.571,0,0,,3,6,9,3,2,0,2,2,16,15.2,+6
2019-11-02,201911020GSW,GSW,Eric Paschall,https://www.basketball-reference.com/boxscores/201911020GSW.html,34.98,10,18,.556,0,5,.000,5,8,.625,0,4,4,2,0,1,1,3,25,16.3,-14
2019-11-02,201911020GSW,GSW,Jordan Poole,https://www.basketball-reference.com/boxscores/201911020GSW.html,30.75,2,9,.222,0,2,.000,1,1,1.000,0,1,1,3,0,0,3,5,5,-3.1,-6
2019-11-02,201911020GSW,GSW,Willie Cauley-Stein,https://www.basketball-reference.com/boxscores/201911020GSW.html,21.22,4,7,.571,0,0,,0,0,,0,8,8,2,1,1,0,3,8,9.0,+6
2019-11-02,201911020GSW,GSW,Damion Lee,https://www.basketball-reference.com/boxscores/201911020GSW.html,26.78,5,11,.455,3,6,.500,0,0,,1,1,2,3,0,0,3,4,13,5.8,-5
2019-11-02,201911020GSW,GSW,Alec Burks,https://www.basketball-reference.com/boxscores/201911020GSW.html,24.78,0,3,.000,0,0,,0,0,,0,4,4,3,0,1,1,0,0,0.9,-4
2019-11-02,201911020GSW,GSW,Omari Spellman,https://www.basketball-reference.com/boxscores/201911020GSW.html,18.9,1,4,.250,0,2,.000,2,2,1.000,0,4,4,1,0,1,3,1,4,0.8,+2
2019-11-02,201911020GSW,GSW,Marquese Chriss,https://www.basketball-reference.com/boxscores/201911020GSW.html,7.52,0,2,.000,0,0,,0,0,,0,1,1,2,0,1,3,1,0,-2.4,-9
