game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-03-15,202103150DET,SAS,https://www.basketball-reference.com/boxscores/202103150DET.html,24,36,35,14,109
2021-03-15,202103150DET,DET,https://www.basketball-reference.com/boxscores/202103150DET.html,24,26,25,24,99
