game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2025-02-07,202502070CHO,SAS,https://www.basketball-reference.com/boxscores/202502070CHO.html,93.8,0.522,7.2,26.0,0.217,123.7
2025-02-07,202502070CHO,CHO,https://www.basketball-reference.com/boxscores/202502070CHO.html,93.8,0.55,9.6,39.0,0.059,124.8
