game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-10-22,202110220WAS,IND,https://www.basketball-reference.com/boxscores/202110220WAS.html,36,37,23,27,11,134
2021-10-22,202110220WAS,WAS,https://www.basketball-reference.com/boxscores/202110220WAS.html,32,41,33,17,12,135
