game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2021-10-25,202110250CHO,BOS,Jayson Tatum,https://www.basketball-reference.com/boxscores/202110250CHO.html,41.47,14,28,.500,6,12,.500,7,7,1.000,1,6,7,8,0,1,2,3,41,32.6,+22
2021-10-25,202110250CHO,BOS,Marcus Smart,https://www.basketball-reference.com/boxscores/202110250CHO.html,38.47,3,12,.250,1,9,.111,0,0,,0,4,4,5,3,1,2,1,7,5.8,+13
2021-10-25,202110250CHO,BOS,Jaylen Brown,https://www.basketball-reference.com/boxscores/202110250CHO.html,37.98,12,20,.600,3,7,.429,3,4,.750,3,6,9,3,3,1,3,3,30,25.9,+12
2021-10-25,202110250CHO,BOS,Dennis Schröder,https://www.basketball-reference.com/boxscores/202110250CHO.html,36.13,6,14,.429,4,9,.444,7,8,.875,0,6,6,8,0,1,1,3,23,21.1,+12
2021-10-25,202110250CHO,BOS,Robert Williams,https://www.basketball-reference.com/boxscores/202110250CHO.html,35.98,5,7,.714,0,0,,2,4,.500,6,10,16,4,0,3,2,5,12,16.4,+8
2021-10-25,202110250CHO,BOS,Grant Williams,https://www.basketball-reference.com/boxscores/202110250CHO.html,24.95,3,6,.500,1,4,.250,2,2,1.000,0,1,1,2,1,1,0,2,9,8.6,-5
2021-10-25,202110250CHO,BOS,Jabari Parker,https://www.basketball-reference.com/boxscores/202110250CHO.html,17.02,5,8,.625,3,4,.750,0,0,,0,5,5,0,0,1,0,1,13,11.2,+3
2021-10-25,202110250CHO,BOS,Josh Richardson,https://www.basketball-reference.com/boxscores/202110250CHO.html,14.82,0,2,.000,0,2,.000,0,0,,0,2,2,1,0,0,1,2,0,-1.9,-2
2021-10-25,202110250CHO,BOS,Payton Pritchard,https://www.basketball-reference.com/boxscores/202110250CHO.html,13.83,1,3,.333,1,3,.333,0,0,,1,1,2,2,0,0,1,3,3,1.5,-5
2021-10-25,202110250CHO,BOS,Juancho Hernangómez,https://www.basketball-reference.com/boxscores/202110250CHO.html,4.35,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,0,0,2,3.0,-3
2021-10-25,202110250CHO,CHO,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202110250CHO.html,42.83,6,16,.375,5,10,.500,2,4,.500,2,7,9,2,0,0,0,3,19,13.1,+5
2021-10-25,202110250CHO,CHO,Miles Bridges,https://www.basketball-reference.com/boxscores/202110250CHO.html,38.27,11,22,.500,2,10,.200,1,1,1.000,2,8,10,3,1,0,2,5,25,16.9,-10
2021-10-25,202110250CHO,CHO,Gordon Hayward,https://www.basketball-reference.com/boxscores/202110250CHO.html,37.68,5,12,.417,2,5,.400,3,4,.750,3,3,6,3,1,0,3,2,15,10.5,-23
2021-10-25,202110250CHO,CHO,Mason Plumlee,https://www.basketball-reference.com/boxscores/202110250CHO.html,36.8,5,9,.556,0,0,,2,6,.333,3,8,11,3,1,2,0,1,12,14.7,-7
2021-10-25,202110250CHO,CHO,LaMelo Ball,https://www.basketball-reference.com/boxscores/202110250CHO.html,32.97,7,19,.368,7,14,.500,4,4,1.000,0,5,5,9,0,0,6,6,25,13.9,+1
2021-10-25,202110250CHO,CHO,Ish Smith,https://www.basketball-reference.com/boxscores/202110250CHO.html,23.25,4,10,.400,0,0,,2,2,1.000,0,2,2,4,1,0,1,2,10,7.2,-4
2021-10-25,202110250CHO,CHO,Jalen McDaniels,https://www.basketball-reference.com/boxscores/202110250CHO.html,22.0,4,6,.667,2,3,.667,3,4,.750,1,2,3,2,0,0,0,2,13,11.9,+6
2021-10-25,202110250CHO,CHO,Cody Martin,https://www.basketball-reference.com/boxscores/202110250CHO.html,17.65,1,5,.200,1,2,.500,0,2,.000,2,1,3,0,0,1,1,3,3,-0.7,-20
2021-10-25,202110250CHO,CHO,Nick Richards,https://www.basketball-reference.com/boxscores/202110250CHO.html,13.55,3,4,.750,0,0,,1,1,1.000,1,2,3,0,0,3,1,1,7,7.4,-3
