game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2021-10-27,202110270ORL,CHO,Q1,Gordon Hayward,https://www.basketball-reference.com/boxscores/202110270ORL.html,9.07,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,-2.0,-4,,,
2021-10-27,202110270ORL,CHO,Q1,Miles Bridges,https://www.basketball-reference.com/boxscores/202110270ORL.html,6.15,2,6,1,2,2,2,1,1,2,0,0,0,0,2,7,3.8,-12,.333,.500,1.000
2021-10-27,202110270ORL,CHO,Q1,Mason Plumlee,https://www.basketball-reference.com/boxscores/202110270ORL.html,6.15,0,1,0,0,1,2,1,1,2,0,0,0,0,0,1,0.9,-12,.000,,.500
2021-10-27,202110270ORL,CHO,Q1,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202110270ORL.html,9.08,1,4,0,3,0,0,0,0,0,0,0,0,0,0,2,-0.4,-8,.250,.000,
2021-10-27,202110270ORL,CHO,Q1,LaMelo Ball,https://www.basketball-reference.com/boxscores/202110270ORL.html,4.35,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,-0.8,-5,,,
2021-10-27,202110270ORL,CHO,Q1,Cody Martin,https://www.basketball-reference.com/boxscores/202110270ORL.html,5.85,2,2,2,2,2,2,0,0,0,1,0,0,0,0,8,8.1,+12,1.000,1.000,1.000
2021-10-27,202110270ORL,CHO,Q1,Ish Smith,https://www.basketball-reference.com/boxscores/202110270ORL.html,7.65,3,6,0,0,0,0,0,0,0,1,1,0,1,0,6,3.7,+5,.500,,
2021-10-27,202110270ORL,CHO,Q1,Jalen McDaniels,https://www.basketball-reference.com/boxscores/202110270ORL.html,5.85,2,2,1,1,0,0,0,2,2,1,2,0,0,0,5,7.7,+12,1.000,1.000,
2021-10-27,202110270ORL,CHO,Q1,Nick Richards,https://www.basketball-reference.com/boxscores/202110270ORL.html,5.85,1,1,0,0,0,0,1,2,3,0,0,0,0,0,2,3.0,+12,1.000,,
2021-10-27,202110270ORL,CHO,Q2,Gordon Hayward,https://www.basketball-reference.com/boxscores/202110270ORL.html,8.27,3,4,1,2,4,4,0,3,3,0,0,0,0,0,11,10.3,0,.750,.500,1.000
