game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-01-23,202201230WAS,BOS,https://www.basketball-reference.com/boxscores/202201230WAS.html,31,29,31,25,116
2022-01-23,202201230WAS,WAS,https://www.basketball-reference.com/boxscores/202201230WAS.html,25,20,24,18,87
