game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2023-04-12,202304120TOR,CHI,Zach LaVine,https://www.basketball-reference.com/boxscores/202304120TOR.html,40:22,.682,.591,.318,.682,2.8,13.5,8.3,12.9,1.2,0.0,12.3,36.7,125,113
2023-04-12,202304120TOR,CHI,Nikola Vučević,https://www.basketball-reference.com/boxscores/202304120TOR.html,38:59,.470,.429,.286,.143,2.9,33.6,18.6,14.2,1.3,2.2,6.3,18.5,104,103
2023-04-12,202304120TOR,CHI,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202304120TOR.html,38:36,.542,.526,.053,.263,5.9,14.1,10.1,12.6,0.0,4.4,4.5,26.1,114,112
2023-04-12,202304120TOR,CHI,Alex Caruso,https://www.basketball-reference.com/boxscores/202304120TOR.html,31:18,.563,.563,.500,.000,7.3,3.5,5.3,8.6,4.8,8.2,11.1,13.1,115,104
2023-04-12,202304120TOR,CHI,Patrick Beverley,https://www.basketball-reference.com/boxscores/202304120TOR.html,25:42,.300,.300,.800,.000,0.0,12.7,6.5,4.7,1.9,3.3,16.7,10.6,59,108
2023-04-12,202304120TOR,CHI,Patrick Williams,https://www.basketball-reference.com/boxscores/202304120TOR.html,25:21,.417,.417,.417,.000,9.0,0.0,4.4,11.0,3.9,6.8,7.7,23.3,93,110
2023-04-12,202304120TOR,CHI,Coby White,https://www.basketball-reference.com/boxscores/202304120TOR.html,24:46,1.125,1.125,.250,.000,0.0,0.0,0.0,28.3,2.0,0.0,20.0,9.2,179,116
2023-04-12,202304120TOR,CHI,Ayo Dosunmu,https://www.basketball-reference.com/boxscores/202304120TOR.html,5:55,,,,,0.0,18.4,9.4,0.0,0.0,0.0,,0.0,0,114
2023-04-12,202304120TOR,CHI,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/202304120TOR.html,4:33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122
2023-04-12,202304120TOR,CHI,Andre Drummond,https://www.basketball-reference.com/boxscores/202304120TOR.html,4:28,.500,.500,.000,.000,0.0,24.4,12.5,0.0,0.0,19.2,0.0,20.3,100,103
2023-04-12,202304120TOR,TOR,OG Anunoby,https://www.basketball-reference.com/boxscores/202304120TOR.html,42:21,.393,.385,.538,.615,2.6,8.1,5.3,10.2,1.2,1.9,5.7,17.0,95,115
2023-04-12,202304120TOR,TOR,Pascal Siakam,https://www.basketball-reference.com/boxscores/202304120TOR.html,42:21,.596,.614,.136,.500,5.2,18.9,11.9,29.2,1.2,0.0,10.1,28.9,121,114
2023-04-12,202304120TOR,TOR,Fred VanVleet,https://www.basketball-reference.com/boxscores/202304120TOR.html,42:19,.528,.523,.591,.273,0.0,32.4,15.8,31.4,1.2,1.9,10.9,26.8,114,110
2023-04-12,202304120TOR,TOR,Scottie Barnes,https://www.basketball-reference.com/boxscores/202304120TOR.html,40:28,.591,.577,.154,.538,16.2,11.3,13.8,8.0,2.5,2.0,11.1,18.4,124,111
2023-04-12,202304120TOR,TOR,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202304120TOR.html,36:36,.717,.750,.000,.500,6.0,18.7,12.2,11.5,0.0,4.4,50.6,11.1,81,113
2023-04-12,202304120TOR,TOR,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202304120TOR.html,16:59,.143,.143,.714,.000,6.4,6.7,6.6,8.0,0.0,0.0,0.0,16.9,56,119
2023-04-12,202304120TOR,TOR,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202304120TOR.html,9:22,.615,.500,.000,.500,46.6,0.0,23.8,0.0,0.0,0.0,0.0,21.4,156,120
2023-04-12,202304120TOR,TOR,Chris Boucher,https://www.basketball-reference.com/boxscores/202304120TOR.html,7:24,.000,.000,.000,.000,0.0,15.4,7.5,0.0,0.0,0.0,0.0,5.6,0,117
2023-04-12,202304120TOR,TOR,Will Barton,https://www.basketball-reference.com/boxscores/202304120TOR.html,2:10,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,120
