game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2023-01-26,202301260HOU,CLE,Q1,Jarrett Allen,https://www.basketball-reference.com/boxscores/202301260HOU.html,9.1,3,5,.600,0,0,0,0,1,0,1,0,0,0,0,1,6,4.0,+4,,
2023-01-26,202301260HOU,CLE,Q1,Evan Mobley,https://www.basketball-reference.com/boxscores/202301260HOU.html,9.97,4,4,1.000,0,0,4,4,2,3,5,2,0,0,1,0,12,13.5,+12,1.000,
2023-01-26,202301260HOU,CLE,Q1,Darius Garland,https://www.basketball-reference.com/boxscores/202301260HOU.html,10.32,3,5,.600,1,1,3,3,1,1,2,1,0,0,0,1,10,9.0,+12,1.000,1.000
2023-01-26,202301260HOU,CLE,Q1,Caris LeVert,https://www.basketball-reference.com/boxscores/202301260HOU.html,8.75,1,3,.333,0,1,0,0,0,0,0,1,1,0,1,2,2,0.2,+4,,.000
2023-01-26,202301260HOU,CLE,Q1,Isaac Okoro,https://www.basketball-reference.com/boxscores/202301260HOU.html,8.75,0,2,.000,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.1,+4,,
2023-01-26,202301260HOU,CLE,Q1,Cedi Osman,https://www.basketball-reference.com/boxscores/202301260HOU.html,3.25,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+8,,
2023-01-26,202301260HOU,CLE,Q1,Dean Wade,https://www.basketball-reference.com/boxscores/202301260HOU.html,4.93,2,2,1.000,1,1,0,1,0,1,1,0,0,2,1,0,5,4.7,+8,.000,1.000
2023-01-26,202301260HOU,CLE,Q1,Ricky Rubio,https://www.basketball-reference.com/boxscores/202301260HOU.html,4.93,1,3,.333,0,0,0,0,0,1,1,3,0,0,0,1,2,2.3,+8,,
2023-01-26,202301260HOU,CLE,Q2,Jarrett Allen,https://www.basketball-reference.com/boxscores/202301260HOU.html,8.47,0,0,,0,0,2,2,0,4,4,1,3,0,0,0,2,6.9,+18,1.000,
2023-01-26,202301260HOU,CLE,Q2,Evan Mobley,https://www.basketball-reference.com/boxscores/202301260HOU.html,9.92,2,6,.333,0,0,2,2,2,0,2,0,1,1,0,0,6,5.7,+8,1.000,
2023-01-26,202301260HOU,CLE,Q2,Darius Garland,https://www.basketball-reference.com/boxscores/202301260HOU.html,9.2,2,5,.400,1,3,0,0,1,1,2,5,1,0,0,0,5,7.8,+5,,.333
2023-01-26,202301260HOU,CLE,Q2,Caris LeVert,https://www.basketball-reference.com/boxscores/202301260HOU.html,8.47,3,3,1.000,2,2,2,2,0,1,1,1,0,0,0,0,10,10.1,+18,1.000,1.000
2023-01-26,202301260HOU,CLE,Q2,Isaac Okoro,https://www.basketball-reference.com/boxscores/202301260HOU.html,10.33,2,2,1.000,1,1,0,1,0,0,0,0,0,0,0,0,5,4.0,+9,.000,1.000
2023-01-26,202301260HOU,CLE,Q2,Cedi Osman,https://www.basketball-reference.com/boxscores/202301260HOU.html,5.2,2,4,.500,0,1,1,1,0,0,0,0,0,0,0,1,5,2.6,+1,1.000,.000
2023-01-26,202301260HOU,CLE,Q2,Dean Wade,https://www.basketball-reference.com/boxscores/202301260HOU.html,5.62,0,1,.000,0,1,1,2,0,0,0,1,0,0,0,1,1,0.2,+2,.500,.000
2023-01-26,202301260HOU,CLE,Q2,Ricky Rubio,https://www.basketball-reference.com/boxscores/202301260HOU.html,2.8,1,1,1.000,1,1,0,0,0,1,1,1,0,0,0,1,3,3.3,+9,,1.000
2023-01-26,202301260HOU,CLE,Q3,Jarrett Allen,https://www.basketball-reference.com/boxscores/202301260HOU.html,8.52,2,3,.667,0,0,0,0,0,2,2,0,0,0,1,1,4,1.9,+2,,
2023-01-26,202301260HOU,CLE,Q3,Evan Mobley,https://www.basketball-reference.com/boxscores/202301260HOU.html,10.43,0,4,.000,0,1,3,4,1,1,2,1,0,1,1,2,3,0.4,-1,.750,.000
2023-01-26,202301260HOU,CLE,Q3,Darius Garland,https://www.basketball-reference.com/boxscores/202301260HOU.html,5.37,2,3,.667,1,2,0,0,0,0,0,1,1,0,1,0,5,4.4,+4,,.500
2023-01-26,202301260HOU,CLE,Q3,Caris LeVert,https://www.basketball-reference.com/boxscores/202301260HOU.html,8.52,0,1,.000,0,0,0,0,0,0,0,2,1,0,0,0,0,1.7,+2,,
2023-01-26,202301260HOU,CLE,Q3,Isaac Okoro,https://www.basketball-reference.com/boxscores/202301260HOU.html,3.67,0,1,.000,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-4,,.000
2023-01-26,202301260HOU,CLE,Q3,Cedi Osman,https://www.basketball-reference.com/boxscores/202301260HOU.html,5.05,1,2,.500,0,1,0,0,0,1,1,0,0,0,1,1,2,-0.1,-7,,.000
2023-01-26,202301260HOU,CLE,Q3,Dean Wade,https://www.basketball-reference.com/boxscores/202301260HOU.html,8.33,2,3,.667,2,3,0,0,1,1,2,0,0,0,0,1,6,5.3,+1,,.667
2023-01-26,202301260HOU,CLE,Q3,Ricky Rubio,https://www.basketball-reference.com/boxscores/202301260HOU.html,6.63,0,3,.000,0,1,0,0,0,0,0,2,1,0,0,0,0,0.3,-7,,.000
2023-01-26,202301260HOU,CLE,Q3,Lamar Stevens,https://www.basketball-reference.com/boxscores/202301260HOU.html,3.48,1,1,1.000,1,1,0,0,0,1,1,0,0,0,0,0,3,3.0,-5,,1.000
2023-01-26,202301260HOU,CLE,Q4,Jarrett Allen,https://www.basketball-reference.com/boxscores/202301260HOU.html,8.52,1,2,.500,0,0,0,0,0,3,3,0,0,0,0,0,2,1.9,-1,,
2023-01-26,202301260HOU,CLE,Q4,Evan Mobley,https://www.basketball-reference.com/boxscores/202301260HOU.html,3.0,0,3,.000,0,2,0,0,0,1,1,0,0,0,1,1,0,-3.2,-2,,.000
