game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2019-10-31,201910310NOP,DEN,Gary Harris,https://www.basketball-reference.com/boxscores/201910310NOP.html,27.95,4,10,.400,1,5,.200,0,0,0,2,2,0,1,1,0,0,9,5.9,-16,
2019-10-31,201910310NOP,DEN,Nikola Jokić,https://www.basketball-reference.com/boxscores/201910310NOP.html,27.13,5,6,.833,0,1,.000,3,3,0,6,6,6,1,0,2,3,13,14.6,-16,1.000
2019-10-31,201910310NOP,DEN,Jamal Murray,https://www.basketball-reference.com/boxscores/201910310NOP.html,26.28,6,14,.429,1,4,.250,1,1,0,3,3,6,1,0,3,2,14,8.9,-11,1.000
2019-10-31,201910310NOP,DEN,Torrey Craig,https://www.basketball-reference.com/boxscores/201910310NOP.html,19.58,1,4,.250,0,3,.000,0,0,0,2,2,0,0,0,1,3,2,-2.0,-5,
2019-10-31,201910310NOP,DEN,Paul Millsap,https://www.basketball-reference.com/boxscores/201910310NOP.html,15.18,3,8,.375,0,0,,4,4,1,2,3,0,0,0,1,3,10,4.7,-9,1.000
2019-10-31,201910310NOP,DEN,Malik Beasley,https://www.basketball-reference.com/boxscores/201910310NOP.html,27.57,4,13,.308,3,6,.500,0,0,0,2,2,1,1,0,2,2,11,3.0,-8,
2019-10-31,201910310NOP,DEN,Jerami Grant,https://www.basketball-reference.com/boxscores/201910310NOP.html,25.47,7,10,.700,0,2,.000,0,0,1,4,5,0,0,1,1,2,14,10.6,-12,
2019-10-31,201910310NOP,DEN,Monte Morris,https://www.basketball-reference.com/boxscores/201910310NOP.html,21.72,4,10,.400,1,1,1.000,0,0,0,0,0,8,0,0,0,1,9,8.8,-4,
2019-10-31,201910310NOP,DEN,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/201910310NOP.html,20.87,5,8,.625,1,3,.333,4,6,1,3,4,1,0,0,1,2,15,11.1,+1,.667
2019-10-31,201910310NOP,DEN,Mason Plumlee,https://www.basketball-reference.com/boxscores/201910310NOP.html,15.45,4,5,.800,0,0,,2,2,2,5,7,1,1,1,3,6,10,8.0,-2,1.000
2019-10-31,201910310NOP,DEN,Juancho Hernangómez,https://www.basketball-reference.com/boxscores/201910310NOP.html,5.42,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,+3,
2019-10-31,201910310NOP,DEN,Jarred Vanderbilt,https://www.basketball-reference.com/boxscores/201910310NOP.html,5.42,0,0,,0,0,,0,0,0,1,1,1,0,0,0,0,0,1.0,+3,
2019-10-31,201910310NOP,DEN,Vlatko Čančar,https://www.basketball-reference.com/boxscores/201910310NOP.html,1.97,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,+1,
2019-10-31,201910310NOP,NOP,Brandon Ingram,https://www.basketball-reference.com/boxscores/201910310NOP.html,35.57,7,12,.583,2,4,.500,9,11,0,3,3,5,0,0,3,1,25,19.6,+12,.818
2019-10-31,201910310NOP,NOP,Jahlil Okafor,https://www.basketball-reference.com/boxscores/201910310NOP.html,33.83,8,13,.615,0,0,,10,13,0,5,5,1,2,1,3,3,26,19.6,+19,.769
2019-10-31,201910310NOP,NOP,Jrue Holiday,https://www.basketball-reference.com/boxscores/201910310NOP.html,31.85,7,17,.412,5,9,.556,0,0,0,5,5,7,2,0,2,2,19,15.5,+5,
2019-10-31,201910310NOP,NOP,Lonzo Ball,https://www.basketball-reference.com/boxscores/201910310NOP.html,31.65,4,7,.571,1,2,.500,0,0,0,3,3,8,1,1,3,2,9,10.1,+17,
2019-10-31,201910310NOP,NOP,Nicolò Melli,https://www.basketball-reference.com/boxscores/201910310NOP.html,18.52,2,5,.400,1,4,.250,2,2,0,4,4,2,1,1,1,1,7,7.2,+10,1.000
2019-10-31,201910310NOP,NOP,Josh Hart,https://www.basketball-reference.com/boxscores/201910310NOP.html,26.87,1,3,.333,1,3,.333,0,0,1,4,5,1,0,0,1,2,3,2.1,+2,
2019-10-31,201910310NOP,NOP,Frank Jackson,https://www.basketball-reference.com/boxscores/201910310NOP.html,19.3,8,10,.800,4,6,.667,1,2,0,3,3,0,1,0,1,2,21,16.9,+10,.500
2019-10-31,201910310NOP,NOP,JJ Redick,https://www.basketball-reference.com/boxscores/201910310NOP.html,17.25,2,2,1.000,1,1,1.000,2,2,0,2,2,2,0,1,0,0,7,9.1,-4,1.000
2019-10-31,201910310NOP,NOP,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/201910310NOP.html,12.33,0,5,.000,0,3,.000,0,0,1,4,5,3,0,0,0,2,0,-0.3,+5,
2019-10-31,201910310NOP,NOP,Jaxson Hayes,https://www.basketball-reference.com/boxscores/201910310NOP.html,9.47,2,2,1.000,0,0,,1,2,0,2,2,0,0,0,1,4,5,2.0,-4,.500
2019-10-31,201910310NOP,NOP,Kenrich Williams,https://www.basketball-reference.com/boxscores/201910310NOP.html,3.37,0,1,.000,0,1,.000,0,0,0,0,0,1,0,0,0,2,0,-0.8,+3,
