game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-01-08,202101080DET,PHO,https://www.basketball-reference.com/boxscores/202101080DET.html,29,27,20,17,12,105
2021-01-08,202101080DET,DET,https://www.basketball-reference.com/boxscores/202101080DET.html,20,28,24,21,17,110
