game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-03-28,202303280WAS,BOS,https://www.basketball-reference.com/boxscores/202303280WAS.html,23,28,27,33,111
2023-03-28,202303280WAS,WAS,https://www.basketball-reference.com/boxscores/202303280WAS.html,29,35,35,31,130
