game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2021-04-19,202104190DET,CLE,Q1,Collin Sexton,https://www.basketball-reference.com/boxscores/202104190DET.html,8.4,3,4,.750,0,0,0,0,0,0,0,1,0,0,1,0,6,4.1,-3,,
2021-04-19,202104190DET,CLE,Q1,Darius Garland,https://www.basketball-reference.com/boxscores/202104190DET.html,7.82,1,4,.250,0,1,0,0,0,0,0,1,0,0,1,0,2,-0.7,-17,.000,
2021-04-19,202104190DET,CLE,Q1,Isaac Okoro,https://www.basketball-reference.com/boxscores/202104190DET.html,9.45,1,4,.250,0,2,0,0,1,1,2,0,0,0,1,1,2,-0.8,-22,.000,
2021-04-19,202104190DET,CLE,Q1,Kevin Love,https://www.basketball-reference.com/boxscores/202104190DET.html,7.98,2,4,.500,0,2,0,1,0,4,4,1,0,0,0,0,4,3.5,-3,.000,.000
2021-04-19,202104190DET,CLE,Q1,Jarrett Allen,https://www.basketball-reference.com/boxscores/202104190DET.html,7.82,1,2,.500,0,0,1,1,1,0,1,0,0,0,1,1,3,1.3,-17,,1.000
2021-04-19,202104190DET,CLE,Q1,Taurean Prince,https://www.basketball-reference.com/boxscores/202104190DET.html,6.57,0,1,.000,0,1,0,0,1,0,1,1,0,0,0,0,0,0.7,-5,.000,
2021-04-19,202104190DET,CLE,Q1,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202104190DET.html,4.18,1,2,.500,0,0,3,4,0,2,2,1,0,1,0,0,5,5.6,+2,,.750
2021-04-19,202104190DET,CLE,Q1,Dean Wade,https://www.basketball-reference.com/boxscores/202104190DET.html,3.6,0,1,.000,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0,-12,.000,
2021-04-19,202104190DET,CLE,Q1,Matthew Dellavedova,https://www.basketball-reference.com/boxscores/202104190DET.html,4.18,0,0,,0,0,0,0,0,2,2,2,0,0,1,2,0,0.2,+2,,
2021-04-19,202104190DET,CLE,Q2,Collin Sexton,https://www.basketball-reference.com/boxscores/202104190DET.html,9.78,4,7,.571,0,0,0,0,2,0,2,0,0,1,0,2,8,6.0,+8,,
2021-04-19,202104190DET,CLE,Q2,Darius Garland,https://www.basketball-reference.com/boxscores/202104190DET.html,7.87,3,4,.750,1,2,0,0,0,1,1,1,2,0,1,0,7,7.4,+4,.500,
2021-04-19,202104190DET,CLE,Q2,Isaac Okoro,https://www.basketball-reference.com/boxscores/202104190DET.html,7.33,0,1,.000,0,0,2,2,0,1,1,0,0,1,1,1,2,0.9,+2,,1.000
2021-04-19,202104190DET,CLE,Q2,Kevin Love,https://www.basketball-reference.com/boxscores/202104190DET.html,7.17,2,4,.500,0,0,1,1,0,2,2,0,0,0,0,0,5,3.6,+3,,1.000
2021-04-19,202104190DET,CLE,Q2,Jarrett Allen,https://www.basketball-reference.com/boxscores/202104190DET.html,5.33,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+3,,
2021-04-19,202104190DET,CLE,Q2,Taurean Prince,https://www.basketball-reference.com/boxscores/202104190DET.html,6.88,2,4,.500,1,3,0,0,0,1,1,0,0,0,0,0,5,3.3,+2,.333,
2021-04-19,202104190DET,CLE,Q2,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202104190DET.html,6.67,2,4,.500,0,0,0,0,2,0,2,0,0,0,2,0,4,1.4,+3,,
2021-04-19,202104190DET,CLE,Q2,Dean Wade,https://www.basketball-reference.com/boxscores/202104190DET.html,4.83,0,1,.000,0,1,0,0,0,1,1,1,0,0,0,0,0,0.3,+3,.000,
2021-04-19,202104190DET,CLE,Q2,Matthew Dellavedova,https://www.basketball-reference.com/boxscores/202104190DET.html,4.13,0,0,,0,0,0,0,0,1,1,2,0,0,0,0,0,1.7,+2,,
2021-04-19,202104190DET,CLE,Q3,Collin Sexton,https://www.basketball-reference.com/boxscores/202104190DET.html,10.95,2,5,.400,0,0,2,2,1,1,2,1,1,0,1,0,6,5.0,+7,,1.000
2021-04-19,202104190DET,CLE,Q3,Darius Garland,https://www.basketball-reference.com/boxscores/202104190DET.html,8.77,1,4,.250,0,2,0,0,0,0,0,2,0,1,0,0,2,1.7,0,.000,
2021-04-19,202104190DET,CLE,Q3,Isaac Okoro,https://www.basketball-reference.com/boxscores/202104190DET.html,7.18,1,3,.333,0,1,0,0,0,0,0,0,0,0,0,2,2,-0.5,+6,.000,
2021-04-19,202104190DET,CLE,Q3,Kevin Love,https://www.basketball-reference.com/boxscores/202104190DET.html,7.67,2,3,.667,0,1,0,0,0,2,2,0,0,0,0,0,4,3.3,0,.000,
2021-04-19,202104190DET,CLE,Q3,Jarrett Allen,https://www.basketball-reference.com/boxscores/202104190DET.html,8.33,1,2,.500,0,0,0,0,0,2,2,0,1,1,1,0,2,2.3,+2,,
