game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2022-10-24,202210240PHI,IND,Q1,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202210240PHI.html,8.68,1,2,.500,0,0,2,2,1.000,1,2,3,4,0,0,1,0,4,6.1,-6,
2022-10-24,202210240PHI,IND,Q1,Buddy Hield,https://www.basketball-reference.com/boxscores/202210240PHI.html,8.07,1,3,.333,1,2,3,3,1.000,0,0,0,1,0,0,1,0,6,4.0,-3,.500
2022-10-24,202210240PHI,IND,Q1,Jalen Smith,https://www.basketball-reference.com/boxscores/202210240PHI.html,7.37,2,3,.667,1,1,0,1,.000,1,2,3,0,0,1,0,0,5,5.3,-3,1.000
2022-10-24,202210240PHI,IND,Q1,Isaiah Jackson,https://www.basketball-reference.com/boxscores/202210240PHI.html,7.48,0,1,.000,0,0,0,2,.000,0,1,1,0,0,0,0,2,0,-2.0,-5,
2022-10-24,202210240PHI,IND,Q1,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202210240PHI.html,7.37,2,5,.400,0,1,0,0,,0,1,1,0,0,0,0,0,4,1.6,-3,.000
2022-10-24,202210240PHI,IND,Q1,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202210240PHI.html,3.93,0,3,.000,0,2,2,2,1.000,1,0,1,0,0,0,2,1,2,-1.8,-7,.000
2022-10-24,202210240PHI,IND,Q1,Goga Bitadze,https://www.basketball-reference.com/boxscores/202210240PHI.html,4.52,0,1,.000,0,0,0,0,,0,1,1,0,0,1,0,1,0,-0.1,-5,
2022-10-24,202210240PHI,IND,Q1,Chris Duarte,https://www.basketball-reference.com/boxscores/202210240PHI.html,4.63,1,2,.500,0,0,0,0,,1,1,2,0,0,0,0,1,2,1.6,-7,
2022-10-24,202210240PHI,IND,Q1,Terry Taylor,https://www.basketball-reference.com/boxscores/202210240PHI.html,3.4,0,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,-4,
2022-10-24,202210240PHI,IND,Q1,T.J. McConnell,https://www.basketball-reference.com/boxscores/202210240PHI.html,3.32,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,
2022-10-24,202210240PHI,IND,Q1,Oshae Brissett,https://www.basketball-reference.com/boxscores/202210240PHI.html,1.23,0,2,.000,0,2,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-3,.000
2022-10-24,202210240PHI,IND,Q2,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202210240PHI.html,7.95,0,1,.000,0,1,0,0,,0,0,0,4,0,0,2,0,0,0.1,-2,.000
2022-10-24,202210240PHI,IND,Q2,Buddy Hield,https://www.basketball-reference.com/boxscores/202210240PHI.html,7.95,1,2,.500,1,2,0,0,,0,2,2,3,0,0,0,2,3,3.9,-2,.500
2022-10-24,202210240PHI,IND,Q2,Jalen Smith,https://www.basketball-reference.com/boxscores/202210240PHI.html,8.08,4,7,.571,1,3,3,3,1.000,1,1,2,0,1,0,0,2,12,9.9,-4,.333
2022-10-24,202210240PHI,IND,Q2,Isaiah Jackson,https://www.basketball-reference.com/boxscores/202210240PHI.html,0.88,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2,
2022-10-24,202210240PHI,IND,Q2,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202210240PHI.html,0.13,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,
2022-10-24,202210240PHI,IND,Q2,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202210240PHI.html,3.97,0,4,.000,0,2,0,0,,0,2,2,0,0,0,0,0,0,-2.2,-4,.000
2022-10-24,202210240PHI,IND,Q2,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202210240PHI.html,8.08,1,4,.250,0,3,0,0,,0,0,0,0,0,0,0,0,2,-0.4,-4,.000
2022-10-24,202210240PHI,IND,Q2,Goga Bitadze,https://www.basketball-reference.com/boxscores/202210240PHI.html,3.92,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-4,
