game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2024-02-03,202402030CHI,SAC,Q1,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202402030CHI.html,11.12,1,2,.500,0,0,0,0,0,4,4,5,1,0,1,0,2,5.7,+7,,
2024-02-03,202402030CHI,SAC,Q1,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202402030CHI.html,8.42,4,5,.800,1,2,3,4,0,1,1,3,1,0,2,0,12,11.1,+5,.500,.750
2024-02-03,202402030CHI,SAC,Q1,Harrison Barnes,https://www.basketball-reference.com/boxscores/202402030CHI.html,8.42,1,3,.333,0,1,0,0,0,0,0,0,0,0,0,0,2,0.3,+5,.000,
2024-02-03,202402030CHI,SAC,Q1,Keegan Murray,https://www.basketball-reference.com/boxscores/202402030CHI.html,11.12,1,3,.333,0,2,0,0,0,3,3,0,2,0,0,2,2,2.4,+7,.000,
2024-02-03,202402030CHI,SAC,Q1,Kevin Huerter,https://www.basketball-reference.com/boxscores/202402030CHI.html,7.53,2,4,.500,0,1,0,0,0,1,1,0,0,0,0,0,4,2.3,+5,.000,
2024-02-03,202402030CHI,SAC,Q1,Malik Monk,https://www.basketball-reference.com/boxscores/202402030CHI.html,4.37,3,3,1.000,0,0,1,1,0,1,1,1,0,0,1,0,7,6.1,+4,,1.000
2024-02-03,202402030CHI,SAC,Q1,Trey Lyles,https://www.basketball-reference.com/boxscores/202402030CHI.html,4.47,1,1,1.000,1,1,0,0,0,1,1,0,1,0,1,0,3,3.0,+2,1.000,
2024-02-03,202402030CHI,SAC,Q1,Davion Mitchell,https://www.basketball-reference.com/boxscores/202402030CHI.html,3.68,0,0,,0,0,0,0,0,1,1,2,0,0,0,0,0,1.7,0,,
2024-02-03,202402030CHI,SAC,Q1,JaVale McGee,https://www.basketball-reference.com/boxscores/202402030CHI.html,0.78,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+2,,
2024-02-03,202402030CHI,SAC,Q1,Kessler Edwards,https://www.basketball-reference.com/boxscores/202402030CHI.html,0.1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,
2024-02-03,202402030CHI,SAC,Q2,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202402030CHI.html,7.7,3,3,1.000,0,0,0,0,0,2,2,1,0,0,0,0,6,6.4,+11,,
2024-02-03,202402030CHI,SAC,Q2,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202402030CHI.html,7.5,4,8,.500,2,4,0,0,0,1,1,0,1,0,0,2,10,6.5,+4,.500,
2024-02-03,202402030CHI,SAC,Q2,Harrison Barnes,https://www.basketball-reference.com/boxscores/202402030CHI.html,8.47,1,1,1.000,0,0,0,0,0,1,1,0,0,0,0,0,2,2.0,+7,,
2024-02-03,202402030CHI,SAC,Q2,Keegan Murray,https://www.basketball-reference.com/boxscores/202402030CHI.html,3.53,0,0,,0,0,0,0,0,1,1,1,0,0,0,1,0,0.6,+5,,
2024-02-03,202402030CHI,SAC,Q2,Kevin Huerter,https://www.basketball-reference.com/boxscores/202402030CHI.html,3.2,0,0,,0,0,0,0,1,0,1,1,1,0,0,0,0,2.4,+3,,
2024-02-03,202402030CHI,SAC,Q2,Malik Monk,https://www.basketball-reference.com/boxscores/202402030CHI.html,10.98,2,4,.500,1,1,2,2,0,2,2,5,0,0,0,1,7,8.7,+14,1.000,1.000
2024-02-03,202402030CHI,SAC,Q2,Trey Lyles,https://www.basketball-reference.com/boxscores/202402030CHI.html,9.82,4,6,.667,4,5,0,0,1,1,2,3,1,0,1,1,12,12.1,+7,.800,
2024-02-03,202402030CHI,SAC,Q2,Davion Mitchell,https://www.basketball-reference.com/boxscores/202402030CHI.html,4.5,0,1,.000,0,1,0,0,0,0,0,2,0,0,1,1,0,-0.7,+8,.000,
2024-02-03,202402030CHI,SAC,Q2,JaVale McGee,https://www.basketball-reference.com/boxscores/202402030CHI.html,4.3,1,1,1.000,0,0,0,2,0,0,0,0,0,0,0,1,2,0.5,+1,,.000
2024-02-03,202402030CHI,SAC,Q3,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202402030CHI.html,10.2,1,2,.500,0,1,0,0,0,7,7,2,0,0,2,0,2,2.5,-5,.000,
2024-02-03,202402030CHI,SAC,Q3,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202402030CHI.html,8.17,2,5,.400,1,2,0,0,0,0,0,0,3,0,1,1,5,3.9,-5,.500,
2024-02-03,202402030CHI,SAC,Q3,Harrison Barnes,https://www.basketball-reference.com/boxscores/202402030CHI.html,10.2,1,4,.250,1,3,0,0,0,0,0,0,0,0,1,1,3,-0.8,-5,.333,
2024-02-03,202402030CHI,SAC,Q3,Keegan Murray,https://www.basketball-reference.com/boxscores/202402030CHI.html,6.17,0,2,.000,0,2,0,0,0,1,1,1,0,0,0,1,0,-0.8,-1,.000,
2024-02-03,202402030CHI,SAC,Q3,Kevin Huerter,https://www.basketball-reference.com/boxscores/202402030CHI.html,8.07,1,3,.333,1,3,2,2,0,0,0,1,0,0,2,1,5,1.6,-2,.333,1.000
2024-02-03,202402030CHI,SAC,Q3,Malik Monk,https://www.basketball-reference.com/boxscores/202402030CHI.html,6.47,0,3,.000,0,2,1,1,0,1,1,0,0,1,0,0,1,-0.1,-10,.000,1.000
2024-02-03,202402030CHI,SAC,Q3,Trey Lyles,https://www.basketball-reference.com/boxscores/202402030CHI.html,3.93,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7,,
2024-02-03,202402030CHI,SAC,Q3,Davion Mitchell,https://www.basketball-reference.com/boxscores/202402030CHI.html,5.0,1,1,1.000,0,0,2,2,0,1,1,0,0,0,0,0,4,4.0,-6,,1.000
2024-02-03,202402030CHI,SAC,Q3,JaVale McGee,https://www.basketball-reference.com/boxscores/202402030CHI.html,1.8,0,2,.000,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.7,-4,,
2024-02-03,202402030CHI,SAC,Q4,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202402030CHI.html,10.43,1,1,1.000,0,0,1,1,0,1,1,2,0,0,3,1,3,1.0,-3,,1.000
2024-02-03,202402030CHI,SAC,Q4,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202402030CHI.html,11.33,3,6,.500,1,3,7,8,0,2,2,1,0,0,0,2,14,11.1,+1,.333,.875
2024-02-03,202402030CHI,SAC,Q4,Harrison Barnes,https://www.basketball-reference.com/boxscores/202402030CHI.html,7.83,1,2,.500,0,1,2,2,0,0,0,0,1,0,0,0,4,4.0,+1,.000,1.000
2024-02-03,202402030CHI,SAC,Q4,Keegan Murray,https://www.basketball-reference.com/boxscores/202402030CHI.html,10.2,1,1,1.000,1,1,0,0,0,1,1,1,0,0,0,0,3,3.7,+2,1.000,
2024-02-03,202402030CHI,SAC,Q4,Kevin Huerter,https://www.basketball-reference.com/boxscores/202402030CHI.html,1.8,0,2,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4,-4,.000,
2024-02-03,202402030CHI,SAC,Q4,Malik Monk,https://www.basketball-reference.com/boxscores/202402030CHI.html,12.0,2,4,.500,1,1,2,3,0,1,1,1,0,0,0,2,7,4.8,-2,1.000,.667
