game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-12-02,202412020CHI,BRK,https://www.basketball-reference.com/boxscores/202412020CHI.html,29,21,22,30,102
2024-12-02,202412020CHI,CHI,https://www.basketball-reference.com/boxscores/202412020CHI.html,29,27,36,36,128
