game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2023-12-02,202312020CHO,MIN,Q1,Rudy Gobert,https://www.basketball-reference.com/boxscores/202312020CHO.html,11.3,4,5,.800,0,0,0,0,0,3,3,0,0,1,0,0,8,7.7,+7,,
2023-12-02,202312020CHO,MIN,Q1,Mike Conley,https://www.basketball-reference.com/boxscores/202312020CHO.html,7.77,1,1,1.000,1,1,0,0,0,3,3,2,0,0,1,0,3,4.0,+9,1.000,
2023-12-02,202312020CHO,MIN,Q1,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202312020CHO.html,8.47,3,6,.500,1,3,0,0,0,1,1,2,0,0,1,0,7,4.7,+9,.333,
2023-12-02,202312020CHO,MIN,Q1,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202312020CHO.html,9.43,1,2,.500,1,2,0,0,0,0,0,1,0,0,0,1,3,2.3,+12,.500,
2023-12-02,202312020CHO,MIN,Q1,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202312020CHO.html,10.33,1,1,1.000,0,0,0,0,0,2,2,1,0,0,0,1,2,2.6,+4,,
2023-12-02,202312020CHO,MIN,Q1,Kyle Anderson,https://www.basketball-reference.com/boxscores/202312020CHO.html,4.23,0,1,.000,0,0,0,0,0,0,0,2,0,0,2,0,0,-1.3,-2,,
2023-12-02,202312020CHO,MIN,Q1,Naz Reid,https://www.basketball-reference.com/boxscores/202312020CHO.html,4.23,2,2,1.000,1,1,0,0,0,1,1,1,0,0,0,0,5,5.4,-2,1.000,
2023-12-02,202312020CHO,MIN,Q1,Shake Milton,https://www.basketball-reference.com/boxscores/202312020CHO.html,4.23,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,-2,,
2023-12-02,202312020CHO,MIN,Q2,Rudy Gobert,https://www.basketball-reference.com/boxscores/202312020CHO.html,8.03,2,2,1.000,0,0,0,0,0,2,2,0,0,0,0,0,4,4.0,-2,,
2023-12-02,202312020CHO,MIN,Q2,Mike Conley,https://www.basketball-reference.com/boxscores/202312020CHO.html,8.98,0,3,.000,0,3,3,3,0,0,0,2,0,0,0,1,3,1.9,+1,.000,1.000
2023-12-02,202312020CHO,MIN,Q2,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202312020CHO.html,3.97,1,1,1.000,0,0,0,0,1,1,2,0,0,0,2,3,2,-0.5,-2,,
2023-12-02,202312020CHO,MIN,Q2,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202312020CHO.html,3.43,1,1,1.000,1,1,0,0,0,1,1,0,0,0,1,2,3,1.2,-2,1.000,
2023-12-02,202312020CHO,MIN,Q2,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202312020CHO.html,6.93,1,3,.333,0,2,0,0,0,0,0,1,0,0,0,0,2,1.0,-7,.000,
2023-12-02,202312020CHO,MIN,Q2,Kyle Anderson,https://www.basketball-reference.com/boxscores/202312020CHO.html,8.78,2,2,1.000,0,0,3,3,1,2,3,1,0,0,0,2,7,7.6,-4,,1.000
2023-12-02,202312020CHO,MIN,Q2,Naz Reid,https://www.basketball-reference.com/boxscores/202312020CHO.html,9.15,4,7,.571,1,3,0,0,2,0,2,1,1,0,2,0,9,6.8,-2,.333,
2023-12-02,202312020CHO,MIN,Q2,Shake Milton,https://www.basketball-reference.com/boxscores/202312020CHO.html,10.72,0,3,.000,0,0,2,2,0,0,0,1,1,0,0,1,2,1.2,-2,,1.000
2023-12-02,202312020CHO,MIN,Q3,Rudy Gobert,https://www.basketball-reference.com/boxscores/202312020CHO.html,12.0,3,4,.750,0,0,2,3,2,2,4,0,0,0,1,1,8,6.6,-2,,.667
2023-12-02,202312020CHO,MIN,Q3,Mike Conley,https://www.basketball-reference.com/boxscores/202312020CHO.html,7.97,0,1,.000,0,1,0,0,0,1,1,2,0,0,0,0,0,1.0,-4,.000,
2023-12-02,202312020CHO,MIN,Q3,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202312020CHO.html,7.97,4,7,.571,1,2,0,0,0,0,0,1,0,0,0,0,9,6.4,-4,.500,
2023-12-02,202312020CHO,MIN,Q3,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202312020CHO.html,10.7,0,3,.000,0,2,0,0,0,1,1,0,1,0,0,0,0,-0.8,-4,.000,
2023-12-02,202312020CHO,MIN,Q3,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202312020CHO.html,8.13,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,+2,,
2023-12-02,202312020CHO,MIN,Q3,Kyle Anderson,https://www.basketball-reference.com/boxscores/202312020CHO.html,4.03,0,2,.000,0,0,2,2,0,1,1,0,1,0,0,0,2,1.9,+2,,1.000
2023-12-02,202312020CHO,MIN,Q3,Naz Reid,https://www.basketball-reference.com/boxscores/202312020CHO.html,4.03,3,4,.750,1,2,0,0,0,0,0,0,0,0,0,0,7,5.4,+2,.500,
2023-12-02,202312020CHO,MIN,Q3,Shake Milton,https://www.basketball-reference.com/boxscores/202312020CHO.html,5.17,0,2,.000,0,2,0,0,0,1,1,1,0,0,0,1,0,-0.8,-2,.000,
2023-12-02,202312020CHO,MIN,Q4,Rudy Gobert,https://www.basketball-reference.com/boxscores/202312020CHO.html,7.98,1,1,1.000,0,0,4,6,0,3,3,0,0,2,0,0,6,7.2,+7,,.667
2023-12-02,202312020CHO,MIN,Q4,Mike Conley,https://www.basketball-reference.com/boxscores/202312020CHO.html,9.42,2,4,.500,0,2,4,5,0,1,1,4,0,0,0,1,8,8.3,+4,.000,.800
2023-12-02,202312020CHO,MIN,Q4,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202312020CHO.html,11.62,4,9,.444,2,3,0,0,2,2,4,2,0,0,0,0,10,8.7,+9,.667,
2023-12-02,202312020CHO,MIN,Q4,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202312020CHO.html,8.0,1,1,1.000,1,1,0,0,1,0,1,0,0,0,0,1,3,3.0,+9,1.000,
2023-12-02,202312020CHO,MIN,Q4,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202312020CHO.html,4.4,0,1,.000,0,0,2,2,0,0,0,0,0,0,0,0,2,1.3,-6,,1.000
2023-12-02,202312020CHO,MIN,Q4,Kyle Anderson,https://www.basketball-reference.com/boxscores/202312020CHO.html,8.88,0,1,.000,0,0,2,2,1,1,2,1,1,0,0,1,2,3.6,+6,,1.000
2023-12-02,202312020CHO,MIN,Q4,Naz Reid,https://www.basketball-reference.com/boxscores/202312020CHO.html,7.12,0,1,.000,0,0,2,2,0,2,2,0,0,0,0,0,2,1.9,-5,,1.000
2023-12-02,202312020CHO,MIN,Q4,Shake Milton,https://www.basketball-reference.com/boxscores/202312020CHO.html,2.58,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,+1,,
2023-12-02,202312020CHO,CHO,Q1,Brandon Miller,https://www.basketball-reference.com/boxscores/202312020CHO.html,9.43,1,5,.200,1,2,0,0,0,0,0,1,0,0,0,0,3,0.6,-12,.500,
2023-12-02,202312020CHO,CHO,Q1,Miles Bridges,https://www.basketball-reference.com/boxscores/202312020CHO.html,9.23,3,7,.429,1,1,0,0,0,1,1,0,1,0,0,0,7,4.6,-2,1.000,
2023-12-02,202312020CHO,CHO,Q1,Terry Rozier,https://www.basketball-reference.com/boxscores/202312020CHO.html,10.33,2,6,.333,0,0,1,2,0,1,1,2,1,0,0,0,5,3.9,-4,,.500
2023-12-02,202312020CHO,CHO,Q1,Gordon Hayward,https://www.basketball-reference.com/boxscores/202312020CHO.html,7.77,1,2,.500,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,-9,,
2023-12-02,202312020CHO,CHO,Q1,Mark Williams,https://www.basketball-reference.com/boxscores/202312020CHO.html,7.77,1,2,.500,0,0,0,0,1,1,2,0,0,0,0,1,2,1.6,-9,,
2023-12-02,202312020CHO,CHO,Q1,P.J. Washington,https://www.basketball-reference.com/boxscores/202312020CHO.html,7.0,0,1,.000,0,1,0,0,1,1,2,1,0,0,0,0,0,1.0,-3,.000,
2023-12-02,202312020CHO,CHO,Q1,Ish Smith,https://www.basketball-reference.com/boxscores/202312020CHO.html,4.23,1,1,1.000,0,0,0,0,1,1,2,1,0,0,0,0,2,3.4,+2,,
2023-12-02,202312020CHO,CHO,Q1,Nick Richards,https://www.basketball-reference.com/boxscores/202312020CHO.html,4.23,1,2,.500,0,0,0,0,1,0,1,1,1,1,0,0,2,4.1,+2,,
2023-12-02,202312020CHO,CHO,Q2,Brandon Miller,https://www.basketball-reference.com/boxscores/202312020CHO.html,7.33,1,1,1.000,0,0,2,2,0,1,1,0,0,1,0,2,4,3.9,+6,,1.000
2023-12-02,202312020CHO,CHO,Q2,Miles Bridges,https://www.basketball-reference.com/boxscores/202312020CHO.html,8.37,1,2,.500,0,0,4,4,0,0,0,2,0,0,0,0,6,6.4,+6,,1.000
2023-12-02,202312020CHO,CHO,Q2,Terry Rozier,https://www.basketball-reference.com/boxscores/202312020CHO.html,8.13,2,4,.500,1,2,0,0,1,1,2,2,1,0,0,1,5,6.0,+6,.500,
