game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2020-02-04,202002040LAL,SAS,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202002040LAL.html,32.78,12,21,.571,0,0,4,5,.800,2,6,8,7,1,0,2,3,28,23.6,-5,
2020-02-04,202002040LAL,SAS,LaMarcus Aldridge,https://www.basketball-reference.com/boxscores/202002040LAL.html,30.2,3,10,.300,0,1,1,2,.500,0,3,3,1,1,0,0,1,7,3.0,-8,.000
2020-02-04,202002040LAL,SAS,Bryn Forbes,https://www.basketball-reference.com/boxscores/202002040LAL.html,25.43,4,8,.500,4,8,1,2,.500,0,0,0,3,3,0,0,1,13,13.3,-12,.500
2020-02-04,202002040LAL,SAS,Dejounte Murray,https://www.basketball-reference.com/boxscores/202002040LAL.html,24.82,5,9,.556,1,1,1,3,.333,1,3,4,2,0,0,0,2,12,9.1,-13,1.000
2020-02-04,202002040LAL,SAS,Trey Lyles,https://www.basketball-reference.com/boxscores/202002040LAL.html,16.73,1,5,.200,1,3,0,0,,0,1,1,0,0,0,0,1,3,-0.2,-10,.333
2020-02-04,202002040LAL,SAS,Derrick White,https://www.basketball-reference.com/boxscores/202002040LAL.html,23.18,2,6,.333,0,1,1,1,1.000,1,1,2,5,1,1,1,1,5,6.4,-14,.000
2020-02-04,202002040LAL,SAS,Patty Mills,https://www.basketball-reference.com/boxscores/202002040LAL.html,18.92,1,8,.125,1,7,0,0,,0,0,0,1,0,0,0,0,3,-1.5,-10,.143
2020-02-04,202002040LAL,SAS,Rudy Gay,https://www.basketball-reference.com/boxscores/202002040LAL.html,16.25,1,5,.200,1,1,0,0,,0,1,1,1,0,0,0,4,3,-0.7,-5,1.000
2020-02-04,202002040LAL,SAS,Lonnie Walker IV,https://www.basketball-reference.com/boxscores/202002040LAL.html,15.22,4,8,.500,2,2,1,2,.500,2,1,3,0,0,1,1,1,11,7.6,-22,1.000
2020-02-04,202002040LAL,SAS,Marco Belinelli,https://www.basketball-reference.com/boxscores/202002040LAL.html,15.02,4,5,.800,3,3,0,0,,0,2,2,0,0,0,0,0,11,9.7,-12,1.000
2020-02-04,202002040LAL,SAS,Jakob Poeltl,https://www.basketball-reference.com/boxscores/202002040LAL.html,13.47,3,5,.600,0,0,0,0,,1,2,3,1,0,0,1,1,6,4.3,-12,
2020-02-04,202002040LAL,SAS,Chimezie Metu,https://www.basketball-reference.com/boxscores/202002040LAL.html,4.33,0,1,.000,0,0,0,0,,0,1,1,0,0,0,1,1,0,-1.8,-7,
2020-02-04,202002040LAL,SAS,Keldon Johnson,https://www.basketball-reference.com/boxscores/202002040LAL.html,3.65,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5,
2020-02-04,202002040LAL,LAL,LeBron James,https://www.basketball-reference.com/boxscores/202002040LAL.html,34.18,12,20,.600,6,9,6,9,.667,1,6,7,9,1,0,2,1,36,33.0,+20,.667
2020-02-04,202002040LAL,LAL,Anthony Davis,https://www.basketball-reference.com/boxscores/202002040LAL.html,29.07,8,12,.667,0,1,2,3,.667,2,4,6,1,1,0,4,1,18,12.3,+7,.000
2020-02-04,202002040LAL,LAL,Avery Bradley,https://www.basketball-reference.com/boxscores/202002040LAL.html,20.2,3,9,.333,2,5,0,0,,0,5,5,1,0,1,1,1,8,4.4,+12,.400
2020-02-04,202002040LAL,LAL,Danny Green,https://www.basketball-reference.com/boxscores/202002040LAL.html,18.93,2,5,.400,1,3,0,0,,1,6,7,2,1,1,0,1,5,7.5,+12,.333
2020-02-04,202002040LAL,LAL,JaVale McGee,https://www.basketball-reference.com/boxscores/202002040LAL.html,14.95,5,7,.714,0,0,4,5,.800,2,3,5,0,0,1,0,2,14,12.9,+12,
2020-02-04,202002040LAL,LAL,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202002040LAL.html,30.28,7,11,.636,2,4,2,2,1.000,4,8,12,4,0,0,2,2,18,18.3,+15,.500
2020-02-04,202002040LAL,LAL,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202002040LAL.html,26.88,3,5,.600,0,2,0,0,,1,0,1,1,0,1,1,0,6,4.8,+9,.000
2020-02-04,202002040LAL,LAL,Dwight Howard,https://www.basketball-reference.com/boxscores/202002040LAL.html,21.7,5,5,1.000,0,0,2,4,.500,1,9,10,1,1,0,1,2,12,13.0,+20,
2020-02-04,202002040LAL,LAL,Rajon Rondo,https://www.basketball-reference.com/boxscores/202002040LAL.html,21.32,3,6,.500,0,2,1,2,.500,0,4,4,9,0,0,2,3,7,7.9,+13,.000
2020-02-04,202002040LAL,LAL,Alex Caruso,https://www.basketball-reference.com/boxscores/202002040LAL.html,10.17,1,2,.500,0,0,0,0,,0,0,0,0,1,0,0,1,2,1.6,-4,
2020-02-04,202002040LAL,LAL,Troy Daniels,https://www.basketball-reference.com/boxscores/202002040LAL.html,4.33,1,1,1.000,1,1,0,0,,0,0,0,0,0,0,0,1,3,2.3,+7,1.000
2020-02-04,202002040LAL,LAL,Quinn Cook,https://www.basketball-reference.com/boxscores/202002040LAL.html,4.33,0,2,.000,0,1,0,0,,0,1,1,0,0,0,1,0,0,-2.1,+7,.000
2020-02-04,202002040LAL,LAL,Jared Dudley,https://www.basketball-reference.com/boxscores/202002040LAL.html,3.65,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+5,
