game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2025-03-04,202503040SAS,BRK,Nic Claxton,https://www.basketball-reference.com/boxscores/202503040SAS.html,31.97,3,7,.429,0,0,0,2,.000,2,5,7,4,2,0,2,2,6,6.4,-17,
2025-03-04,202503040SAS,BRK,Cameron Johnson,https://www.basketball-reference.com/boxscores/202503040SAS.html,31.17,6,10,.600,3,6,2,2,1.000,1,2,3,4,1,0,2,1,17,15.1,-19,.500
2025-03-04,202503040SAS,BRK,Cam Thomas,https://www.basketball-reference.com/boxscores/202503040SAS.html,25.78,8,19,.421,4,13,4,4,1.000,0,1,1,6,0,0,1,0,24,17.4,-4,.308
2025-03-04,202503040SAS,BRK,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202503040SAS.html,25.12,4,11,.364,2,8,2,2,1.000,1,0,1,4,1,1,1,0,12,10.1,+7,.250
2025-03-04,202503040SAS,BRK,Ziaire Williams,https://www.basketball-reference.com/boxscores/202503040SAS.html,19.9,2,7,.286,1,5,2,2,1.000,2,1,3,1,0,0,1,2,7,3.5,-30,.200
2025-03-04,202503040SAS,BRK,Trendon Watford,https://www.basketball-reference.com/boxscores/202503040SAS.html,23.47,4,8,.500,1,2,3,4,.750,3,7,10,5,3,0,2,2,12,15.5,+18,.500
2025-03-04,202503040SAS,BRK,Tyrese Martin,https://www.basketball-reference.com/boxscores/202503040SAS.html,22.88,4,8,.500,1,5,0,0,,1,2,3,3,0,0,1,2,9,6.6,-21,.200
2025-03-04,202503040SAS,BRK,Jalen Wilson,https://www.basketball-reference.com/boxscores/202503040SAS.html,21.95,4,7,.571,3,5,2,2,1.000,0,0,0,1,0,0,1,1,13,9.0,0,.600
2025-03-04,202503040SAS,BRK,Keon Johnson,https://www.basketball-reference.com/boxscores/202503040SAS.html,17.67,2,5,.400,1,4,3,3,1.000,0,7,7,1,1,0,2,2,8,6.3,-13,.250
2025-03-04,202503040SAS,BRK,Day'Ron Sharpe,https://www.basketball-reference.com/boxscores/202503040SAS.html,16.03,1,2,.500,0,0,0,0,,1,3,4,0,0,1,0,4,2,1.7,+3,
2025-03-04,202503040SAS,BRK,Dariq Whitehead,https://www.basketball-reference.com/boxscores/202503040SAS.html,2.03,1,2,.500,1,2,0,0,,0,0,0,0,0,0,0,0,3,2.0,+3,.500
2025-03-04,202503040SAS,BRK,Maxwell Lewis,https://www.basketball-reference.com/boxscores/202503040SAS.html,2.03,0,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,+3,
2025-03-04,202503040SAS,SAS,Devin Vassell,https://www.basketball-reference.com/boxscores/202503040SAS.html,35.38,14,20,.700,8,11,1,1,1.000,2,9,11,5,4,1,2,2,37,38.1,+34,.727
2025-03-04,202503040SAS,SAS,Chris Paul,https://www.basketball-reference.com/boxscores/202503040SAS.html,28.65,4,5,.800,3,3,0,0,,0,0,0,7,2,0,0,1,11,15.6,+31,1.000
2025-03-04,202503040SAS,SAS,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202503040SAS.html,27.3,7,12,.583,1,3,0,0,,1,2,3,7,0,0,1,0,15,14.6,+3,.333
2025-03-04,202503040SAS,SAS,Bismack Biyombo,https://www.basketball-reference.com/boxscores/202503040SAS.html,26.27,6,10,.600,0,0,1,2,.500,3,11,14,3,1,2,2,3,13,14.7,+17,
2025-03-04,202503040SAS,SAS,Harrison Barnes,https://www.basketball-reference.com/boxscores/202503040SAS.html,22.17,3,6,.500,2,5,1,1,1.000,0,2,2,3,0,0,2,0,9,6.7,+16,.400
2025-03-04,202503040SAS,SAS,Keldon Johnson,https://www.basketball-reference.com/boxscores/202503040SAS.html,27.4,6,14,.429,1,5,2,2,1.000,4,4,8,1,0,0,2,1,15,9.9,+3,.200
2025-03-04,202503040SAS,SAS,Stephon Castle,https://www.basketball-reference.com/boxscores/202503040SAS.html,27.03,8,15,.533,1,5,0,4,.000,2,2,4,6,2,0,3,1,17,12.9,-2,.200
2025-03-04,202503040SAS,SAS,Jeremy Sochan,https://www.basketball-reference.com/boxscores/202503040SAS.html,21.63,1,4,.250,0,1,0,0,,0,2,2,3,0,1,0,4,2,1.4,-5,.000
2025-03-04,202503040SAS,SAS,Julian Champagnie,https://www.basketball-reference.com/boxscores/202503040SAS.html,19.47,3,8,.375,2,6,0,0,,1,0,1,2,0,0,1,3,8,3.5,-18,.333
2025-03-04,202503040SAS,SAS,Malaki Branham,https://www.basketball-reference.com/boxscores/202503040SAS.html,1.57,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,
2025-03-04,202503040SAS,SAS,Sandro Mamukelashvili,https://www.basketball-reference.com/boxscores/202503040SAS.html,1.57,0,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,-3,
2025-03-04,202503040SAS,SAS,Blake Wesley,https://www.basketball-reference.com/boxscores/202503040SAS.html,1.57,0,1,.000,0,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,
