game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-12-15,202212150UTA,NOP,https://www.basketball-reference.com/boxscores/202212150UTA.html,25,37,33,28,6,129
2022-12-15,202212150UTA,UTA,https://www.basketball-reference.com/boxscores/202212150UTA.html,27,31,33,32,9,132
