game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2022-01-15,202201150DAL,ORL,Q1,Franz Wagner,https://www.basketball-reference.com/boxscores/202201150DAL.html,8.8,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0.3,-9,,,
2022-01-15,202201150DAL,ORL,Q1,Cole Anthony,https://www.basketball-reference.com/boxscores/202201150DAL.html,8.8,3,4,2,3,0,0,0,0,0,1,0,0,1,0,8,6.1,-9,.750,.667,
2022-01-15,202201150DAL,ORL,Q1,Gary Harris,https://www.basketball-reference.com/boxscores/202201150DAL.html,9.67,1,3,1,2,0,0,0,1,1,1,0,0,0,0,3,2.3,-6,.333,.500,
2022-01-15,202201150DAL,ORL,Q1,Chuma Okeke,https://www.basketball-reference.com/boxscores/202201150DAL.html,8.8,1,2,1,2,0,0,0,2,2,0,0,0,0,1,3,2.2,-9,.500,.500,
2022-01-15,202201150DAL,ORL,Q1,Robin Lopez,https://www.basketball-reference.com/boxscores/202201150DAL.html,4.92,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0.3,-9,1.000,,
2022-01-15,202201150DAL,ORL,Q1,Jalen Suggs,https://www.basketball-reference.com/boxscores/202201150DAL.html,3.2,1,2,0,0,0,0,0,1,1,0,0,0,2,2,2,-1.5,0,.500,,
2022-01-15,202201150DAL,ORL,Q1,R.J. Hampton,https://www.basketball-reference.com/boxscores/202201150DAL.html,2.33,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1.0,-3,,,
2022-01-15,202201150DAL,ORL,Q1,Terrence Ross,https://www.basketball-reference.com/boxscores/202201150DAL.html,3.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.4,0,.000,,
2022-01-15,202201150DAL,ORL,Q1,Moritz Wagner,https://www.basketball-reference.com/boxscores/202201150DAL.html,7.08,2,3,0,1,1,1,0,1,1,2,0,0,1,0,5,4.4,0,.667,.000,1.000
2022-01-15,202201150DAL,ORL,Q1,Mo Bamba,https://www.basketball-reference.com/boxscores/202201150DAL.html,3.2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,-0.3,0,.000,,
2022-01-15,202201150DAL,ORL,Q2,Franz Wagner,https://www.basketball-reference.com/boxscores/202201150DAL.html,7.12,1,3,0,0,0,0,0,1,1,0,0,0,0,0,2,0.6,-1,.333,,
2022-01-15,202201150DAL,ORL,Q2,Cole Anthony,https://www.basketball-reference.com/boxscores/202201150DAL.html,9.45,1,4,0,1,0,0,0,2,2,2,0,0,0,1,2,1.2,-1,.250,.000,
