game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-04-02,202304020SAC,SAS,https://www.basketball-reference.com/boxscores/202304020SAC.html,32,31,33,27,19,142
2023-04-02,202304020SAC,SAC,https://www.basketball-reference.com/boxscores/202304020SAC.html,30,28,34,31,11,134
