game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2022-03-06,202203060CLE,TOR,Q1,Scottie Barnes,https://www.basketball-reference.com/boxscores/202203060CLE.html,9.22,2,3,.667,0,0,1,2,.500,1,2,3,0,1,0,0,0,5,5.6,-1,
2022-03-06,202203060CLE,TOR,Q1,Pascal Siakam,https://www.basketball-reference.com/boxscores/202203060CLE.html,10.03,1,4,.250,0,1,1,1,1.000,0,1,1,1,0,0,0,1,3,1.2,0,.000
2022-03-06,202203060CLE,TOR,Q1,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202203060CLE.html,7.82,2,4,.500,1,2,2,2,1.000,0,0,0,0,1,0,0,2,7,5.2,0,.500
2022-03-06,202203060CLE,TOR,Q1,Chris Boucher,https://www.basketball-reference.com/boxscores/202203060CLE.html,10.03,3,7,.429,0,1,0,0,,3,1,4,0,0,0,0,1,6,4.3,0,.000
2022-03-06,202203060CLE,TOR,Q1,Khem Birch,https://www.basketball-reference.com/boxscores/202203060CLE.html,7.25,0,3,.000,0,0,0,0,,2,1,3,0,0,0,0,0,0,-0.4,0,
2022-03-06,202203060CLE,TOR,Q1,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202203060CLE.html,4.75,4,6,.667,0,0,0,0,,1,1,2,0,1,0,0,1,8,7.0,-1,
2022-03-06,202203060CLE,TOR,Q1,Thaddeus Young,https://www.basketball-reference.com/boxscores/202203060CLE.html,4.75,0,1,.000,0,0,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-1,
2022-03-06,202203060CLE,TOR,Q1,Dalano Banton,https://www.basketball-reference.com/boxscores/202203060CLE.html,4.18,0,1,.000,0,0,0,0,,0,0,0,2,0,0,0,0,0,0.7,-1,
2022-03-06,202203060CLE,TOR,Q1,Yuta Watanabe,https://www.basketball-reference.com/boxscores/202203060CLE.html,1.97,0,1,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1,.000
2022-03-06,202203060CLE,TOR,Q2,Scottie Barnes,https://www.basketball-reference.com/boxscores/202203060CLE.html,12.0,2,3,.667,0,0,1,2,.500,2,2,4,1,1,0,0,0,5,7.0,-12,
2022-03-06,202203060CLE,TOR,Q2,Pascal Siakam,https://www.basketball-reference.com/boxscores/202203060CLE.html,9.78,2,9,.222,0,0,4,6,.667,0,1,1,0,1,0,0,1,8,2.6,-7,
2022-03-06,202203060CLE,TOR,Q2,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202203060CLE.html,9.78,1,4,.250,0,3,0,0,,0,2,2,0,1,0,1,0,2,0.2,-7,.000
2022-03-06,202203060CLE,TOR,Q2,Chris Boucher,https://www.basketball-reference.com/boxscores/202203060CLE.html,8.73,0,1,.000,0,1,2,2,1.000,0,1,1,0,1,0,1,0,2,1.6,-5,.000
2022-03-06,202203060CLE,TOR,Q2,Khem Birch,https://www.basketball-reference.com/boxscores/202203060CLE.html,3.47,0,0,,0,0,0,0,,0,0,0,0,0,1,0,0,0,0.7,0,
2022-03-06,202203060CLE,TOR,Q2,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202203060CLE.html,7.88,0,3,.000,0,1,0,0,,0,3,3,0,0,0,0,1,0,-1.6,-12,.000
2022-03-06,202203060CLE,TOR,Q2,Thaddeus Young,https://www.basketball-reference.com/boxscores/202203060CLE.html,3.92,0,2,.000,0,0,0,0,,1,1,2,0,0,0,1,0,0,-1.4,-7,
2022-03-06,202203060CLE,TOR,Q2,Dalano Banton,https://www.basketball-reference.com/boxscores/202203060CLE.html,2.22,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5,
2022-03-06,202203060CLE,TOR,Q2,Yuta Watanabe,https://www.basketball-reference.com/boxscores/202203060CLE.html,2.22,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5,
2022-03-06,202203060CLE,TOR,Q3,Scottie Barnes,https://www.basketball-reference.com/boxscores/202203060CLE.html,8.5,1,5,.200,0,2,0,0,,1,3,4,3,1,0,0,3,2,2.4,+8,.000
2022-03-06,202203060CLE,TOR,Q3,Pascal Siakam,https://www.basketball-reference.com/boxscores/202203060CLE.html,9.1,1,4,.250,0,1,1,4,.250,0,0,0,0,0,0,0,2,3,-1.4,+3,.000
2022-03-06,202203060CLE,TOR,Q3,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202203060CLE.html,8.63,1,6,.167,0,1,0,0,,1,0,1,0,0,0,1,0,2,-2.1,+8,.000
2022-03-06,202203060CLE,TOR,Q3,Chris Boucher,https://www.basketball-reference.com/boxscores/202203060CLE.html,9.72,3,3,1.000,1,1,0,0,,0,2,2,1,1,1,0,1,7,8.7,+5,1.000
2022-03-06,202203060CLE,TOR,Q3,Khem Birch,https://www.basketball-reference.com/boxscores/202203060CLE.html,6.22,1,1,1.000,0,0,0,0,,1,3,4,1,1,0,1,0,2,4.0,+11,
2022-03-06,202203060CLE,TOR,Q3,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202203060CLE.html,5.78,0,1,.000,0,0,0,0,,0,1,1,0,1,0,0,0,0,0.6,-9,
2022-03-06,202203060CLE,TOR,Q3,Thaddeus Young,https://www.basketball-reference.com/boxscores/202203060CLE.html,5.78,0,1,.000,0,0,0,0,,1,0,1,0,0,0,0,0,0,0.0,-9,
2022-03-06,202203060CLE,TOR,Q3,Dalano Banton,https://www.basketball-reference.com/boxscores/202203060CLE.html,2.9,0,1,.000,0,1,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-1,.000
2022-03-06,202203060CLE,TOR,Q3,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202203060CLE.html,3.37,0,3,.000,0,2,0,0,,0,0,0,0,0,0,0,1,0,-2.5,-6,.000
2022-03-06,202203060CLE,TOR,Q4,Scottie Barnes,https://www.basketball-reference.com/boxscores/202203060CLE.html,12.0,3,3,1.000,0,0,1,2,.500,0,1,1,2,0,0,0,0,7,7.4,+3,
2022-03-06,202203060CLE,TOR,Q4,Pascal Siakam,https://www.basketball-reference.com/boxscores/202203060CLE.html,12.0,4,5,.800,1,2,1,2,.500,0,2,2,3,0,1,0,0,10,11.1,+3,.500
2022-03-06,202203060CLE,TOR,Q4,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202203060CLE.html,12.0,3,5,.600,1,2,1,2,.500,0,0,0,1,0,0,1,1,8,4.6,+3,.500
2022-03-06,202203060CLE,TOR,Q4,Chris Boucher,https://www.basketball-reference.com/boxscores/202203060CLE.html,7.5,2,2,1.000,2,2,0,0,,0,0,0,0,1,0,0,1,6,6.0,+6,1.000
2022-03-06,202203060CLE,TOR,Q4,Khem Birch,https://www.basketball-reference.com/boxscores/202203060CLE.html,9.47,1,2,.500,0,0,1,1,1.000,0,1,1,2,1,0,0,3,3,3.5,+9,
2022-03-06,202203060CLE,TOR,Q4,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202203060CLE.html,2.53,0,0,,0,0,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-6,
2022-03-06,202203060CLE,TOR,Q4,Armoni Brooks,https://www.basketball-reference.com/boxscores/202203060CLE.html,4.5,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-3,
2022-03-06,202203060CLE,CLE,Q1,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202203060CLE.html,10.03,4,6,.667,1,3,1,1,1.000,0,1,1,0,0,0,0,0,10,7.7,0,.333
2022-03-06,202203060CLE,CLE,Q1,Evan Mobley,https://www.basketball-reference.com/boxscores/202203060CLE.html,9.22,1,2,.500,0,0,0,1,.000,3,4,7,1,0,1,1,1,2,3.9,+1,
2022-03-06,202203060CLE,CLE,Q1,Darius Garland,https://www.basketball-reference.com/boxscores/202203060CLE.html,10.03,1,2,.500,0,1,2,2,1.000,0,0,0,6,0,0,2,1,4,4.8,0,.000
2022-03-06,202203060CLE,CLE,Q1,Isaac Okoro,https://www.basketball-reference.com/boxscores/202203060CLE.html,7.58,0,3,.000,0,2,0,0,,1,2,3,0,0,0,1,1,0,-2.2,-2,.000
2022-03-06,202203060CLE,CLE,Q1,Jarrett Allen,https://www.basketball-reference.com/boxscores/202203060CLE.html,10.03,3,4,.750,0,0,0,0,,0,2,2,0,0,2,0,0,6,6.4,0,
2022-03-06,202203060CLE,CLE,Q1,Cedi Osman,https://www.basketball-reference.com/boxscores/202203060CLE.html,4.47,1,2,.500,0,1,0,0,,0,0,0,0,0,0,0,1,2,0.6,+3,.000
2022-03-06,202203060CLE,CLE,Q1,Kevin Love,https://www.basketball-reference.com/boxscores/202203060CLE.html,4.7,2,3,.667,2,2,0,0,,0,0,0,0,0,0,0,0,6,4.7,+1,1.000
2022-03-06,202203060CLE,CLE,Q1,Dean Wade,https://www.basketball-reference.com/boxscores/202203060CLE.html,1.97,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1,
2022-03-06,202203060CLE,CLE,Q1,Brandon Goodwin,https://www.basketball-reference.com/boxscores/202203060CLE.html,1.97,0,0,,0,0,0,0,,0,1,1,1,0,0,1,0,0,0.0,+1,
2022-03-06,202203060CLE,CLE,Q2,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202203060CLE.html,8.73,3,4,.750,2,3,0,0,,0,5,5,0,0,1,1,0,8,7.6,+5,.667
2022-03-06,202203060CLE,CLE,Q2,Evan Mobley,https://www.basketball-reference.com/boxscores/202203060CLE.html,6.73,2,4,.500,0,0,0,0,,1,2,3,1,0,1,0,2,4,3.9,+7,
2022-03-06,202203060CLE,CLE,Q2,Darius Garland,https://www.basketball-reference.com/boxscores/202203060CLE.html,5.6,1,3,.333,0,1,0,0,,0,1,1,2,1,0,1,1,2,1.6,+3,.000
2022-03-06,202203060CLE,CLE,Q2,Isaac Okoro,https://www.basketball-reference.com/boxscores/202203060CLE.html,5.6,0,1,.000,0,0,0,0,,0,0,0,1,0,1,1,1,0,-0.7,+3,
2022-03-06,202203060CLE,CLE,Q2,Cedi Osman,https://www.basketball-reference.com/boxscores/202203060CLE.html,9.53,4,8,.500,3,5,0,0,,0,1,1,2,1,0,1,0,11,8.7,+9,.600
2022-03-06,202203060CLE,CLE,Q2,Kevin Love,https://www.basketball-reference.com/boxscores/202203060CLE.html,7.35,1,3,.333,0,1,0,0,,0,2,2,1,0,0,0,0,2,1.6,+9,.000
2022-03-06,202203060CLE,CLE,Q2,Dean Wade,https://www.basketball-reference.com/boxscores/202203060CLE.html,6.55,0,1,.000,0,0,0,0,,1,1,2,0,0,0,0,2,0,-0.5,+11,
2022-03-06,202203060CLE,CLE,Q2,Brandon Goodwin,https://www.basketball-reference.com/boxscores/202203060CLE.html,6.4,0,1,.000,0,1,0,0,,1,1,2,2,0,0,0,0,0,1.7,+9,.000
2022-03-06,202203060CLE,CLE,Q2,Ed Davis,https://www.basketball-reference.com/boxscores/202203060CLE.html,3.5,1,1,1.000,0,0,0,2,.000,1,1,2,0,0,0,0,0,2,1.9,+4,
2022-03-06,202203060CLE,CLE,Q3,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202203060CLE.html,12.0,0,6,.000,0,5,1,2,.500,0,4,4,0,0,0,0,0,1,-2.4,-2,.000
2022-03-06,202203060CLE,CLE,Q3,Evan Mobley,https://www.basketball-reference.com/boxscores/202203060CLE.html,8.5,1,2,.500,0,0,1,2,.500,1,3,4,1,0,1,3,0,3,1.6,-8,
2022-03-06,202203060CLE,CLE,Q3,Darius Garland,https://www.basketball-reference.com/boxscores/202203060CLE.html,10.57,2,5,.400,1,3,2,2,1.000,0,1,1,1,1,0,2,0,7,4.3,-2,.333
2022-03-06,202203060CLE,CLE,Q3,Isaac Okoro,https://www.basketball-reference.com/boxscores/202203060CLE.html,4.42,0,1,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-10,.000
2022-03-06,202203060CLE,CLE,Q3,Cedi Osman,https://www.basketball-reference.com/boxscores/202203060CLE.html,8.63,1,3,.333,0,2,0,0,,0,0,0,0,0,0,1,2,2,-1.5,-8,.000
2022-03-06,202203060CLE,CLE,Q3,Kevin Love,https://www.basketball-reference.com/boxscores/202203060CLE.html,7.58,0,0,,0,0,0,0,,0,5,5,0,0,0,0,1,0,1.1,+8,
2022-03-06,202203060CLE,CLE,Q3,Dean Wade,https://www.basketball-reference.com/boxscores/202203060CLE.html,3.5,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+6,
2022-03-06,202203060CLE,CLE,Q3,Brandon Goodwin,https://www.basketball-reference.com/boxscores/202203060CLE.html,1.43,0,1,.000,0,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,
2022-03-06,202203060CLE,CLE,Q3,Ed Davis,https://www.basketball-reference.com/boxscores/202203060CLE.html,3.37,0,0,,0,0,1,2,.500,2,1,3,0,0,0,0,0,1,2.3,+6,
2022-03-06,202203060CLE,CLE,Q4,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202203060CLE.html,6.95,1,2,.500,0,1,1,1,1.000,0,2,2,0,0,0,0,0,3,2.6,-5,.000
