game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2020-08-22,202008220OKC,HOU,https://www.basketball-reference.com/boxscores/202008220OKC.html,29,34,19,22,3,107
2020-08-22,202008220OKC,OKC,https://www.basketball-reference.com/boxscores/202008220OKC.html,23,34,21,26,15,119
