game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2023-03-12,202303120SAS,OKC,Q1,Jalen Williams,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.85,1,3,.333,0,0,4,4,1.000,1,0,1,1,0,0,0,0,6,5.7,+4,
2023-03-12,202303120SAS,OKC,Q1,Josh Giddey,https://www.basketball-reference.com/boxscores/202303120SAS.html,12.0,2,5,.400,0,0,2,2,1.000,0,5,5,3,1,0,0,0,6,7.9,+10,
2023-03-12,202303120SAS,OKC,Q1,Luguentz Dort,https://www.basketball-reference.com/boxscores/202303120SAS.html,8.33,1,5,.200,0,3,2,2,1.000,0,2,2,0,0,0,0,0,4,1.5,+1,.000
2023-03-12,202303120SAS,OKC,Q1,Isaiah Joe,https://www.basketball-reference.com/boxscores/202303120SAS.html,8.33,0,1,.000,0,0,0,0,,0,1,1,0,0,0,0,0,0,-0.4,+1,
2023-03-12,202303120SAS,OKC,Q1,Jaylin Williams,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.85,1,3,.333,0,1,0,0,,0,2,2,0,0,0,0,1,2,0.5,+4,.000
2023-03-12,202303120SAS,OKC,Q1,Ousmane Dieng,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.15,2,5,.400,1,2,0,0,,0,4,4,0,0,0,0,2,5,2.7,+6,.500
2023-03-12,202303120SAS,OKC,Q1,Lindy Waters III,https://www.basketball-reference.com/boxscores/202303120SAS.html,3.67,0,1,.000,0,1,0,0,,0,0,0,1,0,0,0,0,0,0.0,+9,.000
2023-03-12,202303120SAS,OKC,Q1,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.15,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+6,
2023-03-12,202303120SAS,OKC,Q1,Dario Šarić,https://www.basketball-reference.com/boxscores/202303120SAS.html,3.67,2,2,1.000,1,1,1,2,.500,0,0,0,1,0,0,0,0,6,5.7,+9,1.000
2023-03-12,202303120SAS,OKC,Q2,Jalen Williams,https://www.basketball-reference.com/boxscores/202303120SAS.html,8.4,1,5,.200,0,2,0,0,,2,1,3,2,0,0,1,0,2,1.0,+1,.000
2023-03-12,202303120SAS,OKC,Q2,Josh Giddey,https://www.basketball-reference.com/boxscores/202303120SAS.html,4.63,1,3,.333,0,0,0,0,,1,0,1,1,0,0,0,0,2,1.7,-7,
2023-03-12,202303120SAS,OKC,Q2,Luguentz Dort,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.48,0,1,.000,0,0,2,2,1.000,1,0,1,1,1,1,1,1,2,3.0,-10,
2023-03-12,202303120SAS,OKC,Q2,Isaiah Joe,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.0,0,2,.000,0,2,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-8,.000
2023-03-12,202303120SAS,OKC,Q2,Jaylin Williams,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.07,1,1,1.000,0,0,0,0,,0,0,0,1,2,0,0,1,2,4.0,-6,
2023-03-12,202303120SAS,OKC,Q2,Ousmane Dieng,https://www.basketball-reference.com/boxscores/202303120SAS.html,9.35,3,5,.600,0,1,0,0,,0,1,1,0,0,0,0,1,6,3.6,0,.000
2023-03-12,202303120SAS,OKC,Q2,Lindy Waters III,https://www.basketball-reference.com/boxscores/202303120SAS.html,10.0,1,3,.333,1,3,3,3,1.000,0,1,1,0,0,0,0,1,6,4.2,-3,.333
2023-03-12,202303120SAS,OKC,Q2,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.52,1,4,.250,1,2,0,0,,1,1,2,1,0,0,0,0,3,2.3,+5,.500
2023-03-12,202303120SAS,OKC,Q2,Dario Šarić,https://www.basketball-reference.com/boxscores/202303120SAS.html,4.53,0,2,.000,0,2,0,0,,1,1,2,1,1,0,1,1,0,-0.1,+3,.000
2023-03-12,202303120SAS,OKC,Q3,Jalen Williams,https://www.basketball-reference.com/boxscores/202303120SAS.html,9.98,2,4,.500,0,0,1,1,1.000,0,1,1,4,0,0,1,1,5,4.7,+4,
2023-03-12,202303120SAS,OKC,Q3,Josh Giddey,https://www.basketball-reference.com/boxscores/202303120SAS.html,8.65,2,6,.333,1,2,0,0,,0,4,4,0,0,0,0,0,5,2.8,0,.500
2023-03-12,202303120SAS,OKC,Q3,Luguentz Dort,https://www.basketball-reference.com/boxscores/202303120SAS.html,9.17,1,1,1.000,1,1,0,0,,0,0,0,0,0,0,1,2,3,0.9,+2,1.000
2023-03-12,202303120SAS,OKC,Q3,Isaiah Joe,https://www.basketball-reference.com/boxscores/202303120SAS.html,8.32,2,4,.500,1,3,0,0,,0,0,0,1,0,0,0,0,5,3.7,+2,.333
2023-03-12,202303120SAS,OKC,Q3,Jaylin Williams,https://www.basketball-reference.com/boxscores/202303120SAS.html,8.23,0,0,,0,0,2,2,1.000,0,2,2,1,2,1,0,1,2,5.6,+2,
2023-03-12,202303120SAS,OKC,Q3,Ousmane Dieng,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.37,2,4,.500,1,2,1,2,.500,0,1,1,0,0,0,0,0,6,3.9,0,.500
2023-03-12,202303120SAS,OKC,Q3,Lindy Waters III,https://www.basketball-reference.com/boxscores/202303120SAS.html,3.77,0,1,.000,0,1,0,0,,1,0,1,0,0,0,0,0,0,0.0,0,.000
2023-03-12,202303120SAS,OKC,Q3,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202303120SAS.html,2.73,0,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,0,
2023-03-12,202303120SAS,OKC,Q3,Dario Šarić,https://www.basketball-reference.com/boxscores/202303120SAS.html,3.77,0,2,.000,0,1,0,0,,1,2,3,0,0,0,1,1,0,-1.5,0,.000
2023-03-12,202303120SAS,OKC,Q4,Jalen Williams,https://www.basketball-reference.com/boxscores/202303120SAS.html,9.85,3,6,.500,1,2,1,2,.500,1,1,2,3,0,0,2,1,8,5.3,+6,.500
2023-03-12,202303120SAS,OKC,Q4,Josh Giddey,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.45,1,2,.500,0,0,0,0,,0,1,1,1,0,0,1,0,2,1.0,0,
2023-03-12,202303120SAS,OKC,Q4,Luguentz Dort,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.45,1,3,.333,0,1,1,1,1.000,1,0,1,1,0,1,0,0,3,3.4,0,.000
2023-03-12,202303120SAS,OKC,Q4,Isaiah Joe,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.1,0,1,.000,0,1,0,0,,0,3,3,1,0,0,0,0,0,0.9,0,.000
2023-03-12,202303120SAS,OKC,Q4,Jaylin Williams,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.53,1,2,.500,1,1,0,0,,0,1,1,0,0,0,0,1,3,1.9,0,1.000
2023-03-12,202303120SAS,OKC,Q4,Ousmane Dieng,https://www.basketball-reference.com/boxscores/202303120SAS.html,7.7,0,1,.000,0,1,0,0,,0,2,2,0,0,0,0,0,0,-0.1,+4,.000
2023-03-12,202303120SAS,OKC,Q4,Lindy Waters III,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.9,1,2,.500,0,1,0,0,,0,2,2,0,1,0,0,2,2,1.8,+5,.000
2023-03-12,202303120SAS,OKC,Q4,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.45,1,2,.500,0,1,0,0,,0,1,1,0,0,0,0,0,2,1.3,+5,.000
2023-03-12,202303120SAS,OKC,Q4,Dario Šarić,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.55,2,3,.667,0,1,0,0,,1,1,2,1,0,0,0,0,4,4.4,+5,.000
2023-03-12,202303120SAS,SAS,Q1,Devin Vassell,https://www.basketball-reference.com/boxscores/202303120SAS.html,7.93,0,2,.000,0,0,0,0,,1,1,2,0,0,0,0,1,0,-0.8,-10,
2023-03-12,202303120SAS,SAS,Q1,Devonte' Graham,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.85,2,4,.500,1,2,0,0,,0,2,2,0,0,1,1,0,5,3.3,-4,.500
2023-03-12,202303120SAS,SAS,Q1,Zach Collins,https://www.basketball-reference.com/boxscores/202303120SAS.html,3.03,1,1,1.000,1,1,2,2,1.000,0,2,2,0,0,0,1,2,5,3.5,+3,1.000
2023-03-12,202303120SAS,SAS,Q1,Keita Bates-Diop,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.85,0,1,.000,0,1,0,0,,0,0,0,1,0,0,0,0,0,0.0,-4,.000
2023-03-12,202303120SAS,SAS,Q1,Malaki Branham,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.03,0,3,.000,0,3,0,0,,0,2,2,1,0,0,1,0,0,-1.8,0,.000
2023-03-12,202303120SAS,SAS,Q1,Blake Wesley,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.97,0,4,.000,0,2,0,0,,0,0,0,0,0,0,0,0,0,-2.8,-10,.000
2023-03-12,202303120SAS,SAS,Q1,Doug McDermott,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.97,1,5,.200,0,1,0,0,,0,0,0,2,0,0,0,1,2,-0.1,-10,.000
2023-03-12,202303120SAS,SAS,Q1,Romeo Langford,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.15,0,0,,0,0,0,0,,0,1,1,0,0,1,0,0,0,1.0,-6,
2023-03-12,202303120SAS,SAS,Q1,Sandro Mamukelashvili,https://www.basketball-reference.com/boxscores/202303120SAS.html,5.15,1,2,.500,0,1,2,4,.500,0,0,0,0,0,0,0,1,4,1.8,-6,.000
2023-03-12,202303120SAS,SAS,Q1,Charles Bassey,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.07,1,1,1.000,0,0,1,2,.500,0,3,3,1,0,0,0,1,3,3.5,-3,
2023-03-12,202303120SAS,SAS,Q2,Devin Vassell,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.93,1,2,.500,0,0,0,0,,0,3,3,1,0,1,0,0,2,3.3,-1,
2023-03-12,202303120SAS,SAS,Q2,Devonte' Graham,https://www.basketball-reference.com/boxscores/202303120SAS.html,7.37,1,3,.333,0,2,0,0,,0,1,1,1,1,0,2,0,2,0.3,-2,.000
2023-03-12,202303120SAS,SAS,Q2,Zach Collins,https://www.basketball-reference.com/boxscores/202303120SAS.html,10.07,3,4,.750,1,1,1,1,1.000,1,5,6,3,0,0,2,0,8,8.7,+3,1.000
2023-03-12,202303120SAS,SAS,Q2,Keita Bates-Diop,https://www.basketball-reference.com/boxscores/202303120SAS.html,6.15,2,2,1.000,0,0,0,1,.000,1,2,3,1,0,0,1,1,4,3.6,+8,
2023-03-12,202303120SAS,SAS,Q2,Malaki Branham,https://www.basketball-reference.com/boxscores/202303120SAS.html,1.28,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+4,
2023-03-12,202303120SAS,SAS,Q2,Blake Wesley,https://www.basketball-reference.com/boxscores/202303120SAS.html,7.27,0,2,.000,0,1,0,0,,0,1,1,3,0,1,1,2,0,-0.1,+6,.000
2023-03-12,202303120SAS,SAS,Q2,Doug McDermott,https://www.basketball-reference.com/boxscores/202303120SAS.html,7.47,3,3,1.000,1,1,0,0,,0,0,0,1,0,0,1,0,7,5.8,+8,1.000
2023-03-12,202303120SAS,SAS,Q2,Romeo Langford,https://www.basketball-reference.com/boxscores/202303120SAS.html,8.08,1,2,.500,0,1,0,0,,0,0,0,0,0,0,0,0,2,1.0,+2,.000
2023-03-12,202303120SAS,SAS,Q2,Sandro Mamukelashvili,https://www.basketball-reference.com/boxscores/202303120SAS.html,3.45,0,0,,0,0,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-5,
2023-03-12,202303120SAS,SAS,Q2,Charles Bassey,https://www.basketball-reference.com/boxscores/202303120SAS.html,1.93,1,1,1.000,0,0,1,1,1.000,0,0,0,0,0,1,0,0,3,3.4,+2,
