game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2023-11-05,202311050DAL,CHO,Q1,LaMelo Ball,https://www.basketball-reference.com/boxscores/202311050DAL.html,8.02,0,3,.000,0,0,0,0,0,3,3,4,0,0,0,1,0,1.2,+4,,
2023-11-05,202311050DAL,CHO,Q1,Brandon Miller,https://www.basketball-reference.com/boxscores/202311050DAL.html,10.07,1,3,.333,0,0,0,0,0,1,1,1,0,0,0,1,2,0.9,+3,,
2023-11-05,202311050DAL,CHO,Q1,P.J. Washington,https://www.basketball-reference.com/boxscores/202311050DAL.html,8.02,2,4,.500,0,1,1,2,0,1,1,0,0,0,0,0,5,2.9,+4,.000,.500
2023-11-05,202311050DAL,CHO,Q1,Gordon Hayward,https://www.basketball-reference.com/boxscores/202311050DAL.html,8.72,3,4,.750,1,1,0,0,0,1,1,3,0,0,0,0,7,7.8,+4,1.000,
2023-11-05,202311050DAL,CHO,Q1,Mark Williams,https://www.basketball-reference.com/boxscores/202311050DAL.html,8.72,2,2,1.000,0,0,2,4,0,4,4,1,0,0,2,2,6,3.7,+4,,.500
2023-11-05,202311050DAL,CHO,Q1,Théo Maledon,https://www.basketball-reference.com/boxscores/202311050DAL.html,5.92,3,4,.750,1,2,0,0,0,0,0,1,0,0,1,0,7,5.1,+3,.500,
2023-11-05,202311050DAL,CHO,Q1,Nick Richards,https://www.basketball-reference.com/boxscores/202311050DAL.html,3.28,2,2,1.000,0,0,0,0,1,1,2,0,0,0,0,0,4,4.4,+1,,
2023-11-05,202311050DAL,CHO,Q1,JT Thor,https://www.basketball-reference.com/boxscores/202311050DAL.html,3.98,0,0,,0,0,0,0,1,1,2,1,0,0,0,0,0,1.7,+1,,
2023-11-05,202311050DAL,CHO,Q1,Bryce McGowens,https://www.basketball-reference.com/boxscores/202311050DAL.html,3.28,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+1,,
2023-11-05,202311050DAL,CHO,Q2,LaMelo Ball,https://www.basketball-reference.com/boxscores/202311050DAL.html,8.85,1,3,.333,0,0,0,0,0,2,2,7,0,0,0,0,2,5.8,+11,,
2023-11-05,202311050DAL,CHO,Q2,Brandon Miller,https://www.basketball-reference.com/boxscores/202311050DAL.html,4.88,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1,+2,.000,
2023-11-05,202311050DAL,CHO,Q2,P.J. Washington,https://www.basketball-reference.com/boxscores/202311050DAL.html,6.95,3,3,1.000,0,0,2,2,0,1,1,0,0,0,0,1,8,7.0,+5,,1.000
2023-11-05,202311050DAL,CHO,Q2,Gordon Hayward,https://www.basketball-reference.com/boxscores/202311050DAL.html,8.07,4,8,.500,0,0,0,0,0,0,0,2,0,0,1,1,8,4.0,+2,,
2023-11-05,202311050DAL,CHO,Q2,Mark Williams,https://www.basketball-reference.com/boxscores/202311050DAL.html,2.15,2,2,1.000,0,0,0,0,0,0,0,0,0,0,0,1,4,3.0,0,,
2023-11-05,202311050DAL,CHO,Q2,Théo Maledon,https://www.basketball-reference.com/boxscores/202311050DAL.html,6.95,1,4,.250,0,3,0,0,0,0,0,1,0,0,0,0,2,0.3,+5,.000,
2023-11-05,202311050DAL,CHO,Q2,Nick Richards,https://www.basketball-reference.com/boxscores/202311050DAL.html,9.85,3,3,1.000,0,0,0,0,1,3,4,0,0,0,0,0,6,6.7,+7,,
2023-11-05,202311050DAL,CHO,Q2,JT Thor,https://www.basketball-reference.com/boxscores/202311050DAL.html,5.05,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,+2,,
2023-11-05,202311050DAL,CHO,Q2,Bryce McGowens,https://www.basketball-reference.com/boxscores/202311050DAL.html,3.93,0,1,.000,0,1,1,2,0,2,2,0,1,0,0,0,1,1.5,+5,.000,.500
2023-11-05,202311050DAL,CHO,Q2,Ish Smith,https://www.basketball-reference.com/boxscores/202311050DAL.html,3.32,0,0,,0,0,0,0,0,0,0,0,0,0,1,3,0,-2.2,-4,,
2023-11-05,202311050DAL,CHO,Q3,LaMelo Ball,https://www.basketball-reference.com/boxscores/202311050DAL.html,10.25,2,8,.250,0,4,1,1,1,2,3,2,1,1,1,0,5,3.6,-7,.000,1.000
2023-11-05,202311050DAL,CHO,Q3,Brandon Miller,https://www.basketball-reference.com/boxscores/202311050DAL.html,10.23,2,7,.286,0,3,1,2,0,0,0,0,1,0,0,1,5,1.1,-6,.000,.500
