game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-01-31,202201310HOU,GSW,https://www.basketball-reference.com/boxscores/202201310HOU.html,23,38,26,35,122
2022-01-31,202201310HOU,HOU,https://www.basketball-reference.com/boxscores/202201310HOU.html,25,27,26,30,108
