game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2020-03-06,202003060WAS,ATL,Kevin Huerter,https://www.basketball-reference.com/boxscores/202003060WAS.html,38.15,6,14,.429,2,8,.250,0,0,0,1,1,10,1,1,1,5,14,12.6,-10,
2020-03-06,202003060WAS,ATL,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202003060WAS.html,37.02,4,11,.364,1,5,.200,1,4,1,8,9,2,1,0,3,4,10,3.6,-6,.250
2020-03-06,202003060WAS,ATL,John Collins,https://www.basketball-reference.com/boxscores/202003060WAS.html,29.08,10,15,.667,1,3,.333,5,5,3,7,10,1,1,2,1,4,26,24.2,+5,1.000
2020-03-06,202003060WAS,ATL,Jeff Teague,https://www.basketball-reference.com/boxscores/202003060WAS.html,28.42,4,9,.444,0,1,.000,1,2,0,2,2,5,1,0,1,3,9,6.8,+5,.500
2020-03-06,202003060WAS,ATL,Dewayne Dedmon,https://www.basketball-reference.com/boxscores/202003060WAS.html,19.8,5,9,.556,1,2,.500,0,0,0,6,6,0,4,0,1,1,11,11.1,-11,
2020-03-06,202003060WAS,ATL,Cam Reddish,https://www.basketball-reference.com/boxscores/202003060WAS.html,28.78,11,17,.647,5,7,.714,1,1,0,1,1,2,1,1,7,3,28,15.7,+8,1.000
2020-03-06,202003060WAS,ATL,Treveon Graham,https://www.basketball-reference.com/boxscores/202003060WAS.html,18.23,1,3,.333,0,2,.000,0,0,2,1,3,1,0,0,1,2,2,0.9,-7,
2020-03-06,202003060WAS,ATL,Vince Carter,https://www.basketball-reference.com/boxscores/202003060WAS.html,16.75,3,4,.750,2,3,.667,0,0,0,1,1,0,0,0,1,0,8,5.7,+1,
2020-03-06,202003060WAS,ATL,Bruno Fernando,https://www.basketball-reference.com/boxscores/202003060WAS.html,13.4,1,1,1.000,0,0,,0,0,0,2,2,1,0,0,0,2,2,2.2,-7,
2020-03-06,202003060WAS,ATL,Brandon Goodwin,https://www.basketball-reference.com/boxscores/202003060WAS.html,10.37,1,3,.333,0,1,.000,0,0,0,1,1,3,0,0,1,1,2,1.3,-8,
2020-03-06,202003060WAS,WAS,Bradley Beal,https://www.basketball-reference.com/boxscores/202003060WAS.html,38.3,13,21,.619,7,10,.700,2,2,0,3,3,4,2,1,3,1,35,28.5,+7,1.000
2020-03-06,202003060WAS,WAS,Jerome Robinson,https://www.basketball-reference.com/boxscores/202003060WAS.html,35.57,4,9,.444,2,5,.400,4,4,0,6,6,5,3,0,2,3,14,14.4,+7,1.000
2020-03-06,202003060WAS,WAS,Rui Hachimura,https://www.basketball-reference.com/boxscores/202003060WAS.html,32.87,0,6,.000,0,0,,3,4,4,4,8,2,1,0,1,1,3,3.4,+8,.750
2020-03-06,202003060WAS,WAS,Thomas Bryant,https://www.basketball-reference.com/boxscores/202003060WAS.html,24.2,2,5,.400,1,2,.500,5,6,2,5,7,0,0,1,0,1,10,10.1,+8,.833
2020-03-06,202003060WAS,WAS,Shabazz Napier,https://www.basketball-reference.com/boxscores/202003060WAS.html,23.78,3,7,.429,1,4,.250,2,2,0,3,3,6,1,0,5,0,9,6.4,+17,1.000
2020-03-06,202003060WAS,WAS,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202003060WAS.html,28.12,5,10,.500,1,1,1.000,2,2,1,3,4,5,1,1,1,3,13,12.6,-5,1.000
2020-03-06,202003060WAS,WAS,Dāvis Bertāns,https://www.basketball-reference.com/boxscores/202003060WAS.html,26.58,3,12,.250,3,9,.333,8,10,1,2,3,1,0,0,2,3,17,7.8,-5,.800
2020-03-06,202003060WAS,WAS,Moritz Wagner,https://www.basketball-reference.com/boxscores/202003060WAS.html,18.35,4,4,1.000,0,0,,2,2,1,3,4,1,1,0,1,6,10,8.7,-1,1.000
2020-03-06,202003060WAS,WAS,Isaac Bonga,https://www.basketball-reference.com/boxscores/202003060WAS.html,12.23,2,2,1.000,0,0,,3,3,0,0,0,0,0,1,1,1,7,5.7,-6,1.000
