game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2022-01-01,202201010HOU,DEN,Q1,Facundo Campazzo,https://www.basketball-reference.com/boxscores/202201010HOU.html,7.67,1,2,.500,0,0,1,1,1.000,0,1,1,1,0,2,1,0,3,3.4,-4,
2022-01-01,202201010HOU,DEN,Q1,Austin Rivers,https://www.basketball-reference.com/boxscores/202201010HOU.html,9.17,0,3,.000,0,3,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-8,.000
2022-01-01,202201010HOU,DEN,Q1,Will Barton,https://www.basketball-reference.com/boxscores/202201010HOU.html,10.53,2,5,.400,1,3,1,1,1.000,0,1,1,3,2,1,0,0,6,8.4,-3,.333
2022-01-01,202201010HOU,DEN,Q1,Nikola Jokić,https://www.basketball-reference.com/boxscores/202201010HOU.html,10.07,4,7,.571,0,0,2,2,1.000,1,3,4,1,0,0,1,1,10,7.6,-3,
2022-01-01,202201010HOU,DEN,Q1,Aaron Gordon,https://www.basketball-reference.com/boxscores/202201010HOU.html,8.22,1,4,.250,0,1,1,2,.500,1,2,3,1,0,0,0,0,3,2.2,-10,.000
2022-01-01,202201010HOU,DEN,Q1,Rayjon Tucker,https://www.basketball-reference.com/boxscores/202201010HOU.html,5.97,0,0,,0,0,0,0,,1,1,2,0,0,0,0,0,0,1.0,+8,
2022-01-01,202201010HOU,DEN,Q1,JaMychal Green,https://www.basketball-reference.com/boxscores/202201010HOU.html,1.93,0,0,,0,0,2,2,1.000,0,0,0,1,0,0,0,0,2,2.7,+2,
2022-01-01,202201010HOU,DEN,Q1,Bol Bol,https://www.basketball-reference.com/boxscores/202201010HOU.html,1.47,1,1,1.000,0,0,0,0,,0,0,0,0,0,0,0,0,2,1.7,+2,
2022-01-01,202201010HOU,DEN,Q1,Davon Reed,https://www.basketball-reference.com/boxscores/202201010HOU.html,1.2,0,0,,0,0,0,0,,0,0,0,0,0,0,0,3,0,-1.2,+2,
2022-01-01,202201010HOU,DEN,Q1,Vlatko Čančar,https://www.basketball-reference.com/boxscores/202201010HOU.html,3.78,2,3,.667,0,1,0,0,,1,0,1,0,0,0,0,0,4,3.4,+9,.000
2022-01-01,202201010HOU,DEN,Q2,Facundo Campazzo,https://www.basketball-reference.com/boxscores/202201010HOU.html,10.97,2,3,.667,2,3,4,4,1.000,1,1,2,7,1,0,1,1,10,14.2,+19,.667
