game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2020-03-09,202003090ATL,CHO,https://www.basketball-reference.com/boxscores/202003090ATL.html,89.9,0.563,4.2,16.3,0.202,127.1
2020-03-09,202003090ATL,ATL,https://www.basketball-reference.com/boxscores/202003090ATL.html,89.9,0.661,12.9,30.8,0.167,131.7
