game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-02-21,202102210NOP,BOS,https://www.basketball-reference.com/boxscores/202102210NOP.html,30,33,24,21,7,115
2021-02-21,202102210NOP,NOP,https://www.basketball-reference.com/boxscores/202102210NOP.html,28,19,27,34,12,120
