game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-05-23,202105230UTA,MEM,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202105230UTA.html,39.35,7,14,.500,0,0,1,2,.500,6,6,12,3,0,1,2,5,15,12.4,+15,
2021-05-23,202105230UTA,MEM,Dillon Brooks,https://www.basketball-reference.com/boxscores/202105230UTA.html,36.08,13,26,.500,2,5,3,6,.500,3,4,7,2,2,2,1,2,31,23.1,+14,.400
2021-05-23,202105230UTA,MEM,Ja Morant,https://www.basketball-reference.com/boxscores/202105230UTA.html,35.88,11,21,.524,0,1,4,4,1.000,1,3,4,4,1,0,1,2,26,19.3,+6,.000
2021-05-23,202105230UTA,MEM,Kyle Anderson,https://www.basketball-reference.com/boxscores/202105230UTA.html,30.85,5,10,.500,1,2,3,4,.750,1,3,4,3,6,0,1,5,14,15.3,+9,.500
2021-05-23,202105230UTA,MEM,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202105230UTA.html,23.75,2,8,.250,1,5,2,2,1.000,1,2,3,0,3,1,1,4,7,4.6,-19,.200
2021-05-23,202105230UTA,MEM,Grayson Allen,https://www.basketball-reference.com/boxscores/202105230UTA.html,22.62,2,4,.500,1,2,0,1,.000,0,1,1,0,0,0,0,2,5,2.1,-10,.500
2021-05-23,202105230UTA,MEM,Desmond Bane,https://www.basketball-reference.com/boxscores/202105230UTA.html,18.3,3,4,.750,2,3,0,0,,1,3,4,1,0,0,1,0,8,7.7,+23,.667
2021-05-23,202105230UTA,MEM,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202105230UTA.html,13.03,0,4,.000,0,2,0,0,,1,1,2,2,0,1,1,1,0,-1.1,-10,.000
2021-05-23,202105230UTA,MEM,Tyus Jones,https://www.basketball-reference.com/boxscores/202105230UTA.html,12.12,2,6,.333,0,0,2,2,1.000,1,2,3,3,0,0,0,0,6,6.0,-3,
2021-05-23,202105230UTA,MEM,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202105230UTA.html,8.02,0,3,.000,0,0,0,0,,1,1,2,0,0,0,1,2,0,-2.9,-10,
2021-05-23,202105230UTA,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/202105230UTA.html,36.53,1,6,.167,1,3,0,0,,2,3,5,3,0,0,0,3,3,2.4,-13,.333
2021-05-23,202105230UTA,UTA,Mike Conley,https://www.basketball-reference.com/boxscores/202105230UTA.html,33.07,6,18,.333,3,11,7,7,1.000,0,6,6,11,0,2,2,5,22,18.7,+11,.273
2021-05-23,202105230UTA,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202105230UTA.html,33.02,8,16,.500,4,11,9,9,1.000,1,4,5,0,2,0,4,1,29,20.5,-11,.364
2021-05-23,202105230UTA,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/202105230UTA.html,32.8,4,8,.500,3,7,0,0,,0,2,2,2,0,0,0,0,11,9.0,-14,.429
2021-05-23,202105230UTA,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/202105230UTA.html,24.98,4,4,1.000,0,0,3,6,.500,5,10,15,0,0,3,3,6,11,11.8,+9,
2021-05-23,202105230UTA,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202105230UTA.html,30.17,5,16,.313,0,8,4,4,1.000,0,3,3,2,0,2,4,1,14,4.1,-1,.000
2021-05-23,202105230UTA,UTA,Derrick Favors,https://www.basketball-reference.com/boxscores/202105230UTA.html,22.95,4,5,.800,0,0,4,5,.800,3,8,11,0,0,4,1,2,12,15.2,-12,
2021-05-23,202105230UTA,UTA,Georges Niang,https://www.basketball-reference.com/boxscores/202105230UTA.html,16.15,2,7,.286,1,6,2,2,1.000,1,2,3,2,0,0,0,2,7,4.8,+11,.167
2021-05-23,202105230UTA,UTA,Miye Oni,https://www.basketball-reference.com/boxscores/202105230UTA.html,10.33,0,1,.000,0,1,0,0,,0,0,0,0,1,0,0,1,0,-0.1,+5,.000
