game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2025-02-24,202502240OKC,MIN,Q1,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202502240OKC.html,8.97,4,5,.800,0,0,1,1,1.000,1,3,4,1,0,0,0,0,9,9.4,-4,
2025-02-24,202502240OKC,MIN,Q1,Naz Reid,https://www.basketball-reference.com/boxscores/202502240OKC.html,6.9,1,3,.333,0,0,0,0,,1,2,3,0,0,0,2,2,2,-1.2,-6,
2025-02-24,202502240OKC,MIN,Q1,Anthony Edwards,https://www.basketball-reference.com/boxscores/202502240OKC.html,12.0,2,6,.333,1,3,0,0,,0,3,3,1,0,0,0,1,5,2.8,-4,.333
2025-02-24,202502240OKC,MIN,Q1,Jaylen Clark,https://www.basketball-reference.com/boxscores/202502240OKC.html,8.97,0,1,.000,0,1,0,0,,0,0,0,2,0,0,0,0,0,0.7,-4,.000
2025-02-24,202502240OKC,MIN,Q1,Mike Conley,https://www.basketball-reference.com/boxscores/202502240OKC.html,6.9,1,2,.500,1,2,0,0,,0,0,0,1,0,0,1,2,3,0.9,-6,.500
2025-02-24,202502240OKC,MIN,Q1,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202502240OKC.html,5.1,1,3,.333,1,2,0,0,,0,0,0,1,0,0,1,0,3,1.0,+2,.500
2025-02-24,202502240OKC,MIN,Q1,Terrence Shannon Jr.,https://www.basketball-reference.com/boxscores/202502240OKC.html,3.03,2,2,1.000,0,0,0,0,,1,1,2,1,0,0,0,1,4,4.7,0,
2025-02-24,202502240OKC,MIN,Q1,Rob Dillingham,https://www.basketball-reference.com/boxscores/202502240OKC.html,3.03,0,0,,0,0,0,0,,1,0,1,1,0,0,0,0,0,1.4,0,
2025-02-24,202502240OKC,MIN,Q1,Luka Garza,https://www.basketball-reference.com/boxscores/202502240OKC.html,5.1,1,2,.500,0,1,0,0,,0,0,0,0,1,0,0,0,2,2.0,+2,.000
2025-02-24,202502240OKC,MIN,Q2,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202502240OKC.html,12.0,1,1,1.000,0,0,2,2,1.000,0,1,1,1,0,0,1,0,4,3.7,-15,
2025-02-24,202502240OKC,MIN,Q2,Naz Reid,https://www.basketball-reference.com/boxscores/202502240OKC.html,9.58,0,5,.000,0,2,0,0,,0,3,3,0,0,0,0,0,0,-2.6,-9,.000
2025-02-24,202502240OKC,MIN,Q2,Anthony Edwards,https://www.basketball-reference.com/boxscores/202502240OKC.html,6.42,2,4,.500,0,1,2,4,.500,0,3,3,2,0,0,1,0,6,4.5,-8,.000
2025-02-24,202502240OKC,MIN,Q2,Jaylen Clark,https://www.basketball-reference.com/boxscores/202502240OKC.html,9.97,1,1,1.000,1,1,0,0,,0,0,0,0,1,0,0,1,3,3.3,-12,1.000
2025-02-24,202502240OKC,MIN,Q2,Mike Conley,https://www.basketball-reference.com/boxscores/202502240OKC.html,0.1,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0,
2025-02-24,202502240OKC,MIN,Q2,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202502240OKC.html,5.58,1,3,.333,0,1,0,0,,0,1,1,0,0,0,0,1,2,0.2,-7,.000
2025-02-24,202502240OKC,MIN,Q2,Terrence Shannon Jr.,https://www.basketball-reference.com/boxscores/202502240OKC.html,5.72,1,2,.500,0,1,0,0,,0,0,0,0,0,0,1,2,2,-0.8,-11,.000
2025-02-24,202502240OKC,MIN,Q2,Rob Dillingham,https://www.basketball-reference.com/boxscores/202502240OKC.html,1.93,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,
2025-02-24,202502240OKC,MIN,Q2,Luka Garza,https://www.basketball-reference.com/boxscores/202502240OKC.html,3.55,0,2,.000,0,2,0,0,,0,0,0,0,0,1,0,0,0,-0.7,-9,.000
2025-02-24,202502240OKC,MIN,Q2,Joe Ingles,https://www.basketball-reference.com/boxscores/202502240OKC.html,5.15,0,1,.000,0,1,0,0,,0,0,0,2,0,0,1,0,0,-0.3,-1,.000
2025-02-24,202502240OKC,MIN,Q3,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202502240OKC.html,7.95,2,6,.333,0,0,1,1,1.000,1,1,2,0,0,0,0,0,5,2.6,-5,
2025-02-24,202502240OKC,MIN,Q3,Naz Reid,https://www.basketball-reference.com/boxscores/202502240OKC.html,12.0,3,6,.500,1,4,2,2,1.000,0,1,1,3,0,0,0,0,9,8.4,-3,.250
2025-02-24,202502240OKC,MIN,Q3,Anthony Edwards,https://www.basketball-reference.com/boxscores/202502240OKC.html,12.0,1,3,.333,0,0,2,4,.500,2,3,5,5,0,0,2,3,4,4.1,-3,
2025-02-24,202502240OKC,MIN,Q3,Jaylen Clark,https://www.basketball-reference.com/boxscores/202502240OKC.html,4.58,0,0,,0,0,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-6,
2025-02-24,202502240OKC,MIN,Q3,Mike Conley,https://www.basketball-reference.com/boxscores/202502240OKC.html,7.12,2,3,.667,1,2,0,0,,0,0,0,0,0,0,0,0,5,3.7,-2,.500
2025-02-24,202502240OKC,MIN,Q3,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202502240OKC.html,7.42,2,2,1.000,1,1,1,2,.500,0,0,0,0,0,1,1,0,6,4.7,+3,1.000
2025-02-24,202502240OKC,MIN,Q3,Terrence Shannon Jr.,https://www.basketball-reference.com/boxscores/202502240OKC.html,4.05,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,
2025-02-24,202502240OKC,MIN,Q3,Rob Dillingham,https://www.basketball-reference.com/boxscores/202502240OKC.html,4.88,2,3,.667,1,2,1,1,1.000,0,0,0,1,1,0,0,0,6,6.4,-1,.500
2025-02-24,202502240OKC,MIN,Q4,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202502240OKC.html,8.5,2,3,.667,0,0,3,3,1.000,0,2,2,1,1,0,0,1,7,7.6,+18,
2025-02-24,202502240OKC,MIN,Q4,Naz Reid,https://www.basketball-reference.com/boxscores/202502240OKC.html,7.18,3,3,1.000,1,1,0,0,,0,2,2,0,0,0,0,0,7,6.7,+18,1.000
2025-02-24,202502240OKC,MIN,Q4,Anthony Edwards,https://www.basketball-reference.com/boxscores/202502240OKC.html,3.5,0,1,.000,0,1,2,2,1.000,0,1,1,0,0,0,1,0,2,0.6,+4,.000
2025-02-24,202502240OKC,MIN,Q4,Jaylen Clark,https://www.basketball-reference.com/boxscores/202502240OKC.html,5.0,0,1,.000,0,0,2,2,1.000,1,0,1,0,0,0,0,1,2,1.6,+4,
2025-02-24,202502240OKC,MIN,Q4,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202502240OKC.html,12.0,2,3,.667,0,0,2,2,1.000,0,4,4,2,0,0,0,0,6,7.3,+22,
2025-02-24,202502240OKC,MIN,Q4,Terrence Shannon Jr.,https://www.basketball-reference.com/boxscores/202502240OKC.html,12.0,4,6,.667,0,0,3,3,1.000,0,6,6,0,0,2,0,0,11,11.6,+22,
2025-02-24,202502240OKC,MIN,Q4,Rob Dillingham,https://www.basketball-reference.com/boxscores/202502240OKC.html,11.82,2,5,.400,0,0,2,2,1.000,1,2,3,3,0,0,1,2,6,4.9,+22,
2025-02-24,202502240OKC,MIN,OT1,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202502240OKC.html,5.0,0,1,.000,0,0,2,2,1.000,0,1,1,1,1,0,0,1,2,2.9,+3,
2025-02-24,202502240OKC,MIN,OT1,Naz Reid,https://www.basketball-reference.com/boxscores/202502240OKC.html,4.9,0,4,.000,0,1,4,4,1.000,1,1,2,0,0,0,0,0,4,2.2,+3,.000
2025-02-24,202502240OKC,MIN,OT1,Anthony Edwards,https://www.basketball-reference.com/boxscores/202502240OKC.html,1.8,0,1,.000,0,1,0,0,,0,1,1,0,0,1,0,0,0,0.3,+4,.000
2025-02-24,202502240OKC,MIN,OT1,Jaylen Clark,https://www.basketball-reference.com/boxscores/202502240OKC.html,0.1,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
2025-02-24,202502240OKC,MIN,OT1,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202502240OKC.html,5.0,1,1,1.000,0,0,2,2,1.000,0,0,0,0,0,0,0,1,4,3.3,+3,
2025-02-24,202502240OKC,MIN,OT1,Terrence Shannon Jr.,https://www.basketball-reference.com/boxscores/202502240OKC.html,4.17,0,0,,0,0,0,0,,1,1,2,0,1,0,0,1,0,1.6,-1,
2025-02-24,202502240OKC,MIN,OT1,Rob Dillingham,https://www.basketball-reference.com/boxscores/202502240OKC.html,3.97,0,2,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-1.4,+1,.000
2025-02-24,202502240OKC,MIN,OT1,Joe Ingles,https://www.basketball-reference.com/boxscores/202502240OKC.html,0.07,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,
2025-02-24,202502240OKC,OKC,Q1,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202502240OKC.html,8.38,3,4,.750,1,1,4,4,1.000,0,2,2,1,0,0,0,0,11,10.7,+5,1.000
2025-02-24,202502240OKC,OKC,Q1,Jalen Williams,https://www.basketball-reference.com/boxscores/202502240OKC.html,8.97,3,5,.600,0,1,1,2,.500,0,0,0,1,1,0,0,0,7,6.0,+4,.000
2025-02-24,202502240OKC,OKC,Q1,Cason Wallace,https://www.basketball-reference.com/boxscores/202502240OKC.html,9.47,2,3,.667,0,1,0,0,,0,2,2,0,1,0,0,0,4,4.3,+4,.000
2025-02-24,202502240OKC,OKC,Q1,Luguentz Dort,https://www.basketball-reference.com/boxscores/202502240OKC.html,8.97,0,2,.000,0,1,0,2,.000,0,1,1,0,0,0,0,0,0,-1.9,+4,.000
