game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2020-01-26,202001260NYK,BRK,Garrett Temple,https://www.basketball-reference.com/boxscores/202001260NYK.html,33.72,4,12,.333,3,8,.375,0,0,0,3,3,3,1,1,0,2,11,8.1,-8,
2020-01-26,202001260NYK,BRK,Spencer Dinwiddie,https://www.basketball-reference.com/boxscores/202001260NYK.html,32.35,7,17,.412,2,4,.500,7,10,0,4,4,5,0,1,3,0,23,15.1,-10,.700
2020-01-26,202001260NYK,BRK,Jarrett Allen,https://www.basketball-reference.com/boxscores/202001260NYK.html,31.6,2,3,.667,0,0,,1,2,2,3,5,0,0,2,2,2,5,4.2,-8,.500
2020-01-26,202001260NYK,BRK,Joe Harris,https://www.basketball-reference.com/boxscores/202001260NYK.html,31.58,5,10,.500,1,5,.200,0,0,1,3,4,1,2,0,2,1,11,7.9,-5,
2020-01-26,202001260NYK,BRK,Taurean Prince,https://www.basketball-reference.com/boxscores/202001260NYK.html,28.52,4,10,.400,3,7,.429,3,3,0,3,3,4,0,0,2,2,14,9.5,-5,1.000
2020-01-26,202001260NYK,BRK,Caris LeVert,https://www.basketball-reference.com/boxscores/202001260NYK.html,22.75,2,12,.167,0,6,.000,3,4,1,2,3,3,1,0,1,2,7,1.6,-11,.750
2020-01-26,202001260NYK,BRK,Rodions Kurucs,https://www.basketball-reference.com/boxscores/202001260NYK.html,21.47,5,9,.556,2,4,.500,0,0,1,2,3,2,2,0,2,2,12,9.6,-5,
2020-01-26,202001260NYK,BRK,Wilson Chandler,https://www.basketball-reference.com/boxscores/202001260NYK.html,16.45,3,4,.750,1,2,.500,0,0,0,3,3,0,0,0,2,3,7,3.1,-10,
2020-01-26,202001260NYK,BRK,Nic Claxton,https://www.basketball-reference.com/boxscores/202001260NYK.html,13.77,1,1,1.000,0,0,,2,4,2,3,5,2,0,0,0,0,4,6.6,-3,.500
2020-01-26,202001260NYK,BRK,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202001260NYK.html,2.6,1,2,.500,1,2,.500,0,0,0,0,0,0,0,0,0,0,3,2.0,0,
2020-01-26,202001260NYK,BRK,Džanan Musa,https://www.basketball-reference.com/boxscores/202001260NYK.html,2.6,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0,0,0.7,0,
2020-01-26,202001260NYK,BRK,Theo Pinson,https://www.basketball-reference.com/boxscores/202001260NYK.html,2.6,0,1,.000,0,1,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,0,
2020-01-26,202001260NYK,NYK,Marcus Morris,https://www.basketball-reference.com/boxscores/202001260NYK.html,34.23,9,18,.500,1,4,.250,2,4,1,3,4,0,1,1,1,2,21,12.7,+11,.500
2020-01-26,202001260NYK,NYK,Julius Randle,https://www.basketball-reference.com/boxscores/202001260NYK.html,33.4,10,22,.455,0,3,.000,2,4,6,9,15,1,0,1,6,4,22,10.5,-3,.500
2020-01-26,202001260NYK,NYK,Reggie Bullock,https://www.basketball-reference.com/boxscores/202001260NYK.html,31.42,4,8,.500,2,3,.667,0,0,0,5,5,1,1,0,0,2,10,8.4,+6,
2020-01-26,202001260NYK,NYK,Elfrid Payton,https://www.basketball-reference.com/boxscores/202001260NYK.html,29.52,4,10,.400,1,3,.333,0,0,1,2,3,9,1,2,0,3,9,12.4,+6,
2020-01-26,202001260NYK,NYK,Taj Gibson,https://www.basketball-reference.com/boxscores/202001260NYK.html,23.73,5,8,.625,0,0,,1,2,3,4,7,0,0,2,1,1,11,10.3,+9,.500
2020-01-26,202001260NYK,NYK,Damyean Dotson,https://www.basketball-reference.com/boxscores/202001260NYK.html,19.38,2,3,.667,0,1,.000,0,0,0,2,2,1,1,0,1,0,4,4.0,+8,
2020-01-26,202001260NYK,NYK,Frank Ntilikina,https://www.basketball-reference.com/boxscores/202001260NYK.html,18.48,5,9,.556,1,2,.500,0,0,0,3,3,2,1,0,2,5,11,6.0,+7,
2020-01-26,202001260NYK,NYK,Bobby Portis,https://www.basketball-reference.com/boxscores/202001260NYK.html,18.12,3,6,.500,0,1,.000,0,1,1,3,4,1,2,0,1,0,6,5.9,+7,.000
2020-01-26,202001260NYK,NYK,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202001260NYK.html,17.12,6,6,1.000,0,0,,0,0,2,3,5,1,0,2,1,6,12,11.2,+12,
2020-01-26,202001260NYK,NYK,Kevin Knox,https://www.basketball-reference.com/boxscores/202001260NYK.html,14.6,1,2,.500,1,2,.500,1,2,0,0,0,3,0,0,0,0,4,4.7,+2,.500
