game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2022-11-23,202211230GSW,LAC,Q1,Amir Coffey,https://www.basketball-reference.com/boxscores/202211230GSW.html,7.98,3,3,1.000,0,0,0,0,0,0,0,1,0,0,1,1,6,4.4,-4,,
2022-11-23,202211230GSW,LAC,Q1,Terance Mann,https://www.basketball-reference.com/boxscores/202211230GSW.html,6.9,2,3,.667,1,1,0,0,0,0,0,0,0,0,0,0,5,3.7,-2,1.000,
2022-11-23,202211230GSW,LAC,Q1,Marcus Morris,https://www.basketball-reference.com/boxscores/202211230GSW.html,10.92,2,5,.400,2,2,0,0,0,1,1,0,1,0,0,1,6,4.2,-1,1.000,
2022-11-23,202211230GSW,LAC,Q1,Ivica Zubac,https://www.basketball-reference.com/boxscores/202211230GSW.html,9.32,1,1,1.000,0,0,0,0,1,1,2,1,0,0,1,0,2,2.4,-8,,
2022-11-23,202211230GSW,LAC,Q1,Reggie Jackson,https://www.basketball-reference.com/boxscores/202211230GSW.html,8.0,1,2,.500,0,0,2,2,0,1,1,2,1,0,2,2,4,2.9,-3,,1.000
2022-11-23,202211230GSW,LAC,Q1,Norman Powell,https://www.basketball-reference.com/boxscores/202211230GSW.html,5.1,2,3,.667,1,1,0,0,1,1,2,0,0,1,1,1,5,4.0,-1,1.000,
2022-11-23,202211230GSW,LAC,Q1,Robert Covington,https://www.basketball-reference.com/boxscores/202211230GSW.html,2.68,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+5,,
2022-11-23,202211230GSW,LAC,Q1,John Wall,https://www.basketball-reference.com/boxscores/202211230GSW.html,5.1,0,2,.000,0,2,1,2,0,2,2,2,0,0,0,0,1,1.2,-1,.000,.500
2022-11-23,202211230GSW,LAC,Q1,Nicolas Batum,https://www.basketball-reference.com/boxscores/202211230GSW.html,4.0,0,1,.000,0,1,0,0,0,1,1,0,1,0,0,0,0,0.6,0,.000,
2022-11-23,202211230GSW,LAC,Q2,Amir Coffey,https://www.basketball-reference.com/boxscores/202211230GSW.html,8.67,0,0,,0,0,1,2,0,1,1,0,0,0,0,1,1,0.5,-10,,.500
