game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2024-12-17,202412170OKC,MIL,Brook Lopez,https://www.basketball-reference.com/boxscores/202412170OKC.html,37:20,.542,.542,.500,.000,5.7,18.0,12.2,4.7,1.3,2.4,7.7,15.5,104,83
2024-12-17,202412170OKC,MIL,Giannis Antetokounmpo,https://www.basketball-reference.com/boxscores/202412170OKC.html,36:33,.545,.526,.000,.579,11.7,39.4,26.3,62.9,2.7,7.3,14.4,33.9,116,71
2024-12-17,202412170OKC,MIL,Damian Lillard,https://www.basketball-reference.com/boxscores/202412170OKC.html,35:21,.763,.708,.833,.583,3.0,8.1,5.7,21.0,1.4,0.0,21.0,24.0,122,88
2024-12-17,202412170OKC,MIL,Andre Jackson Jr.,https://www.basketball-reference.com/boxscores/202412170OKC.html,25:38,.167,.167,.667,.000,0.0,11.2,5.9,5.8,0.0,0.0,25.0,13.9,34,90
2024-12-17,202412170OKC,MIL,Taurean Prince,https://www.basketball-reference.com/boxscores/202412170OKC.html,20:41,.500,.500,.833,.000,0.0,9.3,4.9,15.8,0.0,0.0,0.0,12.9,113,90
2024-12-17,202412170OKC,MIL,A.J. Green,https://www.basketball-reference.com/boxscores/202412170OKC.html,25:42,.900,.900,1.000,.000,0.0,3.7,2.0,13.2,1.9,0.0,37.5,13.8,97,88
2024-12-17,202412170OKC,MIL,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202412170OKC.html,20:45,.722,.722,.667,.000,0.0,13.9,7.3,10.3,2.4,0.0,0.0,19.3,134,84
2024-12-17,202412170OKC,MIL,Bobby Portis,https://www.basketball-reference.com/boxscores/202412170OKC.html,18:53,.278,.278,.333,.000,11.3,35.6,24.1,26.4,0.0,0.0,25.0,28.3,65,83
2024-12-17,202412170OKC,MIL,Pat Connaughton,https://www.basketball-reference.com/boxscores/202412170OKC.html,12:39,.000,.000,1.000,.000,0.0,0.0,0.0,11.2,0.0,0.0,0.0,3.5,60,93
2024-12-17,202412170OKC,MIL,MarJon Beauchamp,https://www.basketball-reference.com/boxscores/202412170OKC.html,1:37,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,93
2024-12-17,202412170OKC,MIL,AJ Johnson,https://www.basketball-reference.com/boxscores/202412170OKC.html,1:37,.000,.000,.000,.000,0.0,59.4,31.3,0.0,0.0,0.0,0.0,55.0,0,77
2024-12-17,202412170OKC,MIL,Chris Livingston,https://www.basketball-reference.com/boxscores/202412170OKC.html,1:37,,,,,0.0,59.4,31.3,0.0,0.0,0.0,,0.0,0,77
2024-12-17,202412170OKC,MIL,Tyler Smith,https://www.basketball-reference.com/boxscores/202412170OKC.html,1:37,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,92
2024-12-17,202412170OKC,OKC,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202412170OKC.html,35:55,.408,.375,.375,.167,0.0,11.9,5.6,14.6,2.8,0.0,10.4,36.4,75,101
2024-12-17,202412170OKC,OKC,Jalen Williams,https://www.basketball-reference.com/boxscores/202412170OKC.html,33:52,.431,.425,.200,.100,0.0,12.6,6.0,24.1,2.9,10.4,8.7,30.7,82,95
2024-12-17,202412170OKC,OKC,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202412170OKC.html,32:07,.627,.545,.000,.364,14.9,23.2,18.9,14.9,1.5,0.0,0.0,18.0,140,101
2024-12-17,202412170OKC,OKC,Luguentz Dort,https://www.basketball-reference.com/boxscores/202412170OKC.html,29:55,.340,.200,.800,.400,3.2,25.0,13.5,5.9,0.0,3.9,25.4,12.0,62,102
2024-12-17,202412170OKC,OKC,Isaiah Joe,https://www.basketball-reference.com/boxscores/202412170OKC.html,19:08,.444,.357,.857,.286,0.0,16.7,7.9,10.5,0.0,0.0,0.0,18.7,96,107
2024-12-17,202412170OKC,OKC,Alex Caruso,https://www.basketball-reference.com/boxscores/202412170OKC.html,24:03,.258,.000,.667,.667,0.0,13.3,6.3,0.0,6.2,0.0,20.5,9.2,44,93
2024-12-17,202412170OKC,OKC,Cason Wallace,https://www.basketball-reference.com/boxscores/202412170OKC.html,22:48,.868,1.000,.000,1.000,4.2,0.0,2.2,8.5,4.4,5.1,25.8,7.7,132,98
2024-12-17,202412170OKC,OKC,Ajay Mitchell,https://www.basketball-reference.com/boxscores/202412170OKC.html,15:45,.370,.200,.400,.800,0.0,13.5,6.4,23.5,0.0,0.0,0.0,19.5,88,108
2024-12-17,202412170OKC,OKC,Kenrich Williams,https://www.basketball-reference.com/boxscores/202412170OKC.html,14:53,.250,.250,.667,.000,0.0,14.3,6.8,12.5,0.0,0.0,14.3,21.4,49,108
2024-12-17,202412170OKC,OKC,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202412170OKC.html,6:08,.000,.000,.000,.000,0.0,52.2,24.7,0.0,0.0,0.0,0.0,7.4,0,97
2024-12-17,202412170OKC,OKC,Branden Carlson,https://www.basketball-reference.com/boxscores/202412170OKC.html,2:43,,,,,0.0,39.3,18.6,0.0,0.0,0.0,,0.0,0,100
2024-12-17,202412170OKC,OKC,Dillon Jones,https://www.basketball-reference.com/boxscores/202412170OKC.html,2:43,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0,112
