game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2020-08-03,202008030OKC,DEN,https://www.basketball-reference.com/boxscores/202008030OKC.html,23,27,28,31,12,121
2020-08-03,202008030OKC,OKC,https://www.basketball-reference.com/boxscores/202008030OKC.html,22,29,30,28,4,113
