game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2019-12-03,201912030TOR,MIA,https://www.basketball-reference.com/boxscores/201912030TOR.html,32,26,25,25,13,121
2019-12-03,201912030TOR,TOR,https://www.basketball-reference.com/boxscores/201912030TOR.html,23,30,28,27,2,110
