game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2019-12-04,201912040CHI,MEM,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/201912040CHI.html,7.23,2,4,.500,0,2,.000,0,0,0,1,1,1,0,0,0,0,4,3.0,-5,
2019-12-04,201912040CHI,MEM,Q1,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/201912040CHI.html,6.1,1,2,.500,0,0,,0,0,0,4,4,0,0,0,1,0,2,1.2,-10,
2019-12-04,201912040CHI,MEM,Q1,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/201912040CHI.html,8.73,2,5,.400,0,1,.000,0,0,2,1,3,1,0,0,1,1,4,2.3,-8,
2019-12-04,201912040CHI,MEM,Q1,Dillon Brooks,https://www.basketball-reference.com/boxscores/201912040CHI.html,7.45,0,3,.000,0,2,.000,0,0,0,0,0,1,0,0,0,0,0,-1.4,-6,
2019-12-04,201912040CHI,MEM,Q1,Tyus Jones,https://www.basketball-reference.com/boxscores/201912040CHI.html,7.23,2,3,.667,0,1,.000,0,0,0,0,0,2,0,0,0,1,4,3.7,-5,
2019-12-04,201912040CHI,MEM,Q1,De'Anthony Melton,https://www.basketball-reference.com/boxscores/201912040CHI.html,4.77,1,3,.333,0,1,.000,0,0,0,1,1,1,1,0,0,0,2,2.3,-2,
2019-12-04,201912040CHI,MEM,Q1,Solomon Hill,https://www.basketball-reference.com/boxscores/201912040CHI.html,5.9,0,2,.000,0,1,.000,0,0,0,0,0,1,0,0,0,0,0,-0.7,+3,
2019-12-04,201912040CHI,MEM,Q1,Grayson Allen,https://www.basketball-reference.com/boxscores/201912040CHI.html,4.55,1,3,.333,0,1,.000,0,0,0,3,3,0,0,0,1,1,2,-0.2,-1,
2019-12-04,201912040CHI,MEM,Q1,Bruno Caboclo,https://www.basketball-reference.com/boxscores/201912040CHI.html,3.27,0,1,.000,0,0,,0,0,1,0,1,0,0,0,0,0,0,0.0,+1,
2019-12-04,201912040CHI,MEM,Q1,Marko Gudurić,https://www.basketball-reference.com/boxscores/201912040CHI.html,4.77,0,1,.000,0,1,.000,2,2,0,0,0,0,0,0,0,0,2,1.3,-2,1.000
2019-12-04,201912040CHI,MEM,Q2,Jae Crowder,https://www.basketball-reference.com/boxscores/201912040CHI.html,7.53,0,2,.000,0,2,.000,0,0,0,0,0,1,1,0,0,0,0,0.3,+1,
2019-12-04,201912040CHI,MEM,Q2,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/201912040CHI.html,5.77,3,4,.750,0,0,,3,4,2,2,4,0,0,1,1,1,9,8.3,+6,.750
2019-12-04,201912040CHI,MEM,Q2,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/201912040CHI.html,4.28,0,3,.000,0,1,.000,0,0,0,0,0,0,1,0,0,1,0,-1.5,-6,
2019-12-04,201912040CHI,MEM,Q2,Dillon Brooks,https://www.basketball-reference.com/boxscores/201912040CHI.html,8.22,1,5,.200,0,0,,0,0,1,1,2,0,2,1,0,1,2,2.2,-2,
2019-12-04,201912040CHI,MEM,Q2,Tyus Jones,https://www.basketball-reference.com/boxscores/201912040CHI.html,6.88,0,2,.000,0,0,,2,2,0,0,0,0,0,0,0,0,2,0.6,-16,1.000
