game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-04-07,202104070PHO,UTA,https://www.basketball-reference.com/boxscores/202104070PHO.html,21,19,38,24,11,113
2021-04-07,202104070PHO,PHO,https://www.basketball-reference.com/boxscores/202104070PHO.html,20,31,26,25,15,117
