game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2021-03-23,202103230MIA,PHO,Q1,Deandre Ayton,https://www.basketball-reference.com/boxscores/202103230MIA.html,7.78,3,6,.500,0,0,0,0,1,3,4,0,0,1,1,0,6,4.3,+8,,
2021-03-23,202103230MIA,PHO,Q1,Mikal Bridges,https://www.basketball-reference.com/boxscores/202103230MIA.html,8.92,1,3,.333,1,1,0,0,0,1,1,0,0,0,0,0,3,1.6,+6,1.000,
2021-03-23,202103230MIA,PHO,Q1,Chris Paul,https://www.basketball-reference.com/boxscores/202103230MIA.html,8.9,0,0,,0,0,0,0,0,1,1,4,0,0,0,1,0,2.7,+10,,
2021-03-23,202103230MIA,PHO,Q1,Devin Booker,https://www.basketball-reference.com/boxscores/202103230MIA.html,9.92,2,5,.400,0,2,0,0,0,1,1,0,0,0,0,0,4,1.6,+6,.000,
2021-03-23,202103230MIA,PHO,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/202103230MIA.html,9.92,3,4,.750,1,2,0,0,0,2,2,0,0,1,0,0,7,6.7,+6,.500,
2021-03-23,202103230MIA,PHO,Q1,Cameron Payne,https://www.basketball-reference.com/boxscores/202103230MIA.html,4.22,0,1,.000,0,1,0,0,1,0,1,2,0,0,0,0,0,1.4,-3,.000,
2021-03-23,202103230MIA,PHO,Q1,Torrey Craig,https://www.basketball-reference.com/boxscores/202103230MIA.html,1.97,1,1,1.000,1,1,0,0,1,0,1,0,0,0,0,0,3,3.4,-3,1.000,
2021-03-23,202103230MIA,PHO,Q1,Cameron Johnson,https://www.basketball-reference.com/boxscores/202103230MIA.html,2.08,0,1,.000,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.4,-1,.000,
2021-03-23,202103230MIA,PHO,Q1,Langston Galloway,https://www.basketball-reference.com/boxscores/202103230MIA.html,2.08,1,3,.333,0,1,0,0,0,0,0,0,0,0,0,0,2,0.3,-1,.000,
2021-03-23,202103230MIA,PHO,Q1,Dario Šarić,https://www.basketball-reference.com/boxscores/202103230MIA.html,4.22,0,1,.000,0,0,0,0,0,1,1,0,0,0,1,1,0,-1.8,-3,,
2021-03-23,202103230MIA,PHO,Q2,Deandre Ayton,https://www.basketball-reference.com/boxscores/202103230MIA.html,9.77,2,2,1.000,0,0,0,0,2,2,4,2,0,0,0,1,4,6.4,+6,,
2021-03-23,202103230MIA,PHO,Q2,Mikal Bridges,https://www.basketball-reference.com/boxscores/202103230MIA.html,8.47,1,3,.333,1,2,2,2,0,2,2,2,0,1,1,1,5,4.6,+7,.500,1.000
