game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-01-20,202101200ATL,DET,https://www.basketball-reference.com/boxscores/202101200ATL.html,31,21,40,14,9,115
2021-01-20,202101200ATL,ATL,https://www.basketball-reference.com/boxscores/202101200ATL.html,29,16,33,28,17,123
