game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-02-11,202302110SAC,DAL,https://www.basketball-reference.com/boxscores/202302110SAC.html,32,32,24,26,14,128
2023-02-11,202302110SAC,SAC,https://www.basketball-reference.com/boxscores/202302110SAC.html,34,28,24,28,19,133
