game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2024-04-02,202404020MIA,NYK,Josh Hart,https://www.basketball-reference.com/boxscores/202404020MIA.html,45.58,1,3,.333,0,0,0,0,1,5,6,7,2,0,2,3,2,6.2,-4,,
2024-04-02,202404020MIA,NYK,Miles McBride,https://www.basketball-reference.com/boxscores/202404020MIA.html,44.75,9,16,.563,4,8,2,2,0,2,2,2,0,1,2,3,24,15.9,-4,.500,1.000
2024-04-02,202404020MIA,NYK,Jalen Brunson,https://www.basketball-reference.com/boxscores/202404020MIA.html,36.32,5,18,.278,1,6,9,10,0,2,2,10,0,0,5,2,20,10.8,-9,.167,.900
2024-04-02,202404020MIA,NYK,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202404020MIA.html,35.25,11,21,.524,6,15,3,3,0,4,4,4,4,0,4,3,31,23.5,-17,.400,1.000
2024-04-02,202404020MIA,NYK,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202404020MIA.html,18.33,2,2,1.000,0,0,0,0,0,1,1,2,3,1,0,1,4,8.4,+5,,
2024-04-02,202404020MIA,NYK,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202404020MIA.html,26.93,1,4,.250,0,0,0,0,3,3,6,0,1,0,0,2,2,2.8,-9,,
2024-04-02,202404020MIA,NYK,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202404020MIA.html,19.43,6,10,.600,1,4,3,4,2,4,6,0,0,0,1,1,16,12.2,0,.250,.750
2024-04-02,202404020MIA,NYK,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202404020MIA.html,10.13,0,1,.000,0,0,0,2,1,0,1,0,1,0,0,2,0,-0.6,-6,,.000
2024-04-02,202404020MIA,NYK,Alec Burks,https://www.basketball-reference.com/boxscores/202404020MIA.html,3.25,0,1,.000,0,1,0,0,0,2,2,0,0,0,0,0,0,-0.1,-6,.000,
2024-04-02,202404020MIA,MIA,Jimmy Butler,https://www.basketball-reference.com/boxscores/202404020MIA.html,38.68,5,12,.417,1,3,6,6,1,4,5,6,0,0,4,3,17,11.5,+10,.333,1.000
2024-04-02,202404020MIA,MIA,Terry Rozier,https://www.basketball-reference.com/boxscores/202404020MIA.html,34.9,10,15,.667,8,11,6,6,0,5,5,3,0,1,3,0,34,28.8,+10,.727,1.000
2024-04-02,202404020MIA,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202404020MIA.html,32.53,6,9,.667,0,0,3,4,2,7,9,1,1,0,1,0,15,14.9,+13,,.750
2024-04-02,202404020MIA,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202404020MIA.html,28.98,2,7,.286,2,7,0,0,0,2,2,1,1,0,2,4,6,0.6,-6,.286,
2024-04-02,202404020MIA,MIA,Nikola Jović,https://www.basketball-reference.com/boxscores/202404020MIA.html,25.3,1,2,.500,1,2,2,2,0,3,3,6,1,0,1,1,5,8.7,+13,.500,1.000
2024-04-02,202404020MIA,MIA,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202404020MIA.html,28.07,6,11,.545,2,4,0,0,4,4,8,1,1,0,0,2,14,13.6,-1,.500,
2024-04-02,202404020MIA,MIA,Caleb Martin,https://www.basketball-reference.com/boxscores/202404020MIA.html,23.58,3,8,.375,1,3,0,0,0,2,2,3,0,2,3,4,7,2.1,+5,.333,
2024-04-02,202404020MIA,MIA,Kevin Love,https://www.basketball-reference.com/boxscores/202404020MIA.html,15.5,2,8,.250,2,7,2,2,0,3,3,3,0,1,1,1,8,5.5,-3,.286,1.000
2024-04-02,202404020MIA,MIA,Jaime Jaquez Jr.,https://www.basketball-reference.com/boxscores/202404020MIA.html,12.42,1,2,.500,0,1,1,1,0,2,2,0,1,0,2,2,3,0.8,+9,.000,1.000
