game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-03-18,202303180MEM,GSW,https://www.basketball-reference.com/boxscores/202303180MEM.html,96.8,0.5,10.9,34.9,0.308,122.9
2023-03-18,202303180MEM,MEM,https://www.basketball-reference.com/boxscores/202303180MEM.html,96.8,0.642,6.4,28.9,0.116,137.3
