game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-05-21,202105210GSW,MEM,https://www.basketball-reference.com/boxscores/202105210GSW.html,30,32,16,21,18,117
2021-05-21,202105210GSW,GSW,https://www.basketball-reference.com/boxscores/202105210GSW.html,29,20,24,26,13,112
