game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-03-06,202303060CLE,BOS,https://www.basketball-reference.com/boxscores/202303060CLE.html,33,35,24,17,5,114
2023-03-06,202303060CLE,CLE,https://www.basketball-reference.com/boxscores/202303060CLE.html,26,30,22,31,9,118
