game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-02-12,202402120TOR,SAS,https://www.basketball-reference.com/boxscores/202402120TOR.html,34,33,36,19,122
2024-02-12,202402120TOR,TOR,https://www.basketball-reference.com/boxscores/202402120TOR.html,28,22,25,24,99
