game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2022-03-18,202203180ATL,MEM,https://www.basketball-reference.com/boxscores/202203180ATL.html,98.8,0.512,15.0,31.3,0.198,106.3
2022-03-18,202203180ATL,ATL,https://www.basketball-reference.com/boxscores/202203180ATL.html,98.8,0.566,9.1,17.5,0.187,121.5
