game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-04-07,202304070NOP,NYK,https://www.basketball-reference.com/boxscores/202304070NOP.html,30,30,23,22,105
2023-04-07,202304070NOP,NOP,https://www.basketball-reference.com/boxscores/202304070NOP.html,27,33,23,30,113
